ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	INFERRED_CLASS	TURCHINID
17090	Idu	tyh	to fall		klɔ̰̂ː	k l ɔ̰̂ː	k l o	K R V	K L U	29	2732	to fall:KR	3201
17091	Khmu-Cuang	kjg	to fall		ʰruk	ʰr u k	r u k	R V K	R Y K	30	2733	to fall:RK	3210
17092	Khmu-Cuang	kjg	to fall		grɔːj	g r ɔː j	g r o y	K R V J	K R U J	31	2734	to fall:KR	3201
17093	Khmu-Cuang	kjg	to fall		kseh	k s e h	k s e h	K S V H	K S E H	32	2735	to fall:KS	3202
17095	Khmu-Yuan	kjg	to fall		krùh	k r u h	k r u h	K R V H	K R Y H	30	2733	to fall:KR	3201
17097	Mal-T'in	mlf	to fall		kʰlih	kʰ l i h	k l i h	K R V H	K L I H	10	2715	to fall:KR	3201
17104	Bugan	bbh	to fall		la̱i̱⁵⁵	l a̱i̱	l a	R V	L A	10	2715	to fall:RH	3208
17105	Bugan	bbh	to fall		ʑet³¹	ʑ e t	Z e t	S V T	S E T	36	2736	to fall:ST	3216
17106	Mang	zng	to fall		ʑuː⁴	ʑ uː	Z u	S V	S Y	37	2737	to fall:SH	3213
17107	Mang	zng	to fall		lɔŋ³	l ɔ ŋ	l o N	R V N	L U N	38	2738	to fall:RN	3211
17108	Mang	zng	to fall		ɗɔk⁷	ɗ ɔ k	d o k	T V K	T U K	39	2739	to fall:TK	3219
17109	Mon	mnw	to fall		prɔh	p r ɔ h	p r o h	P R V H	P R U H	40	2741	to fall:PR	3207
17110	Mon	mnw	to fall		hətom	h ə t o m	h I t o m	H V T V M	H E T U M	41	2742	to fall:HT	3198
17111	Nyahkur	cbn	to fall		cíh	c í h	T i h	K V H	C I H	42	2743	to fall:KH	3199
17114	Gorum	pcj	to fall		sṵŋ	s ṵ ŋ	s u N	S V N	S Y N	44	2744	to fall:SN	3214
17117	Kharia	khr	to fall		ɡur	ɡ u r	g u r	K V R	K Y R	45	2745	to fall:KR	3201
17124	Santali	sat	to fall		ɲur	ɲ u r	H u r	N V R	N Y R	51	2746	to fall:NR	3204
17125	Santali	sat	to fall		ɡur	ɡ u r	g u r	K V R	K Y R	4	2740	to fall:KR	3201
17126	Sora	srb	to fall		ɡɔsoŋ	ɡ ɔ s o ŋ	g o s o N	K V S V N	K U S U N	45	2745	to fall:KS	3202
17127	Car	caq	to fall		tup	t u p	t u p	T V P	T Y P	11	2716	to fall:TP	3221
17129	Nancowri	ncb	to fall		tak	t a k	t a k	T V K	T A K	53	2747	to fall:TK	3219
17140	Lawa(Ratanakul)	lcp	to fall		kjɔic	k j ɔi c	k y o T	K J V K	K J U C	60	2748	to fall:KJ	3200
17144	Palaung-Dara'ang	pce	to fall		coh	c o h	T o h	K V H	C U H	63	2749	to fall:KH	3199
17145	Palaung-Kalaw	pce	to fall		coh	c o h	T o h	K V H	C U H	63	2749	to fall:KH	3199
17147	Palaung-Namhsan	pce	to fall		ɟɔh	ɟ ɔ h	C o h	K V H	C U H	63	2749	to fall:KH	3199
17148	Riang-Sak	ril	to fall		klɛ¹	k l ɛ	k l E	K R V	K L E	10	2715	to fall:KR	3201
17153	Wa-Praok	prk	to fall		tɕi̤a	t ɕ i̤a	t S i	T S V	T S I	9	2752	to fall:TS	3223
17154	Wa-Praok	prk	to fall		tɕo̤t	t ɕ o̤ t	t S o t	T S V T	T S U T	65	2750	to fall:TS	3223
17155	Wa-Praok	prk	to fall		lih	l i h	l i h	R V H	L I H	10	2715	to fall:RH	3208
17162	Karii	pkt	to fall		slac	s l a c	s l a T	S R V K	S L A C	13	2718	to fall:SR	3215
17163	Karii	pkt	to fall		rùjʔ	r u j ʔ	r u y 7	R V J H	R Y J H	70	2751	to fall:RJ	3209
17164	Ruc	scb	to fall		ruh²	r u h	r u h	R V H	R Y H	15	2720	to fall:RH	3208
17167	Vietnamese	vie	to fall		rũ	r ũ	r u	R V	R Y	15	2720	to fall:RH	3208
17179	Alak	alk	to flee/run (away)		du	d u	d u	T V	T Y	1	2753	to flee/run (away):TH	3251
17180	Bahnar-Golar	bdq	to flee/run (away)		ɟak	ɟ a k	C a k	K V K	C A K	6	2785	to flee/run (away):KK	3230
17181	Bahnar-Golar	bdq	to flee/run (away)		klɛɲ	k l ɛ ɲ	k l E H	K R V N	K L E N	7	2788	to flee/run (away):KR	3232
17182	Bahnar-Kontum	bdq	to flee/run (away)		ɟak	ɟ a k	C a k	K V K	C A K	6	2785	to flee/run (away):KK	3230
17183	Bahnar-Pleiku	bdq	to flee/run (away)		ɟak	ɟ a k	C a k	K V K	C A K	6	2785	to flee/run (away):KK	3230
17184	Bahnar-Pleiku	bdq	to flee/run (away)		klɛɲ	k l ɛ ɲ	k l E H	K R V N	K L E N	7	2788	to flee/run (away):KR	3232
17185	Brao	brb	to flee/run (away)		trəja̤ːw	t r ə j a̤ː w	t r I y a w	T R V J V W	T R E J A W	8	2789	to flee/run (away):TR	3253
17189	Cua	cua	to flee/run (away)		carəːk	c a r əː k	T a r I k	K V R V K	C A R E K	10	2754	to flee/run (away):KR	3232
17190	Cua	cua	to flee/run (away)		saɗak	s a ɗ a k	s a d a k	S V T V K	S A T A K	11	2755	to flee/run (away):ST	3250
17191	Halang	hal	to flee/run (away)		gədo̤ːw	g ə d o̤ː w	g I d o w	K V T V W	K E T U W	1	2753	to flee/run (away):KT	3233
17192	Jeh	jeh	to flee/run (away)		kəda̤wdɔːk	kəda̤w dɔːk	k d	K T	K T	1	2753	to flee/run (away):KT	3233
17193	Jru-Laven	lbo	to flee/run (away)		hdʌw	h d ʌ w	h d o w	H T V W	H T E W	1	2753	to flee/run (away):HT	3226
17195	Mnong-Rölöm	mng	to flee/run (away)		duː	d uː	d u	T V	T Y	1	2753	to flee/run (away):TH	3251
17196	Mnong-Rölöm	mng	to flee/run (away)		ŋap	ŋ a p	N a p	N V P	N A P	12	2756	to flee/run (away):NP	3237
17197	Nyaheun	nev	to flee/run (away)		ruː	r uː	r u	R V	R Y	1	2753	to flee/run (away):RH	3244
17199	Rengao	ren	to flee/run (away)		kədə̤w	k ə d ə̤ w	k I d I w	K V T V W	K E T E W	1	2753	to flee/run (away):KT	3233
17200	Rengao	ren	to flee/run (away)		kədə̤wtəmɔt	kədə̤w təmɔt	k t	K T	K T	1	2753	to flee/run (away):KT	3233
17201	Rengao	ren	to flee/run (away)		lel	l e l	l e l	R V R	L E L	13	2757	to flee/run (away):RR	3247
17202	Sedang	sed	to flee/run (away)		kətaw	k ə t a w	k I t a w	K V T V W	K E T A W	1	2753	to flee/run (away):KT	3233
17203	Sre	kpm	to flee/run (away)		du	d u	d u	T V	T Y	1	2753	to flee/run (away):TH	3251
17204	Stieng	sti	to flee/run (away)		duː	d uː	d u	T V	T Y	1	2753	to flee/run (away):TH	3251
17206	Bru-Talan	oog	to flee/run (away)		luh	l u h	l u h	R V H	L Y H	14	2758	to flee/run (away):RH	3244
17207	Bru-Ubon	bru	to flee/run (away)		təlṳh	t ə l ṳ h	t I l i h	T V R V H	T E L Y H	14	2758	to flee/run (away):TR	3253
17208	In	irr	to flee/run (away)		həluh	h ə l u h	h I l u h	H V R V H	H E L Y H	14	2758	to flee/run (away):HR	3225
17209	Katang	kgd	to flee/run (away)		ŋɨajʔ	ŋ ɨa j ʔ	N I y 7	N V J H	N I J H	15	2759	to flee/run (away):NJ	3236
17210	Katang	kgd	to flee/run (away)		luːən	l uːə n	l u n	R V N	L Y N	16	2760	to flee/run (away):RN	3246
17211	Katu-AnDiem	ktv	to flee/run (away)		sɔːʔ	s ɔː ʔ	s o 7	S V H	S U H	17	2761	to flee/run (away):SH	3249
17212	Katu-AnDiem	ktv	to flee/run (away)		bluːj	b l uː j	b l u y	P R V J	P L Y J	18	2762	to flee/run (away):PR	3242
17213	Katu-AnDiem	ktv	to flee/run (away)		mut	m u t	m u t	M V T	M Y T	19	2763	to flee/run (away):MT	3235
17214	Kui(Sriwises1978)	kdt	to flee/run (away)		mprɔɲ	m p r ɔ ɲ	m p r o H	M P R V N	M P R U N	20	2764	to flee/run (away):MP	3234
17215	Kui(Huffman1979)	kdt	to flee/run (away)		li̤əh	l i̤ə h	l i h	R V H	L I H	21	2765	to flee/run (away):RH	3244
17217	Mankong	sss	to flee/run (away)		dɛːʔ	d ɛː ʔ	d E 7	T V H	T E H	22	2766	to flee/run (away):TH	3251
17218	Nge'	ngt	to flee/run (away)		tarluh	t a r l u h	t a r l u h	T V R R V H	T A R L Y H	14	2758	to flee/run (away):TR	3253
17219	Pacoh	pac	to flee/run (away)		luh	l u h	l u h	R V H	L Y H	14	2758	to flee/run (away):RH	3244
17220	So-Khammouane	sss	to flee/run (away)		li̤c	l i̤ c	l i T	R V K	L I C	23	2767	to flee/run (away):RK	3245
17221	So-SakonNakhon	sss	to flee/run (away)		li̤t	l i̤ t	l i t	R V T	L I T	23	2767	to flee/run (away):RT	3248
17222	Souei-Saravan	kdt	to flee/run (away)		proːɲ	p r oː ɲ	p r o H	P R V N	P R U N	20	2764	to flee/run (away):PR	3242
17223	TaOi	tto	to flee/run (away)		luh	l u h	l u h	R V H	L Y H	14	2758	to flee/run (away):RH	3244
17224	Khasi	khi	to flee/run (away)		pʰet	pʰ e t	p e t	P V T	P E T	24	2768	to flee/run (away):PT	3243
17225	Pnar	pbv	to flee/run (away)		pʰɛt̪	pʰ ɛ t̪	p E t	P V T	P E T	24	2768	to flee/run (away):PT	3243
17226	War-Lamin	aml	to flee/run (away)		pʰet	pʰ e t	p e t	P V T	P E T	24	2768	to flee/run (away):PT	3243
17227	Khmer-Surin	kxm	to flee/run (away)		pɯat	p ɯa t	p u t	P V T	P I T	25	2769	to flee/run (away):PT	3243
17228	Khmer-Surin	kxm	to flee/run (away)		ruat	r ua t	r u t	R V T	R Y T	26	2770	to flee/run (away):RT	3248
17229	Khmer-Standard	khm	to flee/run (away)		rʊət	r ʊə t	r u t	R V T	R Y T	26	2770	to flee/run (away):RT	3248
17230	Khmer-Standard	khm	to flee/run (away)		pʰieh	pʰ ie h	p i h	P V H	P I H	27	2771	to flee/run (away):PH	3240
17231	Idu	tyh	to flee/run (away)		tṵ̂ə	t ṵ̂ə	t u	T V	T Y	1	2753	to flee/run (away):TH	3251
17232	Khmu-Cuang	kjg	to flee/run (away)		duʔ	d u ʔ	d u 7	T V H	T Y H	1	2753	to flee/run (away):TH	3251
17235	Khmu-Yuan	kjg	to flee/run (away)		tùʔ	t u ʔ	t u 7	T V H	T Y H	1	2753	to flee/run (away):TH	3251
17236	Khmu-Yuan	kjg	to flee/run (away)		rə̀ːc	r ə̀ː c	r I T	R V K	R E C	28	2772	to flee/run (away):RK	3245
17238	Mal-T'in	mlf	to flee/run (away)		pajh	p a j h	p a y h	P V J H	P A J H	27	2771	to flee/run (away):PJ	3241
17239	Mal-T'in	mlf	to flee/run (away)		nsɔh	n s ɔ h	n s o h	N S V H	N S U H	30	2773	to flee/run (away):NS	3239
17244	Bugan	bbh	to flee/run (away)		qʰɛ̱i̱⁵⁵	qʰ ɛ̱i̱	q E	K V	K E	32	2774	to flee/run (away):KH	3229
17245	Mang	zng	to flee/run (away)		ʔuː¹	ʔ uː	7 u	H V	H Y	33	2775	to flee/run (away):HH	3224
17246	Mang	zng	to flee/run (away)		ɗɛː³	ɗ ɛː	d E	T V	T E	22	2766	to flee/run (away):TH	3251
17247	Mon	mnw	to flee/run (away)		tɛ̀a	t ɛ̀a	t E	T V	T E	22	2766	to flee/run (away):TH	3251
17248	Nyahkur	cbn	to flee/run (away)		tʰɤ̀w	tʰ ɤ̀ w	t o w	T V W	T E W	1	2753	to flee/run (away):TW	3254
17252	Gorum	pcj	to flee/run (away)		je	j e	y e	J V	J E	36	2776	to flee/run (away):JH	3227
17256	Kharia	khr	to flee/run (away)		jɑr	j ɑ r	y o r	J V R	J A R	36	2776	to flee/run (away):JR	3228
17257	Kharia	khr	to flee/run (away)		pʰirpʰiraj	pʰ i r pʰ i r a j	p i r p i r a y	P V R P V R V J	P I R P I R A J	39	2777	to flee/run (away):PR	3242
17262	Santali	sat	to flee/run (away)		ɲir	ɲ i r	H i r	N V R	N I R	36	2776	to flee/run (away):NR	3238
17263	Sora	srb	to flee/run (away)		jer	j e r	y e r	J V R	J E R	36	2776	to flee/run (away):JR	3228
17264	Car	caq	to flee/run (away)		fal	f a l	f a l	P V R	B A L	41	2778	to flee/run (away):PR	3242
17265	Nancowri	ncb	to flee/run (away)		dian	d ia n	d i n	T V N	T I N	42	2779	to flee/run (away):TN	3252
17266	Nancowri	ncb	to flee/run (away)		lɔ	l ɔ	l o	R V	L U	43	2780	to flee/run (away):RH	3244
17275	Lawa(Ratanakul)	lcp	to flee/run (away)		tɔ	t ɔ	t o	T V	T U	1	2753	to flee/run (away):TH	3251
17279	Palaung-Dara'ang	pce	to flee/run (away)		kablɛp	k a b l ɛ p	k a b l E p	K V P R V P	K A P L E P	62	2787	to flee/run (away):KP	3231
17280	Palaung-Dara'ang	pce	to flee/run (away)		tɔ	t ɔ	t o	T V	T U	1	2753	to flee/run (away):TH	3251
17281	Palaung-Kalaw	pce	to flee/run (away)		leçtaw	leç taw	l t	R T	L T	1	2753	to flee/run (away):RT	3248
17283	Palaung-Namhsan	pce	to flee/run (away)		du	d u	d u	T V	T Y	1	2753	to flee/run (away):TH	3251
17284	Riang-Sak	ril	to flee/run (away)		lɔːl²lɛ²	lɔːl² lɛ²	l l	R R	L L	49	2781	to flee/run (away):RR	3247
17287	Wa-Praok	prk	to flee/run (away)		to	t o	t o	T V	T U	1	2753	to flee/run (away):TH	3251
17288	Wa-Praok	prk	to flee/run (away)		lṳatluan	lṳat luan	l l	R R	L L	51	2782	to flee/run (away):RR	3247
17293	Karii	pkt	to flee/run (away)		crəːŋ	c r əː ŋ	T r I N	K R V N	C R E N	55	2783	to flee/run (away):KR	3232
17295	Ruc	scb	to flee/run (away)		taŋaj³	t a ŋ a j	t a N a y	T V N V J	T A N A J	57	2784	to flee/run (away):TN	3252
17299	Vietnamese	vie	to flee/run (away)		chạy	c h a y	T h a i	K H V V	C H A Y	60	2786	to flee/run (away):KH	3229
17309	Alak	alk	to fly		par	p a r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17310	Bahnar-Golar	bdq	to fly		par	p a r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17311	Bahnar-Kontum	bdq	to fly		par	p a r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17312	Bahnar-Pleiku	bdq	to fly		par	p a r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17313	Brao	brb	to fly		par	p a r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17317	Cua	cua	to fly		pʌl	p ʌ l	p o l	P V R	P E L	1	2790	to fly:PR	3265
17318	Halang	hal	to fly		par	p a r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17319	Jeh	jeh	to fly		təpal	t ə p a l	t I p a l	T V P V R	T E P A L	1	2790	to fly:TP	3269
17320	Jru-Laven	lbo	to fly		par	p a r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17323	Mnong-Rölöm	mng	to fly		par	p a r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17324	Nyaheun	nev	to fly		pan	p a n	p a n	P V N	P A N	1	2790	to fly:PN	3264
17326	Rengao	ren	to fly		par	p a r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17328	Sedang	sed	to fly		kəníaŋ	k ə n ía ŋ	k I n i N	K V N V N	K E N I N	6	2798	to fly:KN	3261
17329	Sre	kpm	to fly		par	p a r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17330	Stieng	sti	to fly		par	p a r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17333	Bru-Talan	oog	to fly		par	p a r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17334	Bru-Ubon	bru	to fly		par	p a r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17335	In	irr	to fly		par	p a r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17336	Katang	kgd	to fly		par	p a r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17337	Katu-AnDiem	ktv	to fly		par	p a r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17339	Kui(Sriwises1978)	kdt	to fly		paːr	p aː r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17340	Kui(Huffman1979)	kdt	to fly		pal	p a l	p a l	P V R	P A L	1	2790	to fly:PR	3265
17342	Mankong	sss	to fly		par	p a r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17343	Nge'	ngt	to fly		par	p a r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17344	Pacoh	pac	to fly		par	p a r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17345	So-Khammouane	sss	to fly		par	p a r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17346	So-SakonNakhon	sss	to fly		par	p a r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17347	Souei-Saravan	kdt	to fly		pal	p a l	p a l	P V R	P A L	1	2790	to fly:PR	3265
17348	TaOi	tto	to fly		par	p a r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17349	Khasi	khi	to fly		hɛːr	h ɛː r	h E r	H V R	H E R	7	2799	to fly:HR	3259
17351	Pnar	pbv	to fly		hɛːr	h ɛː r	h E r	H V R	H E R	7	2799	to fly:HR	3259
17352	War-Lamin	aml	to fly		piar	p ia r	p i r	P V R	P I R	1	2790	to fly:PR	3265
17353	Khmer-Surin	kxm	to fly		hʌːr	h ʌː r	h o r	H V R	H E R	7	2799	to fly:HR	3259
17354	Khmer-Standard	khm	to fly		haə	h aə	h a	H V	H A	7	2799	to fly:HH	3255
17355	Idu	tyh	to fly		hàmpɔ̰̂ːr	h à m p ɔ̰̂ː r	h a m p o r	H V M P V R	H A M P U R	8	2800	to fly:HM	3256
17356	Khmu-Cuang	kjg	to fly		tɨːr	t ɨː r	t I r	T V R	T I R	9	2801	to fly:TR	3270
17358	Khmu-Yuan	kjg	to fly		tɨ́ːr	t ɨ́ː r	t I r	T V R	T I R	9	2801	to fly:TR	3270
17360	Mal-T'in	mlf	to fly		saːn	s aː n	s a n	S V N	S A N	10	2791	to fly:SN	3267
17366	Bugan	bbh	to fly		tʰu³¹	tʰ u	t u	T V	T Y	9	2801	to fly:TH	3268
17367	Mon	mnw	to fly		pɔ	p ɔ	p o	P V	P U	1	2790	to fly:PH	3263
17368	Nyahkur	cbn	to fly		pʰár	pʰ á r	p a r	P V R	P A R	1	2790	to fly:PR	3265
17372	Gorum	pcj	to fly		ur	u r	u r	V R	Y R	13	2793	to fly:HR	3259
17375	Kharia	khr	to fly		lɛŋ	l ɛ ŋ	l E N	R V N	L E N	16	2794	to fly:RN	3266
17381	Santali	sat	to fly		uɖəw	u ɖ ə w	u d I w	V T V W	Y T E W	12	2792	to fly:HT	3260
17382	Santali	sat	to fly		apir	a p i r	a p i r	V P V R	A P I R	1	2790	to fly:HP	3258
17383	Sora	srb	to fly		eːŋ	eː ŋ	e N	V N	E N	19	2795	to fly:HN	3257
17384	Car	caq	to fly		kitɯʔ	k i t ɯ ʔ	k i t u 7	K V T V H	K I T I H	20	2796	to fly:KT	3262
17385	Nancowri	ncb	to fly		hēhhaŋa	h ē hh a ŋ a	h e h a N a	H V H V N V	H E H A N A	21	2797	to fly:HH	3255
17395	Lawa(Ratanakul)	lcp	to fly		pəo	p əo	p I	P V	P E	1	2790	to fly:PH	3263
17397	ManMet	mml	to fly		pʰɤn⁵⁵	pʰ ɤ n	p o n	P V N	P E N	1	2790	to fly:PN	3264
17399	Palaung-Dara'ang	pce	to fly		bǝ̆n	b ǝ̆ n	b I n	P V N	P E N	1	2790	to fly:PN	3264
17400	Palaung-Kalaw	pce	to fly		ʔeɓenhaːw	ʔe ɓen haːw	7 b h	H P H	H P H	1	2790	to fly:HP	3258
17401	Palaung-Namhsan	pce	to fly		pər	p ə r	p I r	P V R	P E R	1	2790	to fly:PR	3265
17402	Riang-Sak	ril	to fly		pɤr¹	p ɤ r	p o r	P V R	P E R	1	2790	to fly:PR	3265
17406	Wa-Praok	prk	to fly		po	p o	p o	P V	P U	1	2790	to fly:PH	3263
17413	Karii	pkt	to fly		pər	p ə r	p I r	P V R	P E R	1	2790	to fly:PR	3265
17416	Ruc	scb	to fly		pəl¹	p ə l	p I l	P V R	P E L	1	2790	to fly:PR	3265
17419	Vietnamese	vie	to fly		bay	b ay	b a	P V	P A	1	2790	to fly:PH	3263
17424	Alak	alk	to forget		wawɨŋ	w a w ɨ ŋ	w a w I N	W V W V N	W A W I N	4	2824	to forget:WW	3299
17425	Bahnar-Golar	bdq	to forget		hjəːt	h j əː t	h y I t	H J V T	H J E T	5	2825	to forget:HJ	3272
17426	Bahnar-Kontum	bdq	to forget		hjəːt	h j əː t	h y I t	H J V T	H J E T	5	2825	to forget:HJ	3272
17427	Bahnar-Pleiku	bdq	to forget		hjəːt	h j əː t	h y I t	H J V T	H J E T	5	2825	to forget:HJ	3272
17428	Brao	brb	to forget		wɨːɲ	w ɨː ɲ	w I H	W V N	W I N	4	2824	to forget:WN	3296
17431	Cua	cua	to forget		tawʌl	t a w ʌ l	t a w o l	T V W V R	T A W E L	3	2820	to forget:TW	3294
17432	Halang	hal	to forget		təwil	t ə w i l	t I w i l	T V W V R	T E W I L	3	2820	to forget:TW	3294
17433	Jeh	jeh	to forget		təwa̤l	t ə w a̤ l	t I w a l	T V W V R	T E W A L	3	2820	to forget:TW	3294
17434	Jru-Laven	lbo	to forget		biːl	b iː l	b i l	P V R	P I L	7	2827	to forget:PR	3287
17437	Mnong-Rölöm	mng	to forget		wartoːr	war toːr	w t	W T	W T	9	2828	to forget:WT	3298
17438	Mnong-Rölöm	mng	to forget		ɟaŋwaːr	ɟaŋ waːr	C w	K W	C W	9	2828	to forget:KW	3280
17439	Nyaheun	nev	to forget		wwɨəɲ	ww ɨə ɲ	w I H	W V N	W I N	4	2824	to forget:WN	3296
17441	Rengao	ren	to forget		he̤ːt	h e̤ː t	h e t	H V T	H E T	5	2825	to forget:HT	3274
17443	Sedang	sed	to forget		hĩət	h ĩə t	h i t	H V T	H I T	5	2825	to forget:HT	3274
17444	Sedang	sed	to forget		piw	p i w	p i w	P V W	P I W	7	2827	to forget:PW	3288
17445	Sre	kpm	to forget		huiʔ	h ui ʔ	h u 7	H V H	H Y H	6	2826	to forget:HH	3271
17446	Stieng	sti	to forget		həwec	h ə w e c	h I w e T	H V W V K	H E W E C	6	2826	to forget:HW	3275
17448	Bru-Talan	oog	to forget		ləjhəjɨː	ləj həjɨː	l h	R H	L H	10	2802	to forget:RH	3289
17449	Bru-Ubon	bru	to forget		sareːl	s a r eː l	s a r e l	S V R V R	S A R E L	11	2803	to forget:SR	3292
17450	In	irr	to forget		ləjʔhəjɨː	ləjʔ həjɨː	l h	R H	L H	10	2802	to forget:RH	3289
17451	Katang	kgd	to forget		həlɪːr	h ə l ɪː r	h I l i r	H V R V R	H E L I R	12	2804	to forget:HR	3273
17452	Katu-AnDiem	ktv	to forget		hawil	h a w i l	h a w i l	H V W V R	H A W I L	3	2820	to forget:HW	3275
17454	Kui(Sriwises1978)	kdt	to forget		klɑʔ	k l ɑ ʔ	k l o 7	K R V H	K L A H	13	2805	to forget:KR	3279
17455	Kui(Huffman1979)	kdt	to forget		klʌʔ	k l ʌ ʔ	k l o 7	K R V H	K L E H	13	2805	to forget:KR	3279
17456	Mankong	sss	to forget		kleːr	k l eː r	k l e r	K R V R	K L E R	12	2804	to forget:KR	3279
17457	Nge'	ngt	to forget		wɨŋ	w ɨ ŋ	w I N	W V N	W I N	4	2824	to forget:WN	3296
17458	Pacoh	pac	to forget		ʔalṵːj	ʔ a l ṵː j	7 a l u y	H V R V J	H A L Y J	14	2806	to forget:HR	3273
17459	Pacoh	pac	to forget		klḭːr	k l ḭː r	k l i r	K R V R	K L I R	12	2804	to forget:KR	3279
17460	So-Khammouane	sss	to forget		kʰi̤ːl	kʰ i̤ː l	k i l	K V R	K I L	12	2804	to forget:KR	3279
17461	So-SakonNakhon	sss	to forget		kʰiːl	kʰ iː l	k i l	K V R	K I L	12	2804	to forget:KR	3279
17462	Souei-Saravan	kdt	to forget		klɔʔ	k l ɔ ʔ	k l o 7	K R V H	K L U H	13	2805	to forget:KR	3279
17463	Khasi	khi	to forget		klet	k l e t	k l e t	K R V T	K L E T	15	2807	to forget:KR	3279
17465	Pnar	pbv	to forget		ml̩liɲ	m l̩ l i ɲ	m l l i H	M R R V N	M L L I N	16	2808	to forget:MR	3282
17466	War-Lamin	aml	to forget		plieŋ	p l ie ŋ	p l i N	P R V N	P L I N	16	2808	to forget:PR	3287
17467	Khmer-Surin	kxm	to forget		ŋwɪːɲ	ŋ w ɪː ɲ	N w i H	N W V N	N W I N	4	2824	to forget:NW	3284
17468	Khmer-Surin	kxm	to forget		pʰlɪc	pʰ l ɪ c	p l i T	P R V K	P L I C	17	2809	to forget:PR	3287
17469	Khmer-Standard	khm	to forget		plɨc	p l ɨ c	p l I T	P R V K	P L I C	17	2809	to forget:PR	3287
17470	Idu	tyh	to forget		kalláːt	k a ll áː t	k a l a t	K V R V T	K A L A T	18	2810	to forget:KR	3279
17471	Khmu-Cuang	kjg	to forget		hloŋ	h l o ŋ	h l o N	H R V N	H L U N	19	2811	to forget:HR	3273
17473	Khmu-Yuan	kjg	to forget		lóŋ	l ó ŋ	l o N	R V N	L U N	19	2811	to forget:RN	3291
17475	Mal-T'in	mlf	to forget		coːm	c oː m	T o m	K V M	C U M	21	2812	to forget:KM	3276
17478	Bugan	bbh	to forget		mɯ⁵⁵ʑa̱⁵⁵	m ɯ ʑ a̱	m u Z a	M V S V	M I S A	22	2813	to forget:MS	3283
17479	Mang	zng	to forget		tɯŋ²ʔɛː³	tɯŋ² ʔɛː³	t 7	T H	T H	23	2814	to forget:TH	3293
17480	Mon	mnw	to forget		wɜ̀t	w ɜ̀ t	w I t	W V T	W E T	24	2815	to forget:WT	3298
17481	Nyahkur	cbn	to forget		tʰəwɯ̀t	tʰ ə w ɯ̀ t	t I w u t	T V W V T	T E W I T	24	2815	to forget:TW	3294
17484	Gorum	pcj	to forget		bana	b a n a	b a n a	P V N V	P A N A	25	2816	to forget:PN	3286
17487	Kharia	khr	to forget		iˈriˀb	i ˈr iˀ b	i r i b	V R V P	I R I P	27	2817	to forget:HR	3273
17492	Santali	sat	to forget		hiɽiɲ	h i ɽ i ɲ	h i r i H	H V R V N	H I R I N	28	2818	to forget:HR	3273
17493	Sora	srb	to forget		kʌroda	k ʌ r o d a	k o r o d a	K V R V T V	K E R U T A	29	2819	to forget:KR	3279
17494	Car	caq	to forget		wacŋə	wac ŋə	w N	W N	W N	30	2821	to forget:WN	3296
17495	Nancowri	ncb	to forget		wacŋa	w a c ŋ a	w a T N a	W V K N V	W A C N A	30	2821	to forget:WK	3295
17504	Lawa(Ratanakul)	lcp	to forget		mbiə	m b iə	m b i	M P V	M P I	33	2822	to forget:MP	3281
17506	ManMet	mml	to forget		kʰɔʔ⁵³pin³⁵	kʰɔʔ⁵³ pin³⁵	k p	K P	K P	7	2827	to forget:KP	3278
17508	Palaung-Dara'ang	pce	to forget		piw	p i w	p i w	P V W	P I W	7	2827	to forget:PW	3288
17509	Palaung-Kalaw	pce	to forget		piːw	p iː w	p i w	P V W	P I W	7	2827	to forget:PW	3288
17511	Palaung-Namhsan	pce	to forget		bir	b i r	b i r	P V R	P I R	7	2827	to forget:PR	3287
17512	Riang-Sak	ril	to forget		ɓiːl¹	ɓ iː l	b i l	P V R	P I L	7	2827	to forget:PR	3287
17515	Wa-Praok	prk	to forget		pi̤	p i̤	p i	P V	P I	7	2827	to forget:PH	3285
