ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	INFERRED_CLASS	TURCHINID
20087	Iraralay	?	tosleep		mitkeh	m i t k e h	m i t k e h	M V T K V H	M I T K E H	21	1485	tosleep:MT	2366
39405	Anuta	?	tosleep		moe	m oe	m o	M V	M U	10	1483	tosleep:MH	2362
16600	Surigaonon	?	tosleep		tagtuyog	t a g t uyo g	t a g t u g	T V K T V K	T A K T Y K	1	1482	tosleep:TK	2369
24346	Tagalog	?	tosleep		matulog	m a t u l o g	m a t u l o g	M V T V R V K	M A T Y L U K	1	1482	tosleep:MT	2366
25362	DayakNgaju	?	tosleep		tiruh	t i r u h	t i r u h	T V R V H	T I R Y H	1	1482	tosleep:TR	2370
20468	RapanuiEasterIsland	?	tosleep		moe	m oe	m o	M V	M U	10	1483	tosleep:MH	2362
41691	Penrhyn	?	tosleep		moe	m oe	m o	M V	M U	10	1483	tosleep:MH	2362
43212	MalayBahasaIndonesia	?	tosleep		tidur	t i d u r	t i d u r	T V T V R	T I T Y R	1	1482	tosleep:TT	2371
60244	Ivasay	?	tosleep		makayceh	m a k ay c e h	m a k a T e h	M V K V K V H	M A K A C E H	21	1485	tosleep:MK	2363
23876	Isamorong	?	tosleep		mekaycih	m e k ay c i h	m e k a T i h	M V K V K V H	M E K A C I H	21	1485	tosleep:MK	2363
61441	Rarotongan	?	tosleep		moe	m oe	m o	M V	M U	10	1483	tosleep:MH	2362
13303	Tongan	?	tosleep		mohe	m o h e	m o h e	M V H V	M U H E	10	1483	tosleep:MH	2362
29777	Luangiua	?	tosleep		moe	m oe	m o	M V	M U	10	1483	tosleep:MH	2362
46686	Imorod	?	tosleep		mitkeh	m i t k e h	m i t k e h	M V T K V H	M I T K E H	21	1485	tosleep:MT	2366
14043	Ogan	?	tosleep		tidux	t i d u x	t i d u x	T V T V K	T I T Y G	1	1482	tosleep:TT	2371
14244	Tuamotu	?	tosleep		moe	m oe	m o	M V	M U	10	1483	tosleep:MH	2362
14956	Niue	?	tosleep		mohe	m o h e	m o h e	M V H V	M U H E	10	1483	tosleep:MH	2362
15337	Chuukese	?	tosleep		mewur	m e w u r	m e w u r	M V W V R	M E W Y R	1	1482	tosleep:MW	2367
511	Cebuano	?	tosleep		matulog	m a t u l o g	m a t u l o g	M V T V R V K	M A T Y L U K	1	1482	tosleep:MT	2366
15377	WesternBukidnonManobo	?	tosleep		lipezeŋ	l i p e z e ŋ	l i p e z e N	R V P V S V N	L I P E S E N	36	1486	tosleep:RP	2368
64775	Katingan	?	tosleep		tiruh	t i r u h	t i r u h	T V R V H	T I R Y H	1	1482	tosleep:TR	2370
64848	UveaEast	?	tosleep		moe	m oe	m o	M V	M U	10	1483	tosleep:MH	2362
47943	Itbayaten	?	tosleep		makahicɨg	m a k a h i c ɨ g	m a k a h i T I g	M V K V H V K V K	M A K A H I C I K	21	1485	tosleep:MK	2363
49176	Rurutuan	?	tosniff,smell		ʔauʔa	ʔ au ʔ a	7 a 7 a	H V H V	H A H A	10	1488	tosniff,smell:HH	2372
49925	Niue	?	tosniff,smell		hoŋi	h o ŋ i	h o N i	H V N V	H U N I	9	1496	tosniff,smell:HN	2375
1119	WesternBukidnonManobo	?	tosniff,smell		hazek	h a z e k	h a z e k	H V S V K	H A S E K	1	1487	tosniff,smell:HS	2376
35980	Anuta	?	tosniff,smell		nanamu	n a n a m u	n a n a m u	N V N V M V	N A N A M Y	41	1495	tosniff,smell:NN	2383
3443	Yami	?	tosniff,smell		angno	a n g n o	a n g n o	V N K N V	A N K N U	22	1490	tosniff,smell:HN	2375
3444	Yami	?	tosniff,smell		angno	a n g n o	a n g n o	V N K N V	A N K N U	4	1494	tosniff,smell:HN	2375
3492	Imorod	?	tosniff,smell		mahangno	m a h a n g n o	m a h a n g n o	M V H V N K N V	M A H A N K N U	22	1490	tosniff,smell:MH	2378
3493	Imorod	?	tosniff,smell		mahangno	m a h a n g n o	m a h a n g n o	M V H V N K N V	M A H A N K N U	4	1494	tosniff,smell:MH	2378
21320	BanjareseMalay	?	tosniff,smell		cium	c iu m	T i m	K V M	C I M	30	1491	tosniff,smell:KM	2377
55071	Samoan	?	tosniff,smell		soŋi	s o ŋ i	s o N i	S V N V	S U N I	9	1496	tosniff,smell:SN	2386
55724	TahitianModern	?	tosniff,smell		hoi	h oi	h o	H V	H U	9	1496	tosniff,smell:HH	2372
22943	Woleai	?	tosniff,smell		ngiuria	n g iu r ia	n g i r i	N K V R V	N K I R I	32	1493	tosniff,smell:NK	2381
55725	TahitianModern	?	tosniff,smell		haua	h aua	h a	H V	H A	10	1488	tosniff,smell:HH	2372
55894	Luangiua	?	tosniff,smell		vei/soŋi	v ei s o ŋ i	v e s o N i	W V S V N V	B E S U N I	9	1496	tosniff,smell:WS	2387
6934	Maori	?	tosniff,smell		hongi	h o n g i	h o n g i	H V N K V	H U N K I	9	1496	tosniff,smell:HN	2375
7512	Penrhyn	?	tosniff,smell		songi	s o n g i	s o n g i	S V N K V	S U N K I	9	1496	tosniff,smell:SN	2386
1454	TagalogAnthonydelaPaz	?	tosniff,smell		amuyin	a m uyi n	a m u n	V M V N	A M Y N	31	1492	tosniff,smell:HM	2374
9217	Tagalog	?	tosniff,smell		amuyin	a m uyi n	a m u n	V M V N	A M Y N	31	1492	tosniff,smell:HM	2374
58451	NakanaiBilekiDialect	?	tosniff,smell		aso	a s o	a s o	V S V	A S U	1	1487	tosniff,smell:HS	2376
9476	Marquesan	?	tosniff,smell		hone	h o n e	h o n e	H V N V	H U N E	9	1496	tosniff,smell:HN	2375
9876	Ivasay	?	tosniff,smell		mangangot	m a n g a n g o t	m a n g a n g o t	M V N K V N K V T	M A N K A N K U T	4	1494	tosniff,smell:MN	2380
9875	Ivasay	?	tosniff,smell		mangangot	m a n g a n g o t	m a n g a n g o t	M V N K V N K V T	M A N K A N K U T	22	1490	tosniff,smell:MN	2380
26719	Rarotongan	?	tosniff,smell		ongi	o n g i	o n g i	V N K V	U N K I	9	1496	tosniff,smell:HN	2375
37295	RapanuiEasterIsland	?	tosniff,smell		hogi	h o g i	h o g i	H V K V	H U K I	9	1496	tosniff,smell:HK	2373
27410	Ogan	?	tosniff,smell		mium	m iu m	m i m	M V M	M I M	30	1491	tosniff,smell:MM	2379
27572	Iraralay	?	tosniff,smell		mahangno	m a h a n g n o	m a h a n g n o	M V H V N K N V	M A H A N K N U	22	1490	tosniff,smell:MH	2378
27573	Iraralay	?	tosniff,smell		mahangno	m a h a n g n o	m a h a n g n o	M V H V N K N V	M A H A N K N U	4	1494	tosniff,smell:MH	2378
16765	Tikopia	?	tosniff,smell		songi	s o n g i	s o n g i	S V N K V	S U N K I	9	1496	tosniff,smell:SN	2386
61211	Isamorong	?	tosniff,smell		angot	a n g o t	a n g o t	V N K V T	A N K U T	22	1490	tosniff,smell:HN	2375
61212	Isamorong	?	tosniff,smell		angot	a n g o t	a n g o t	V N K V T	A N K U T	4	1494	tosniff,smell:HN	2375
28780	Surigaonon	?	tosniff,smell		simhut	s i m h u t	s i m h u t	S V M H V T	S I M H Y T	31	1492	tosniff,smell:SM	2385
12921	Itbayaten	?	tosniff,smell		hangutɨn	h a n g u t ɨ n	h a n g u t I n	H V N K V T V N	H A N K Y T I N	22	1490	tosniff,smell:HN	2375
12922	Itbayaten	?	tosniff,smell		hangutɨn	h a n g u t ɨ n	h a n g u t I n	H V N K V T V N	H A N K Y T I N	4	1494	tosniff,smell:HN	2375
29530	Itbayat	?	tosniff,smell		manhangot	m a n h a n g o t	m a n h a n g o t	M V N H V N K V T	M A N H A N K U T	22	1490	tosniff,smell:MN	2380
29531	Itbayat	?	tosniff,smell		manhangot	m a n h a n g o t	m a n h a n g o t	M V N H V N K V T	M A N H A N K U T	4	1494	tosniff,smell:MN	2380
40573	UveaEast	?	tosniff,smell		hogi	h o g i	h o g i	H V K V	H U K I	9	1496	tosniff,smell:HK	2373
14114	Sikaiana	?	tosniff,smell		saona	s ao n a	s a n a	S V N V	S A N A	9	1496	tosniff,smell:SN	2386
14117	Tongan	?	tosniff,smell		namuʔi	n a m u ʔ i	n a m u 7 i	N V M V H V	N A M Y H I	41	1495	tosniff,smell:NM	2382
14450	Katingan	?	tosniff,smell		manimak	m a n i m a k	m a n i m a k	M V N V M V K	M A N I M A K	20	1489	tosniff,smell:MN	2380
46156	EastSumbaneseKamberaSoutherndialect	?	tosniff,smell		hangudu	h a n g u d u	h a n g u d u	H V N K V T V	H A N K Y T Y	4	1494	tosniff,smell:HN	2375
48326	MalayBahasaIndonesia	?	tosniff,smell		mencium	m e n c iu m	m e n T i m	M V N K V M	M E N C I M	30	1491	tosniff,smell:MN	2380
59811	EastSumbaneseUmbuRatuNggaidialect	?	tosniff,smell		hangudu	h a n g u d u	h a n g u d u	H V N K V T V	H A N K Y T Y	4	1494	tosniff,smell:HN	2375
15465	Lakalai	?	tosniff,smell		aso	a s o	a s o	V S V	A S U	1	1487	tosniff,smell:HS	2376
15479	Indonesian	?	tosniff,smell		mencium	m e n c iu m	m e n T i m	M V N K V M	M E N C I M	30	1491	tosniff,smell:MN	2380
48343	Tuamotu	?	tosniff,smell		hoŋi	h o ŋ i	h o N i	H V N V	H U N I	9	1496	tosniff,smell:HN	2375
19617	Carolinian	?	tosniff,smell		nguuru	n g uu r u	n g u r u	N K V R V	N K Y R Y	32	1493	tosniff,smell:NK	2381
52358	DayakNgaju	?	tosniff,smell		manyium	m a n yiu m	m a n i m	M V N V M	M A N Y M	20	1489	tosniff,smell:MN	2380
16079	FutunaEast	?	tosniff,smell		sogi	s o g i	s o g i	S V K V	S U K I	9	1496	tosniff,smell:SK	2384
65722	Sikaiana	?	tospit		savale	s a v a l e	s a v a l e	S V W V R V	S A B A L E	18	1502	tospit:SW	2403
50050	Minangkabau	?	tospit		maliue	m a l iue	m a l i	M V R V	M A L I	54	1507	tospit:MR	2396
16267	FutunaEast	?	tospit		kisu	k i s u	k i s u	K V S V	K I S Y	56	1508	tospit:KS	2391
52814	TahitianModern	?	tospit		tutuha	t u t u h a	t u t u h a	T V T V H V	T Y T Y H A	15	1499	tospit:TT	2407
36476	Chuukese	?	tospit		ottif	o tt i f	o t i f	V T V P	U T I B	19	1503	tospit:HT	2390
618	Tuamotu	?	tospit		tufa	t u f a	t u f a	T V P V	T Y B A	15	1499	tospit:TP	2406
619	Tuamotu	?	tospit		anu	a n u	a n u	V N V	A N Y	14	1498	tospit:HN	2388
53696	Ogan	?	tospit		məliux	m ə l iu x	m I l i x	M V R V K	M E L I G	54	1507	tospit:MR	2396
21199	Anuta	?	tospit		anu	a n u	a n u	V N V	A N Y	14	1498	tospit:HN	2388
37931	UveaEast	?	tospit		kisu	k i s u	k i s u	K V S V	K I S Y	56	1508	tospit:KS	2391
54836	Woleai	?	tospit		kutʊ	k u t ʊ	k u t u	K V T V	K Y T Y	14	1498	tospit:KT	2392
56723	Rarotongan	?	tospit		tu/tua/	t u t ua	t u t u	T V T V	T Y T Y	15	1499	tospit:TT	2407
56724	Rarotongan	?	tospit		puaki	p ua k i	p u k i	P V K V	P Y K I	16	1500	tospit:PK	2398
17660	Lakalai	?	tospit		kavarasi	k a v a r a s i	k a v a r a s i	K V W V R V S V	K A B A R A S I	26	1504	tospit:KW	2393
24306	Samoan	?	tospit		anu	a n u	a n u	V N V	A N Y	14	1498	tospit:HN	2388
37929	UveaEast	?	tospit		puaki	p ua k i	p u k i	P V K V	P Y K I	16	1500	tospit:PK	2398
9152	MalayBahasaIndonesia	?	tospit		meludah	m e l u d a h	m e l u d a h	M V R V T V H	M E L Y T A H	1	1497	tospit:MR	2396
42107	TagalogAnthonydelaPaz	?	tospit		sumuka	s u m u k a	s u m u k a	S V M V K V	S Y M Y K A	1	1497	tospit:SM	2402
58535	Maori	?	tospit		tuha	t u h a	t u h a	T V H V	T Y H A	15	1499	tospit:TH	2404
17971	Tikopia	?	tospit		aanu	aa n u	a n u	V N V	A N Y	14	1498	tospit:HN	2388
26198	EastSumbaneseKamberaSoutherndialect	?	tospit		panganji	p a n g a n j i	p a n g a n y i	P V N K V N J V	P A N K A N J I	5	1506	tospit:PN	2399
67198	RapanuiEasterIsland	?	tospit		aanu	aa n u	a n u	V N V	A N Y	14	1498	tospit:HN	2388
59618	WesternBukidnonManobo	?	tospit		ileb	i l e b	i l e b	V R V P	I L E P	29	1505	tospit:HR	2389
59757	Rurutuan	?	tospit		tutuʔa	t u t u ʔ a	t u t u 7 a	T V T V H V	T Y T Y H A	15	1499	tospit:TT	2407
60458	NakanaiBilekiDialect	?	tospit		kavurasi	k a v u r a s i	k a v u r a s i	K V W V R V S V	K A B Y R A S I	26	1504	tospit:KW	2393
11551	Luangiua	?	tospit		saavale	s aa v a l e	s a v a l e	S V W V R V	S A B A L E	18	1502	tospit:SW	2403
48944	Carolinian	?	tospit		ottuf	o tt u f	o t u f	V T V P	U T Y B	19	1503	tospit:HT	2390
60405	Surigaonon	?	tospit		luda	l u d a	l u d a	R V T V	L Y T A	1	1497	tospit:RT	2401
44806	Tagalog	?	tospit		dumura	d u m u r a	d u m u r a	T V M V R V	T Y M Y R A	1	1497	tospit:TM	2405
45724	EastSumbaneseUmbuRatuNggaidialect	?	tospit		pawanju	p a w a n j u	p a w a n y u	P V W V N J V	P A W A N J Y	5	1506	tospit:PW	2400
13183	Niue	?	tospit		anu	a n u	a n u	V N V	A N Y	14	1498	tospit:HN	2388
18693	Indonesian	?	tospit		meludahi	m e l u d a h i	m e l u d a h i	M V R V T V H V	M E L Y T A H I	1	1497	tospit:MR	2396
14255	Cebuano	?	tospit		manluwa	m a n l u w a	m a n l u w a	M V N R V W V	M A N L Y W A	1	1497	tospit:MN	2395
37930	UveaEast	?	tospit		anu	a n u	a n u	V N V	A N Y	14	1498	tospit:HN	2388
14712	DayakNgaju	?	tospit		maluja	m a l u j a	m a l u y a	M V R V J V	M A L Y J A	1	1497	tospit:MR	2396
5220	Tongan	?	tospit		ʔanuhi	ʔ a n u h i	7 a n u h i	H V N V H V	H A N Y H I	14	1498	tospit:HN	2388
21608	Katingan	?	tospit		malueaʔ	m a l uea ʔ	m a l u 7	M V R V H	M A L Y H	1	1497	tospit:MR	2396
2141	Marquesan	?	tospit		tufa	t u f a	t u f a	T V P V	T Y B A	15	1499	tospit:TP	2406
55817	Rennellese	?	tospit		ŋaʔesu	ŋ a ʔ e s u	N a 7 e s u	N V H V S V	N A H E S Y	17	1501	tospit:NH	2397
53976	ChuukeseAKATrukese	?	tospit		memmettip	m e mm e tt i p	m e m e t i p	M V M V T V P	M E M E T I P	19	1503	tospit:MM	2394
31947	BanjareseMalay	?	tospit		ludah	l u d a h	l u d a h	R V T V H	L Y T A H	1	1497	tospit:RT	2401
54837	Woleai	?	tospit		kutʊ	k u t ʊ	k u t u	K V T V	K Y T Y	56	1508	tospit:KT	2392
16266	FutunaEast	?	tospit		aanu	aa n u	a n u	V N V	A N Y	14	1498	tospit:HN	2388
40979	RapanuiEasterIsland	?	tosplit		gaha	g a h a	g a h a	K V H V	K A H A	5	1517	tosplit:KH	2412
412	Rurutuan	?	tosplit		vaavaaʔi	v aa v aa ʔ i	v a v a 7 i	W V W V H V	B A B A H I	4	1516	tosplit:WW	2427
514	Indonesian	?	tosplit		membelah	m e m b e l a h	m e m b e l a h	M V M P V R V H	M E M P E L A H	1	1509	tosplit:MM	2413
49281	EastSumbaneseKamberaSoutherndialect	?	tosplit		biera	b ie r a	b i r a	P V R V	P I R A	1	1509	tosplit:PR	2422
1213	Isamorong	?	tosplit		abhaken	a b h a k e n	a b h a k e n	V P H V K V N	A P H A K E N	21	1511	tosplit:HP	2411
19083	MalayBahasaIndonesia	?	tosplit		membelah	m e m b e l a h	m e m b e l a h	M V M P V R V H	M E M P E L A H	1	1509	tosplit:MM	2413
35955	Woleai	?	tosplit		tilengiɪ	t i l e n g iɪ	t i l e n g i	T V R V N K V	T I L E N K I	29	1514	tosplit:TR	2425
35956	Woleai	?	tosplit		pagiua	p a g iua	p a g i	P V K V	P A K I	8	1520	tosplit:PK	2421
20118	Minangkabau	?	tosplit		mambalah	m a m b a l a h	m a m b a l a h	M V M P V R V H	M A M P A L A H	1	1509	tosplit:MM	2413
3926	Carolinian	?	tosplit		tilengi	t i l e n g i	t i l e n g i	T V R V N K V	T I L E N K I	29	1514	tosplit:TR	2425
36699	Ogan	?	tosplit		mbəlah	m b ə l a h	m b I l a h	M P V R V H	M P E L A H	1	1509	tosplit:MP	2414
21537	BanjareseMalay	?	tosplit		balah	b a l a h	b a l a h	P V R V H	P A L A H	1	1509	tosplit:PR	2422
38701	Chuukese	?	tosplit		tineni	t i n e n i	t i n e n i	T V N V N V	T I N E N I	29	1514	tosplit:TN	2423
38702	Chuukese	?	tosplit		pekuuw	p e k uu w	p e k u w	P V K V W	P E K Y W	8	1520	tosplit:PK	2421
38886	Maori	?	tosplit		waawaahi	w aa w aa h i	w a w a h i	W V W V H V	W A W A H I	4	1516	tosplit:WW	2427
55600	Rarotongan	?	tosplit		ngaaa	n g aaa	n g a	N K V	N K A	5	1517	tosplit:NK	2417
39871	EastSumbaneseUmbuRatuNggaidialect	?	tosplit		bera	b e r a	b e r a	P V R V	P E R A	1	1509	tosplit:PR	2422
3927	Carolinian	?	tosplit		paghuw	p a g h u w	p a g h u w	P V K H V W	P A K H Y W	8	1520	tosplit:PK	2421
17670	Itbayat	?	tosplit		axbak	a x b a k	a x b a k	V K P V K	A G P A K	21	1511	tosplit:HK	2409
24914	Niue	?	tosplit		matofi/ua	m a t o f i ua	m a t o f i u	M V T V P V V	M A T U B I Y	7	1519	tosplit:MT	2415
9064	Cebuano	?	tosplit		pikason	p i k a s o n	p i k a s o n	P V K V S V N	P I K A S U N	39	1515	tosplit:PK	2421
41915	Luangiua	?	tosplit		vahi	v a h i	v a h i	W V H V	B A H I	4	1516	tosplit:WH	2426
9572	Surigaonon	?	tosplit		pikason	p i k a s o n	p i k a s o n	P V K V S V N	P I K A S U N	39	1515	tosplit:PK	2421
9573	Surigaonon	?	tosplit		buyaagon	b uyaa g o n	b u g o n	P V K V N	P Y K U N	1	1509	tosplit:PK	2421
58909	Imorod	?	tosplit		yangaw	ya n g a w	i n g a w	V N K V W	Y N K A W	23	1512	tosplit:HN	2410
59025	Penrhyn	?	tosplit		ŋa/haa	ŋ a h aa	N a h a	N V H V	N A H A	5	1517	tosplit:NH	2416
37213	Iraralay	?	tosplit		abwak	a b w a k	a b w a k	V P W V K	A P W A K	21	1511	tosplit:HP	2411
37214	Iraralay	?	tosplit		yangaw	ya n g a w	i n g a w	V N K V W	Y N K A W	23	1512	tosplit:HN	2410
56490	Rennellese	?	tosplit		hahaʔa	h a h a ʔ a	h a h a 7 a	H V H V H V	H A H A H A	15	1510	tosplit:HH	2408
12195	Tuamotu	?	tosplit		ŋa/faa	ŋ a f aa	N a f a	N V P V	N A B A	5	1517	tosplit:NP	2418
12196	Tuamotu	?	tosplit		tapahi	t a p a h i	t a p a h i	T V P V H V	T A P A H I	6	1518	tosplit:TP	2424
45716	Tagalog	?	tosplit		biyakin	b iya k i n	b i k i n	P V K V N	P I K I N	1	1509	tosplit:PK	2421
30207	DayakNgaju	?	tosplit		nyila	n yi l a	n i l a	N V R V	N Y L A	26	1513	tosplit:NR	2419
55601	Rarotongan	?	tosplit		tapai	t a p ai	t a p a	T V P V	T A P A	6	1518	tosplit:TP	2424
55602	Rarotongan	?	tosplit		vaai	v aai	v a	W V	B A	4	1516	tosplit:WH	2426
31560	ChuukeseAKATrukese	?	tosplit		tinetin	t i n e t i n	t i n e t i n	T V N V T V N	T I N E T I N	29	1514	tosplit:TN	2423
31893	Tikopia	?	tosplit		faa/i	f aa i	f a i	P V V	B A I	5	1517	tosplit:PH	2420
48300	Tongan	?	tosplit		fahi	f a h i	f a h i	P V H V	B A H I	4	1516	tosplit:PH	2420
48317	TagalogAnthonydelaPaz	?	tosplit		biyakin	b iya k i n	b i k i n	P V K V N	P I K I N	1	1509	tosplit:PK	2421
3925	TahitianModern	?	tosplit		vaahi	v aa h i	v a h i	W V H V	B A H I	4	1516	tosplit:WH	2426
16618	Surigaonon	?	tosqueeze		piga	p i g a	p i g a	P V K V	P I K A	37	1532	tosqueeze:PK	2440
364	Niue	?	tosqueeze		tatau	t a t au	t a t a	T V T V	T A T A	13	1525	tosqueeze:TT	2450
365	Niue	?	tosqueeze		lomi	l o m i	l o m i	R V M V	L U M I	10	1522	tosqueeze:RM	2446
366	Niue	?	tosqueeze		fo/fota/	f o f o t a	f o f o t a	P V P V T V	B U B U T A	8	1534	tosqueeze:PP	2442
18499	Anuta	?	tosqueeze		tatau	t a t au	t a t a	T V T V	T A T A	13	1525	tosqueeze:TT	2450
18500	Anuta	?	tosqueeze		kukumi	k u k u m i	k u k u m i	K V K V M V	K Y K Y M I	14	1526	tosqueeze:KK	2431
35198	Isamorong	?	tosqueeze		pisan	p i s a n	p i s a n	P V S V N	P I S A N	29	1530	tosqueeze:PS	2444
19266	Itbayaten	?	tosqueeze		yamɨsɨn	ya m ɨ s ɨ n	i m I s I n	V M V S V N	Y M I S I N	44	1533	tosqueeze:HM	2429
3197	Itbayat	?	tosqueeze		pitosan	p i t o s a n	p i t o s a n	P V T V S V N	P I T U S A N	29	1530	tosqueeze:PT	2445
3198	Itbayat	?	tosqueeze		yamsen	ya m s e n	i m s e n	V M S V N	Y M S E N	44	1533	tosqueeze:HM	2429
19867	ChuukeseAKATrukese	?	tosqueeze		fiyee	f iyee	f i	P V	B I	15	1527	tosqueeze:PH	2439
3698	BanjareseMalay	?	tosqueeze		parah	p a r a h	p a r a h	P V R V H	P A R A H	1	1521	tosqueeze:PR	2443
53305	Cebuano	?	tosqueeze		mopugaʔ	m o p u g a ʔ	m o p u g a 7	M V P V K V H	M U P Y K A H	37	1532	tosqueeze:MP	2436
14369	TagalogAnthonydelaPaz	?	tosqueeze		pigain	p i g ai n	p i g a n	P V K V N	P I K A N	37	1532	tosqueeze:PK	2440
54200	Rennellese	?	tosqueeze		kukumi	k u k u m i	k u k u m i	K V K V M V	K Y K Y M I	14	1526	tosqueeze:KK	2431
66395	EastSumbaneseKamberaSoutherndialect	?	tosqueeze		pahu	p a h u	p a h u	P V H V	P A H Y	2	1528	tosqueeze:PH	2439
6390	EastSumbaneseUmbuRatuNggaidialect	?	tosqueeze		pahu	p a h u	p a h u	P V H V	P A H Y	2	1528	tosqueeze:PH	2439
6978	Woleai	?	tosqueeze		fiyaa	f iyaa	f i	P V	B I	15	1527	tosqueeze:PH	2439
23391	Ivasay	?	tosqueeze		pisipisen	p i s i p i s e n	p i s i p i s e n	P V S V P V S V N	P I S I P I S E N	29	1530	tosqueeze:PS	2444
23553	Samoan	?	tosqueeze		ʔoʔomi	ʔ o ʔ o m i	7 o 7 o m i	H V H V M V	H U H U M I	14	1526	tosqueeze:HH	2428
40702	UveaEast	?	tosqueeze		fota	f o t a	f o t a	P V T V	B U T A	8	1534	tosqueeze:PT	2445
41015	Marquesan	?	tosqueeze		koko	k o k o	k o k o	K V K V	K U K U	9	1535	tosqueeze:KK	2431
41016	Marquesan	?	tosqueeze		omi	o m i	o m i	V M V	U M I	10	1522	tosqueeze:HM	2429
41017	Marquesan	?	tosqueeze		hota	h o t a	h o t a	H V T V	H U T A	8	1534	tosqueeze:HT	2430
57701	Tagalog	?	tosqueeze		pigain	p i g ai n	p i g a n	P V K V N	P I K A N	37	1532	tosqueeze:PK	2440
25590	Imorod	?	tosqueeze		liperes	l i p e r e s	l i p e r e s	R V P V R V S	L I P E R E S	1	1521	tosqueeze:RP	2447
9332	Indonesian	?	tosqueeze		meremas	m e r e m a s	m e r e m a s	M V R V M V S	M E R E M A S	1	1521	tosqueeze:MR	2437
9361	Minangkabau	?	tosqueeze		maramoh	m a r a m o h	m a r a m o h	M V R V M V H	M A R A M U H	1	1521	tosqueeze:MR	2437
58525	Yami	?	tosqueeze		zamosen	z a m o s e n	z a m o s e n	S V M V S V N	S A M U S E N	44	1533	tosqueeze:SM	2449
55425	Rurutuan	?	tosqueeze		neʔineʔi	n e ʔ i n e ʔ i	n e 7 i n e 7 i	N V H V N V H V	N E H I N E H I	11	1523	tosqueeze:NH	2438
26123	TahitianModern	?	tosqueeze		uumu	uu m u	u m u	V M V	Y M Y	12	1524	tosqueeze:HM	2429
20825	Tikopia	?	tosqueeze		ku/kumi/	k u k u m i	k u k u m i	K V K V M V	K Y K Y M I	14	1526	tosqueeze:KK	2431
59965	FutunaEast	?	tosqueeze		koko/i	k o k o i	k o k o i	K V K V V	K U K U I	9	1535	tosqueeze:KK	2431
59966	FutunaEast	?	tosqueeze		lo/lomi/	l o l o m i	l o l o m i	R V R V M V	L U L U M I	10	1522	tosqueeze:RR	2448
27247	Chuukese	?	tosqueeze		fiyeey	f iyeey	f i	P V	B I	15	1527	tosqueeze:PH	2439
26459	MalayBahasaIndonesia	?	tosqueeze		memeras	m e m e r a s	m e m e r a s	M V M V R V S	M E M E R A S	1	1521	tosqueeze:MM	2435
60982	Rarotongan	?	tosqueeze		tatau	t a t au	t a t a	T V T V	T A T A	13	1525	tosqueeze:TT	2450
60983	Rarotongan	?	tosqueeze		romi	r o m i	r o m i	R V M V	R U M I	10	1522	tosqueeze:RM	2446
61272	WesternBukidnonManobo	?	tosqueeze		kemes	k e m e s	k e m e s	K V M V S	K E M E S	30	1531	tosqueeze:KM	2432
29018	Tongan	?	tosqueeze		tatau	t a t au	t a t a	T V T V	T A T A	13	1525	tosqueeze:TT	2450
20270	Carolinian	?	tosqueeze		feingi	f ei n g i	f e n g i	P V N K V	B E N K I	15	1527	tosqueeze:PN	2441
51286	Penrhyn	?	tosqueeze		ro/romi	r o r o m i	r o r o m i	R V R V M V	R U R U M I	10	1522	tosqueeze:RR	2448
13351	Katingan	?	tosqueeze		hamɛs	h a m ɛ s	h a m E s	H V M V S	H A M E S	1	1521	tosqueeze:HM	2429
13273	Lakalai	?	tosqueeze		bebe	b e b e	b e b e	P V P V	P E P E	21	1529	tosqueeze:PP	2442
62553	NakanaiBilekiDialect	?	tosqueeze		bebe	b e b e	b e b e	P V P V	P E P E	21	1529	tosqueeze:PP	2442
13775	Iraralay	?	tosqueeze		lipores	l i p o r e s	l i p o r e s	R V P V R V S	L I P U R E S	1	1521	tosqueeze:RP	2447
63005	Luangiua	?	tosqueeze		lomi	l o m i	l o m i	R V M V	L U M I	10	1522	tosqueeze:RM	2446
54201	Rennellese	?	tosqueeze		gomi	g o m i	g o m i	K V M V	K U M I	10	1522	tosqueeze:KM	2432
30908	Sikaiana	?	tosqueeze		k/kumi/	k k u m i	k k u m i	K K V M V	K K Y M I	14	1526	tosqueeze:KK	2431
40701	UveaEast	?	tosqueeze		lo/lomi	l o l o m i	l o l o m i	R V R V M V	L U L U M I	10	1522	tosqueeze:RR	2448
31554	Ogan	?	tosqueeze		məxah	m ə x a h	m I x a h	M V K V H	M E G A H	1	1521	tosqueeze:MK	2434
59964	FutunaEast	?	tosqueeze		kukumi	k u k u m i	k u k u m i	K V K V M V	K Y K Y M I	14	1526	tosqueeze:KK	2431
55426	Rurutuan	?	tosqueeze		ʔuʔumu	ʔ u ʔ u m u	7 u 7 u m u	H V H V M V	H Y H Y M Y	12	1524	tosqueeze:HH	2428
32436	DayakNgaju	?	tosqueeze		mahamis	m a h a m i s	m a h a m i s	M V H V M V S	M A H A M I S	1	1521	tosqueeze:MH	2433
65751	Itbayaten	?	tostab,pierce		vunuɨn	v u n uɨ n	v u n u n	W V N V N	B Y N Y N	26	1543	tostab,pierce:WN	2469
34059	RapanuiEasterIsland	?	tostab,pierce		oka	o k a	o k a	V K V	U K A	8	1553	tostab,pierce:HK	2451
