ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID
11810	Niue	?	tosit		nofo	n o f o	N V P V	n o f o	N U B U	16	1468
39946	Ogan	?	tosit		duduʔ	d u d u ʔ	T V T V H	d u d u 7	T Y T Y H	35	1476
25320	Penrhyn	?	tosit		noho	n o h o	N V H V	n o h o	N U H U	16	1468
19939	RapanuiEasterIsland	?	tosit		noho	n o h o	N V H V	n o h o	N U H U	16	1468
29890	Rarotongan	?	tosit		noo	n oo	N V	n o	N U	16	1468
8926	Rennellese	?	tosit		noho	n o h o	N V H V	n o h o	N U H U	16	1468
19784	Rurutuan	?	tosit		noʔo	n o ʔ o	N V H V	n o 7 o	N U H U	16	1468
19785	Rurutuan	?	tosit		araʔi	a r a ʔ i	V R V H V	a r a 7 i	A R A H I	17	1469
58225	Samoan	?	tosit		nofo	n o f o	N V P V	n o f o	N U B U	16	1468
24676	Sikaiana	?	tosit		noho	n o h o	N V H V	n o h o	N U H U	16	1468
42517	Surigaonon	?	tosit		inkod	i n k o d	V N K V T	i n k o d	I N K U T	45	1477
38592	Tagalog	?	tosit		umupo	u m u p o	V M V P V	u m u p o	Y M Y P U	46	1478
64599	TagalogAnthonydelaPaz	?	tosit		umupo	u m u p o	V M V P V	u m u p o	Y M Y P U	46	1478
51457	TahitianModern	?	tosit		paarahi	p aa r a h i	P V R V H V	p a r a h i	P A R A H I	17	1469
35790	Tikopia	?	tosit		nofo	n o f o	N V P V	n o f o	N U B U	16	1468
50711	Tongan	?	tosit		nofo	n o f o	N V P V	n o f o	N U B U	16	1468
44072	Tuamotu	?	tosit		noho	n o h o	N V H V	n o h o	N U H U	16	1468
33157	UveaEast	?	tosit		nofo	n o f o	N V P V	n o f o	N U B U	16	1468
31836	WesternBukidnonManobo	?	tosit		pinuqu	p i n u q u	P V N V K V	p i n u q u	P I N Y K Y	58	1479
43014	Woleai	?	tosit		matto	m a tt o	M V T V	m a t o	M A T U	18	1470
44558	Yami	?	tosit		lisna	l i s n a	R V S N V	l i s n a	L I S N A	34	1475
39405	Anuta	?	tosleep		moe	m oe	M V	m o	M U	10	1483
17639	Carolinian	?	tosleep		mayur	m ayu r	M V R	m a r	M A R	1	1482
511	Cebuano	?	tosleep		matulog	m a t u l o g	M V T V R V K	m a t u l o g	M A T Y L U K	1	1482
15337	Chuukese	?	tosleep		mewur	m e w u r	M V W V R	m e w u r	M E W Y R	1	1482
20557	ChuukeseAKATrukese	?	tosleep		mewuru	m e w u r u	M V W V R V	m e w u r u	M E W Y R Y	1	1482
25362	DayakNgaju	?	tosleep		tiruh	t i r u h	T V R V H	t i r u h	T I R Y H	1	1482
22342	EastSumbaneseUmbuRatuNggaidialect	?	tosleep		macuru	m a c u r u	M V K V R V	m a T u r u	M A C Y R Y	1	1482
65637	FutunaEast	?	tosleep		moe	m oe	M V	m o	M U	10	1483
46686	Imorod	?	tosleep		mitkeh	m i t k e h	M V T K V H	m i t k e h	M I T K E H	21	1485
53798	Indonesian	?	tosleep		tidur	t i d u r	T V T V R	t i d u r	T I T Y R	1	1482
20087	Iraralay	?	tosleep		mitkeh	m i t k e h	M V T K V H	m i t k e h	M I T K E H	21	1485
23876	Isamorong	?	tosleep		mekaycih	m e k ay c i h	M V K V K V H	m e k a T i h	M E K A C I H	21	1485
38942	Itbayat	?	tosleep		makahicex	m a k a h i c e x	M V K V H V K V K	m a k a h i T e x	M A K A H I C E G	21	1485
47943	Itbayaten	?	tosleep		makahicɨg	m a k a h i c ɨ g	M V K V H V K V K	m a k a h i T I g	M A K A H I C I K	21	1485
60244	Ivasay	?	tosleep		makayceh	m a k ay c e h	M V K V K V H	m a k a T e h	M A K A C E H	21	1485
64775	Katingan	?	tosleep		tiruh	t i r u h	T V R V H	t i r u h	T I R Y H	1	1482
51753	Lakalai	?	tosleep		mavuta	m a v u t a	M V W V T V	m a v u t a	M A B Y T A	15	1484
29777	Luangiua	?	tosleep		moe	m oe	M V	m o	M U	10	1483
43212	MalayBahasaIndonesia	?	tosleep		tidur	t i d u r	T V T V R	t i d u r	T I T Y R	1	1482
21380	Maori	?	tosleep		moe	m oe	M V	m o	M U	10	1483
51529	Marquesan	?	tosleep		hiamoe	h ia m oe	H V M V	h i m o	H I M U	10	1483
53746	NakanaiBilekiDialect	?	tosleep		mavuta	m a v u t a	M V W V T V	m a v u t a	M A B Y T A	15	1484
14956	Niue	?	tosleep		mohe	m o h e	M V H V	m o h e	M U H E	10	1483
14043	Ogan	?	tosleep		tidux	t i d u x	T V T V K	t i d u x	T I T Y G	1	1482
41691	Penrhyn	?	tosleep		moe	m oe	M V	m o	M U	10	1483
20468	RapanuiEasterIsland	?	tosleep		moe	m oe	M V	m o	M U	10	1483
61441	Rarotongan	?	tosleep		moe	m oe	M V	m o	M U	10	1483
17437	Rennellese	?	tosleep		moe	m oe	M V	m o	M U	10	1483
16626	Rurutuan	?	tosleep		moe	m oe	M V	m o	M U	10	1483
17467	Samoan	?	tosleep		moe	m oe	M V	m o	M U	10	1483
16499	Sikaiana	?	tosleep		moe	m oe	M V	m o	M U	10	1483
16600	Surigaonon	?	tosleep		tagtuyog	t a g t uyo g	T V K T V K	t a g t u g	T A K T Y K	1	1482
24346	Tagalog	?	tosleep		matulog	m a t u l o g	M V T V R V K	m a t u l o g	M A T Y L U K	1	1482
2429	TagalogAnthonydelaPaz	?	tosleep		matulog	m a t u l o g	M V T V R V K	m a t u l o g	M A T Y L U K	1	1482
67279	Tikopia	?	tosleep		moe	m oe	M V	m o	M U	10	1483
13303	Tongan	?	tosleep		mohe	m o h e	M V H V	m o h e	M U H E	10	1483
14244	Tuamotu	?	tosleep		moe	m oe	M V	m o	M U	10	1483
64848	UveaEast	?	tosleep		moe	m oe	M V	m o	M U	10	1483
15377	WesternBukidnonManobo	?	tosleep		lipezeŋ	l i p e z e ŋ	R V P V S V N	l i p e z e N	L I P E S E N	36	1486
5525	Woleai	?	tosleep		masiurɪʊ	m a s iu r ɪʊ	M V S V R V	m a s i r i	M A S I R I	1	1482
54360	Yami	?	tosleep		mitkeh	m i t k e h	M V T K V H	m i t k e h	M I T K E H	21	1485
35980	Anuta	?	tosniff,smell		nanamu	n a n a m u	N V N V M V	n a n a m u	N A N A M Y	41	1495
21320	BanjareseMalay	?	tosniff,smell		cium	c iu m	K V M	T i m	C I M	30	1491
19617	Carolinian	?	tosniff,smell		nguuru	n g uu r u	N K V R V	n g u r u	N K Y R Y	32	1493
52358	DayakNgaju	?	tosniff,smell		manyium	m a n yiu m	M V N V M	m a n i m	M A N Y M	20	1489
46156	EastSumbaneseKamberaSoutherndialect	?	tosniff,smell		hangudu	h a n g u d u	H V N K V T V	h a n g u d u	H A N K Y T Y	4	1494
59811	EastSumbaneseUmbuRatuNggaidialect	?	tosniff,smell		hangudu	h a n g u d u	H V N K V T V	h a n g u d u	H A N K Y T Y	4	1494
16079	FutunaEast	?	tosniff,smell		sogi	s o g i	S V K V	s o g i	S U K I	9	1496
3492	Imorod	?	tosniff,smell		mahangno	m a h a n g n o	M V H V N K N V	m a h a n g n o	M A H A N K N U	22	1490
3493	Imorod	?	tosniff,smell		mahangno	m a h a n g n o	M V H V N K N V	m a h a n g n o	M A H A N K N U	4	1494
15479	Indonesian	?	tosniff,smell		mencium	m e n c iu m	M V N K V M	m e n T i m	M E N C I M	30	1491
27572	Iraralay	?	tosniff,smell		mahangno	m a h a n g n o	M V H V N K N V	m a h a n g n o	M A H A N K N U	22	1490
27573	Iraralay	?	tosniff,smell		mahangno	m a h a n g n o	M V H V N K N V	m a h a n g n o	M A H A N K N U	4	1494
61211	Isamorong	?	tosniff,smell		angot	a n g o t	V N K V T	a n g o t	A N K U T	22	1490
61212	Isamorong	?	tosniff,smell		angot	a n g o t	V N K V T	a n g o t	A N K U T	4	1494
29530	Itbayat	?	tosniff,smell		manhangot	m a n h a n g o t	M V N H V N K V T	m a n h a n g o t	M A N H A N K U T	22	1490
29531	Itbayat	?	tosniff,smell		manhangot	m a n h a n g o t	M V N H V N K V T	m a n h a n g o t	M A N H A N K U T	4	1494
12921	Itbayaten	?	tosniff,smell		hangutɨn	h a n g u t ɨ n	H V N K V T V N	h a n g u t I n	H A N K Y T I N	22	1490
12922	Itbayaten	?	tosniff,smell		hangutɨn	h a n g u t ɨ n	H V N K V T V N	h a n g u t I n	H A N K Y T I N	4	1494
9875	Ivasay	?	tosniff,smell		mangangot	m a n g a n g o t	M V N K V N K V T	m a n g a n g o t	M A N K A N K U T	22	1490
9876	Ivasay	?	tosniff,smell		mangangot	m a n g a n g o t	M V N K V N K V T	m a n g a n g o t	M A N K A N K U T	4	1494
14450	Katingan	?	tosniff,smell		manimak	m a n i m a k	M V N V M V K	m a n i m a k	M A N I M A K	20	1489
15465	Lakalai	?	tosniff,smell		aso	a s o	V S V	a s o	A S U	1	1487
55894	Luangiua	?	tosniff,smell		vei/soŋi	v ei s o ŋ i	W V S V N V	v e s o N i	B E S U N I	9	1496
48326	MalayBahasaIndonesia	?	tosniff,smell		mencium	m e n c iu m	M V N K V M	m e n T i m	M E N C I M	30	1491
6934	Maori	?	tosniff,smell		hongi	h o n g i	H V N K V	h o n g i	H U N K I	9	1496
9476	Marquesan	?	tosniff,smell		hone	h o n e	H V N V	h o n e	H U N E	9	1496
58451	NakanaiBilekiDialect	?	tosniff,smell		aso	a s o	V S V	a s o	A S U	1	1487
49925	Niue	?	tosniff,smell		hoŋi	h o ŋ i	H V N V	h o N i	H U N I	9	1496
27410	Ogan	?	tosniff,smell		mium	m iu m	M V M	m i m	M I M	30	1491
7512	Penrhyn	?	tosniff,smell		songi	s o n g i	S V N K V	s o n g i	S U N K I	9	1496
37295	RapanuiEasterIsland	?	tosniff,smell		hogi	h o g i	H V K V	h o g i	H U K I	9	1496
26719	Rarotongan	?	tosniff,smell		ongi	o n g i	V N K V	o n g i	U N K I	9	1496
49176	Rurutuan	?	tosniff,smell		ʔauʔa	ʔ au ʔ a	H V H V	7 a 7 a	H A H A	10	1488
55071	Samoan	?	tosniff,smell		soŋi	s o ŋ i	S V N V	s o N i	S U N I	9	1496
14114	Sikaiana	?	tosniff,smell		saona	s ao n a	S V N V	s a n a	S A N A	9	1496
28780	Surigaonon	?	tosniff,smell		simhut	s i m h u t	S V M H V T	s i m h u t	S I M H Y T	31	1492
9217	Tagalog	?	tosniff,smell		amuyin	a m uyi n	V M V N	a m u n	A M Y N	31	1492
1454	TagalogAnthonydelaPaz	?	tosniff,smell		amuyin	a m uyi n	V M V N	a m u n	A M Y N	31	1492
55724	TahitianModern	?	tosniff,smell		hoi	h oi	H V	h o	H U	9	1496
55725	TahitianModern	?	tosniff,smell		haua	h aua	H V	h a	H A	10	1488
16765	Tikopia	?	tosniff,smell		songi	s o n g i	S V N K V	s o n g i	S U N K I	9	1496
14117	Tongan	?	tosniff,smell		namuʔi	n a m u ʔ i	N V M V H V	n a m u 7 i	N A M Y H I	41	1495
48343	Tuamotu	?	tosniff,smell		hoŋi	h o ŋ i	H V N V	h o N i	H U N I	9	1496
40573	UveaEast	?	tosniff,smell		hogi	h o g i	H V K V	h o g i	H U K I	9	1496
1119	WesternBukidnonManobo	?	tosniff,smell		hazek	h a z e k	H V S V K	h a z e k	H A S E K	1	1487
22943	Woleai	?	tosniff,smell		ngiuria	n g iu r ia	N K V R V	n g i r i	N K I R I	32	1493
3443	Yami	?	tosniff,smell		angno	a n g n o	V N K N V	a n g n o	A N K N U	22	1490
3444	Yami	?	tosniff,smell		angno	a n g n o	V N K N V	a n g n o	A N K N U	4	1494
21199	Anuta	?	tospit		anu	a n u	V N V	a n u	A N Y	14	1498
31947	BanjareseMalay	?	tospit		ludah	l u d a h	R V T V H	l u d a h	L Y T A H	1	1497
48944	Carolinian	?	tospit		ottuf	o tt u f	V T V P	o t u f	U T Y B	19	1503
14255	Cebuano	?	tospit		manluwa	m a n l u w a	M V N R V W V	m a n l u w a	M A N L Y W A	1	1497
36476	Chuukese	?	tospit		ottif	o tt i f	V T V P	o t i f	U T I B	19	1503
53976	ChuukeseAKATrukese	?	tospit		memmettip	m e mm e tt i p	M V M V T V P	m e m e t i p	M E M E T I P	19	1503
14712	DayakNgaju	?	tospit		maluja	m a l u j a	M V R V J V	m a l u y a	M A L Y J A	1	1497
26198	EastSumbaneseKamberaSoutherndialect	?	tospit		panganji	p a n g a n j i	P V N K V N J V	p a n g a n y i	P A N K A N J I	5	1506
45724	EastSumbaneseUmbuRatuNggaidialect	?	tospit		pawanju	p a w a n j u	P V W V N J V	p a w a n y u	P A W A N J Y	5	1506
16266	FutunaEast	?	tospit		aanu	aa n u	V N V	a n u	A N Y	14	1498
16267	FutunaEast	?	tospit		kisu	k i s u	K V S V	k i s u	K I S Y	56	1508
18693	Indonesian	?	tospit		meludahi	m e l u d a h i	M V R V T V H V	m e l u d a h i	M E L Y T A H I	1	1497
21608	Katingan	?	tospit		malueaʔ	m a l uea ʔ	M V R V H	m a l u 7	M A L Y H	1	1497
17660	Lakalai	?	tospit		kavarasi	k a v a r a s i	K V W V R V S V	k a v a r a s i	K A B A R A S I	26	1504
11551	Luangiua	?	tospit		saavale	s aa v a l e	S V W V R V	s a v a l e	S A B A L E	18	1502
9152	MalayBahasaIndonesia	?	tospit		meludah	m e l u d a h	M V R V T V H	m e l u d a h	M E L Y T A H	1	1497
58535	Maori	?	tospit		tuha	t u h a	T V H V	t u h a	T Y H A	15	1499
2141	Marquesan	?	tospit		tufa	t u f a	T V P V	t u f a	T Y B A	15	1499
50050	Minangkabau	?	tospit		maliue	m a l iue	M V R V	m a l i	M A L I	54	1507
60458	NakanaiBilekiDialect	?	tospit		kavurasi	k a v u r a s i	K V W V R V S V	k a v u r a s i	K A B Y R A S I	26	1504
13183	Niue	?	tospit		anu	a n u	V N V	a n u	A N Y	14	1498
53696	Ogan	?	tospit		məliux	m ə l iu x	M V R V K	m I l i x	M E L I G	54	1507
67198	RapanuiEasterIsland	?	tospit		aanu	aa n u	V N V	a n u	A N Y	14	1498
56723	Rarotongan	?	tospit		tu/tua/	t u t ua	T V T V	t u t u	T Y T Y	15	1499
56724	Rarotongan	?	tospit		puaki	p ua k i	P V K V	p u k i	P Y K I	16	1500
55817	Rennellese	?	tospit		ŋaʔesu	ŋ a ʔ e s u	N V H V S V	N a 7 e s u	N A H E S Y	17	1501
59757	Rurutuan	?	tospit		tutuʔa	t u t u ʔ a	T V T V H V	t u t u 7 a	T Y T Y H A	15	1499
24306	Samoan	?	tospit		anu	a n u	V N V	a n u	A N Y	14	1498
65722	Sikaiana	?	tospit		savale	s a v a l e	S V W V R V	s a v a l e	S A B A L E	18	1502
60405	Surigaonon	?	tospit		luda	l u d a	R V T V	l u d a	L Y T A	1	1497
44806	Tagalog	?	tospit		dumura	d u m u r a	T V M V R V	d u m u r a	T Y M Y R A	1	1497
42107	TagalogAnthonydelaPaz	?	tospit		sumuka	s u m u k a	S V M V K V	s u m u k a	S Y M Y K A	1	1497
52814	TahitianModern	?	tospit		tutuha	t u t u h a	T V T V H V	t u t u h a	T Y T Y H A	15	1499
17971	Tikopia	?	tospit		aanu	aa n u	V N V	a n u	A N Y	14	1498
5220	Tongan	?	tospit		ʔanuhi	ʔ a n u h i	H V N V H V	7 a n u h i	H A N Y H I	14	1498
618	Tuamotu	?	tospit		tufa	t u f a	T V P V	t u f a	T Y B A	15	1499
619	Tuamotu	?	tospit		anu	a n u	V N V	a n u	A N Y	14	1498
37929	UveaEast	?	tospit		puaki	p ua k i	P V K V	p u k i	P Y K I	16	1500
37930	UveaEast	?	tospit		anu	a n u	V N V	a n u	A N Y	14	1498
37931	UveaEast	?	tospit		kisu	k i s u	K V S V	k i s u	K I S Y	56	1508
59618	WesternBukidnonManobo	?	tospit		ileb	i l e b	V R V P	i l e b	I L E P	29	1505
54836	Woleai	?	tospit		kutʊ	k u t ʊ	K V T V	k u t u	K Y T Y	14	1498
54837	Woleai	?	tospit		kutʊ	k u t ʊ	K V T V	k u t u	K Y T Y	56	1508
21537	BanjareseMalay	?	tosplit		balah	b a l a h	P V R V H	b a l a h	P A L A H	1	1509
3926	Carolinian	?	tosplit		tilengi	t i l e n g i	T V R V N K V	t i l e n g i	T I L E N K I	29	1514
3927	Carolinian	?	tosplit		paghuw	p a g h u w	P V K H V W	p a g h u w	P A K H Y W	8	1520
9064	Cebuano	?	tosplit		pikason	p i k a s o n	P V K V S V N	p i k a s o n	P I K A S U N	39	1515
38701	Chuukese	?	tosplit		tineni	t i n e n i	T V N V N V	t i n e n i	T I N E N I	29	1514
38702	Chuukese	?	tosplit		pekuuw	p e k uu w	P V K V W	p e k u w	P E K Y W	8	1520
31560	ChuukeseAKATrukese	?	tosplit		tinetin	t i n e t i n	T V N V T V N	t i n e t i n	T I N E T I N	29	1514
30207	DayakNgaju	?	tosplit		nyila	n yi l a	N V R V	n i l a	N Y L A	26	1513
49281	EastSumbaneseKamberaSoutherndialect	?	tosplit		biera	b ie r a	P V R V	b i r a	P I R A	1	1509
39871	EastSumbaneseUmbuRatuNggaidialect	?	tosplit		bera	b e r a	P V R V	b e r a	P E R A	1	1509
58909	Imorod	?	tosplit		yangaw	ya n g a w	V N K V W	i n g a w	Y N K A W	23	1512
514	Indonesian	?	tosplit		membelah	m e m b e l a h	M V M P V R V H	m e m b e l a h	M E M P E L A H	1	1509
37213	Iraralay	?	tosplit		abwak	a b w a k	V P W V K	a b w a k	A P W A K	21	1511
37214	Iraralay	?	tosplit		yangaw	ya n g a w	V N K V W	i n g a w	Y N K A W	23	1512
1213	Isamorong	?	tosplit		abhaken	a b h a k e n	V P H V K V N	a b h a k e n	A P H A K E N	21	1511
17670	Itbayat	?	tosplit		axbak	a x b a k	V K P V K	a x b a k	A G P A K	21	1511
41915	Luangiua	?	tosplit		vahi	v a h i	W V H V	v a h i	B A H I	4	1516
19083	MalayBahasaIndonesia	?	tosplit		membelah	m e m b e l a h	M V M P V R V H	m e m b e l a h	M E M P E L A H	1	1509
38886	Maori	?	tosplit		waawaahi	w aa w aa h i	W V W V H V	w a w a h i	W A W A H I	4	1516
20118	Minangkabau	?	tosplit		mambalah	m a m b a l a h	M V M P V R V H	m a m b a l a h	M A M P A L A H	1	1509
24914	Niue	?	tosplit		matofi/ua	m a t o f i ua	M V T V P V V	m a t o f i u	M A T U B I Y	7	1519
36699	Ogan	?	tosplit		mbəlah	m b ə l a h	M P V R V H	m b I l a h	M P E L A H	1	1509
59025	Penrhyn	?	tosplit		ŋa/haa	ŋ a h aa	N V H V	N a h a	N A H A	5	1517
40979	RapanuiEasterIsland	?	tosplit		gaha	g a h a	K V H V	g a h a	K A H A	5	1517
55600	Rarotongan	?	tosplit		ngaaa	n g aaa	N K V	n g a	N K A	5	1517
55601	Rarotongan	?	tosplit		tapai	t a p ai	T V P V	t a p a	T A P A	6	1518
55602	Rarotongan	?	tosplit		vaai	v aai	W V	v a	B A	4	1516
56490	Rennellese	?	tosplit		hahaʔa	h a h a ʔ a	H V H V H V	h a h a 7 a	H A H A H A	15	1510
412	Rurutuan	?	tosplit		vaavaaʔi	v aa v aa ʔ i	W V W V H V	v a v a 7 i	B A B A H I	4	1516
9572	Surigaonon	?	tosplit		pikason	p i k a s o n	P V K V S V N	p i k a s o n	P I K A S U N	39	1515
9573	Surigaonon	?	tosplit		buyaagon	b uyaa g o n	P V K V N	b u g o n	P Y K U N	1	1509
45716	Tagalog	?	tosplit		biyakin	b iya k i n	P V K V N	b i k i n	P I K I N	1	1509
48317	TagalogAnthonydelaPaz	?	tosplit		biyakin	b iya k i n	P V K V N	b i k i n	P I K I N	1	1509
3925	TahitianModern	?	tosplit		vaahi	v aa h i	W V H V	v a h i	B A H I	4	1516
31893	Tikopia	?	tosplit		faa/i	f aa i	P V V	f a i	B A I	5	1517
48300	Tongan	?	tosplit		fahi	f a h i	P V H V	f a h i	B A H I	4	1516
12195	Tuamotu	?	tosplit		ŋa/faa	ŋ a f aa	N V P V	N a f a	N A B A	5	1517
12196	Tuamotu	?	tosplit		tapahi	t a p a h i	T V P V H V	t a p a h i	T A P A H I	6	1518
35955	Woleai	?	tosplit		tilengiɪ	t i l e n g iɪ	T V R V N K V	t i l e n g i	T I L E N K I	29	1514
35956	Woleai	?	tosplit		pagiua	p a g iua	P V K V	p a g i	P A K I	8	1520
18499	Anuta	?	tosqueeze		tatau	t a t au	T V T V	t a t a	T A T A	13	1525
18500	Anuta	?	tosqueeze		kukumi	k u k u m i	K V K V M V	k u k u m i	K Y K Y M I	14	1526
3698	BanjareseMalay	?	tosqueeze		parah	p a r a h	P V R V H	p a r a h	P A R A H	1	1521
20270	Carolinian	?	tosqueeze		feingi	f ei n g i	P V N K V	f e n g i	B E N K I	15	1527
53305	Cebuano	?	tosqueeze		mopugaʔ	m o p u g a ʔ	M V P V K V H	m o p u g a 7	M U P Y K A H	37	1532
27247	Chuukese	?	tosqueeze		fiyeey	f iyeey	P V	f i	B I	15	1527
19867	ChuukeseAKATrukese	?	tosqueeze		fiyee	f iyee	P V	f i	B I	15	1527
32436	DayakNgaju	?	tosqueeze		mahamis	m a h a m i s	M V H V M V S	m a h a m i s	M A H A M I S	1	1521
66395	EastSumbaneseKamberaSoutherndialect	?	tosqueeze		pahu	p a h u	P V H V	p a h u	P A H Y	2	1528
6390	EastSumbaneseUmbuRatuNggaidialect	?	tosqueeze		pahu	p a h u	P V H V	p a h u	P A H Y	2	1528
59964	FutunaEast	?	tosqueeze		kukumi	k u k u m i	K V K V M V	k u k u m i	K Y K Y M I	14	1526
59965	FutunaEast	?	tosqueeze		koko/i	k o k o i	K V K V V	k o k o i	K U K U I	9	1535
59966	FutunaEast	?	tosqueeze		lo/lomi/	l o l o m i	R V R V M V	l o l o m i	L U L U M I	10	1522
25590	Imorod	?	tosqueeze		liperes	l i p e r e s	R V P V R V S	l i p e r e s	L I P E R E S	1	1521
9332	Indonesian	?	tosqueeze		meremas	m e r e m a s	M V R V M V S	m e r e m a s	M E R E M A S	1	1521
13775	Iraralay	?	tosqueeze		lipores	l i p o r e s	R V P V R V S	l i p o r e s	L I P U R E S	1	1521
35198	Isamorong	?	tosqueeze		pisan	p i s a n	P V S V N	p i s a n	P I S A N	29	1530
3197	Itbayat	?	tosqueeze		pitosan	p i t o s a n	P V T V S V N	p i t o s a n	P I T U S A N	29	1530
3198	Itbayat	?	tosqueeze		yamsen	ya m s e n	V M S V N	i m s e n	Y M S E N	44	1533
19266	Itbayaten	?	tosqueeze		yamɨsɨn	ya m ɨ s ɨ n	V M V S V N	i m I s I n	Y M I S I N	44	1533
23391	Ivasay	?	tosqueeze		pisipisen	p i s i p i s e n	P V S V P V S V N	p i s i p i s e n	P I S I P I S E N	29	1530
13351	Katingan	?	tosqueeze		hamɛs	h a m ɛ s	H V M V S	h a m E s	H A M E S	1	1521
13273	Lakalai	?	tosqueeze		bebe	b e b e	P V P V	b e b e	P E P E	21	1529
63005	Luangiua	?	tosqueeze		lomi	l o m i	R V M V	l o m i	L U M I	10	1522
26459	MalayBahasaIndonesia	?	tosqueeze		memeras	m e m e r a s	M V M V R V S	m e m e r a s	M E M E R A S	1	1521
41015	Marquesan	?	tosqueeze		koko	k o k o	K V K V	k o k o	K U K U	9	1535
41016	Marquesan	?	tosqueeze		omi	o m i	V M V	o m i	U M I	10	1522
41017	Marquesan	?	tosqueeze		hota	h o t a	H V T V	h o t a	H U T A	8	1534
9361	Minangkabau	?	tosqueeze		maramoh	m a r a m o h	M V R V M V H	m a r a m o h	M A R A M U H	1	1521
62553	NakanaiBilekiDialect	?	tosqueeze		bebe	b e b e	P V P V	b e b e	P E P E	21	1529
364	Niue	?	tosqueeze		tatau	t a t au	T V T V	t a t a	T A T A	13	1525
365	Niue	?	tosqueeze		lomi	l o m i	R V M V	l o m i	L U M I	10	1522
366	Niue	?	tosqueeze		fo/fota/	f o f o t a	P V P V T V	f o f o t a	B U B U T A	8	1534
31554	Ogan	?	tosqueeze		məxah	m ə x a h	M V K V H	m I x a h	M E G A H	1	1521
51286	Penrhyn	?	tosqueeze		ro/romi	r o r o m i	R V R V M V	r o r o m i	R U R U M I	10	1522
60982	Rarotongan	?	tosqueeze		tatau	t a t au	T V T V	t a t a	T A T A	13	1525
60983	Rarotongan	?	tosqueeze		romi	r o m i	R V M V	r o m i	R U M I	10	1522
54200	Rennellese	?	tosqueeze		kukumi	k u k u m i	K V K V M V	k u k u m i	K Y K Y M I	14	1526
54201	Rennellese	?	tosqueeze		gomi	g o m i	K V M V	g o m i	K U M I	10	1522
55425	Rurutuan	?	tosqueeze		neʔineʔi	n e ʔ i n e ʔ i	N V H V N V H V	n e 7 i n e 7 i	N E H I N E H I	11	1523
55426	Rurutuan	?	tosqueeze		ʔuʔumu	ʔ u ʔ u m u	H V H V M V	7 u 7 u m u	H Y H Y M Y	12	1524
23553	Samoan	?	tosqueeze		ʔoʔomi	ʔ o ʔ o m i	H V H V M V	7 o 7 o m i	H U H U M I	14	1526
30908	Sikaiana	?	tosqueeze		k/kumi/	k k u m i	K K V M V	k k u m i	K K Y M I	14	1526
16618	Surigaonon	?	tosqueeze		piga	p i g a	P V K V	p i g a	P I K A	37	1532
57701	Tagalog	?	tosqueeze		pigain	p i g ai n	P V K V N	p i g a n	P I K A N	37	1532
14369	TagalogAnthonydelaPaz	?	tosqueeze		pigain	p i g ai n	P V K V N	p i g a n	P I K A N	37	1532
26123	TahitianModern	?	tosqueeze		uumu	uu m u	V M V	u m u	Y M Y	12	1524
20825	Tikopia	?	tosqueeze		ku/kumi/	k u k u m i	K V K V M V	k u k u m i	K Y K Y M I	14	1526
29018	Tongan	?	tosqueeze		tatau	t a t au	T V T V	t a t a	T A T A	13	1525
40701	UveaEast	?	tosqueeze		lo/lomi	l o l o m i	R V R V M V	l o l o m i	L U L U M I	10	1522
40702	UveaEast	?	tosqueeze		fota	f o t a	P V T V	f o t a	B U T A	8	1534
61272	WesternBukidnonManobo	?	tosqueeze		kemes	k e m e s	K V M V S	k e m e s	K E M E S	30	1531
6978	Woleai	?	tosqueeze		fiyaa	f iyaa	P V	f i	B I	15	1527
58525	Yami	?	tosqueeze		zamosen	z a m o s e n	S V M V S V N	z a m o s e n	S A M U S E N	44	1533
22706	Anuta	?	tostab,pierce		tokai	t o k ai	T V K V	t o k a	T U K A	8	1553
43485	BanjareseMalay	?	tostab,pierce		suduk	s u d u k	S V T V K	s u d u k	S Y T Y K	30	1546
59119	Carolinian	?	tostab,pierce		ttow	tt o w	T V W	t o w	T U W	13	1538
65048	Cebuano	?	tostab,pierce		tuhog	t u h o g	T V H V K	t u h o g	T Y H U K	33	1548
39339	Chuukese	?	tostab,pierce		ttuu	tt uu	T V	t u	T Y	13	1538
37275	ChuukeseAKATrukese	?	tostab,pierce		ttu	tt u	T V	t u	T Y	13	1538
61810	DayakNgaju	?	tostab,pierce		nyuduk	n yu d u k	N V T V K	n i d u k	N Y T Y K	23	1542
57516	EastSumbaneseKamberaSoutherndialect	?	tostab,pierce		hunju	h u n j u	H V N J V	h u n y u	H Y N J Y	37	1549
2754	EastSumbaneseUmbuRatuNggaidialect	?	tostab,pierce		koja	k o j a	K V J V	k o y a	K U J A	2	1540
398	FutunaEast	?	tostab,pierce		suki	s u k i	S V K V	s u k i	S Y K I	8	1553
48253	Imorod	?	tostab,pierce		tokozosan	t o k o z o s a n	T V K V S V S V N	t o k o z o s a n	T U K U S U S A N	27	1544
28424	Indonesian	?	tostab,pierce		menusuk	m e n u s u k	M V N V S V K	m e n u s u k	M E N Y S Y K	1	1536
9619	Iraralay	?	tostab,pierce		tokozosan	t o k o z o s a n	T V K V S V S V N	t o k o z o s a n	T U K U S U S A N	27	1544
