# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	GLOTTOCODE	COGID
21972	Arabana	SHY	m a ŋ a ɳ d a	arab1267	9308
21973	Awabakal	SHY	k o i j u n b a ɹ a t o a ɹ a	awab1243	9320
21974	Badimaya	SHY	g u n d a ɲ a	badi1246	9335
21975	Yugambeh-Bandjalang	SHY	g e j e h ɹ	band1339	9339
21976	Kabikabi	SHY	w i ɹ a ɹ u m b a i	kabi1260	1
21977	Biri	SHY	n u ɹ g a l	biri1256	9319
21978	Dhangu	SHY	g o ɳ a	dhan1270	9343
21979	Sydney	SHY	w u ɹ a l	sydn1236	9321
21980	Dayi	SHY	g uː ɹ a	dayi1244	9343
21981	Dhuwal	SHY	g o ɹ a	dhuw1249	9343
21983	Dieri	SHY	m a nː g a ɹ i n t a	dier1241	9308
21984	Dyaabugay	SHY	g i r a ɲ c i	dyaa1242	9310
21985	Djambarrpuyngu	SHY	g o ɹ a	djam1256	9343
21986	Djapu	SHY	g o ɹ a	djap1238	9343
21987	Djinang	SHY	g u ɹ a k i _ g a l m i d c i	djin1253	9343
21989	Duungidjawu	SHY	m u ŋ i n	duun1241	9309
21990	Kumbainggar	SHY	d i m iː r	kumb1268	9338
21991	Gupapuyngu	SHY	m i r w i ɭ i	gupa1247	9304
21992	Gurindji	SHY	m a p u _ k a r i ɲ a n a	guri1247	9307
21993	Guugu Yimidhirr	SHY	m u j a n	gugu1255	1
21994	Guyani	SHY	m a nː g a ɹ i n t a	guya1249	9308
21995	Jaru	SHY	m i ɲ i r i	jaru1254	9311
21997	Djiwarli	SHY	k u ɳ d a	djiw1241	9335
21998	Kalkutung	SHY	k u l p u r u j a n	kalk1246	9323
21999	Karadjeri	SHY	t a l u	kara1476	9324
22000	Kariyarra	SHY	g u ɳ d a ɲ	kari1304	9335
22001	Kartujarra	SHY	k u ɳ t a	kart1247	9335
22002	Kaurna	SHY	k u ɹ o k a r e n t i	kaur1267	9340
22003	Gugadj	SHY	k a k e l a k a ɲ c	guga1239	9334
22004	Gugadj	SHY	k a k e l a k a ɲ c	guga1239	9334
22005	Kukatja	SHY	g u n d a ɹ	kuka1246	9335
22006	Kuku-Yalanji	SHY	m u r u k a d a j	kuku1273	9332
22007	Kuku-Yalanji	SHY	m i l k a m u r u c i	kuku1273	9332
22008	Kurrama	SHY	k u ɳ t a	kurr1243	9335
22009	Gurdjar	SHY	j eː ɖ _ k a j	gurd1238	9318
22010	Kuuku-Ya'u	SHY	j aː n t̪ a n k u p i	kuuk1238	9331
22011	Kala Lagaw Ya	SHY	a z i ɹ a i	kala1377	9344
22013	Martu Wangka	SHY	k u ɳ t a	mart1256	9335
22014	Anguthimri	SHY	Z/ʒ u w i Z/ʒ u w i	angu1242	9314
22016	Mudburra	SHY	m a b u	mudb1240	9307
22018	Muruwari	SHY	j u r i n c p a k i	muru1266	9306
22019	Ngaanyatjarra	SHY	k u ɳ t a	ngaa1240	9335
22020	Ngadjunmaya	SHY	k u l j b a	ngad1258	1
22021	Ngamini	SHY	m a nː g a ɹ i n a	ngam1284	9308
22022	Ngarigu	SHY	g u i n _ m u g a	ngar1297	9320
22023	Ngarinman	SHY	m i ɲ i r i	ngar1235	9311
22024	Ngarla	SHY	k u ɳ t a	ngar1296	9335
22025	Ngarluma	SHY	ŋ a j i ɲ _ k u ɳ t a k u	ngar1287	9335
22026	Narrinyeri	SHY	k u l g u l a n k i n	narr1259	9317
22027	Ngiyambaa	SHY	k u j a n	ngiy1239	9339
22028	Nhanda	SHY	c iː g a	nhan1238	9341
22029	Northern Coastal Nyangumarta	SHY	k u ɳ t a ɲ _ k a r i ɲ i	nort2754	9335
22030	Nyamal	SHY	k u ɳ t a	nyam1271	1
22031	Nyamal	SHY	k u ɳ t a r i j a m p a	nyam1271	1
22032	Nyangumarta	SHY	k u ɳ t a ɲ	nyan1301	9335
22033	Nyunga	SHY	k u l m e ɹ a ŋ	nyun1247	9336
22034	Paakantyi	SHY	b a ɭ ɖ a w a ŋ g a	darl1243	9305
22035	Panytyima	SHY	k u ɳ t a	pany1241	9335
22036	Banggarla	SHY	p i j a k u l a r i t i	bang1339	9313
22037	Bayungu	SHY	p i ɹ u ŋ g a r i m a	bayu1240	9326
22038	Pintupi-Luritja	SHY	k a n u ɲ p a	pint1250	9335
22039	Pintupi-Luritja	SHY	k u n t a l j a n u	pint1250	9335
22040	Pitjantjatjara	SHY	p iː w i j a ɹ i ŋ a ɲ i	pitj1243	9342
22041	Pitta Pitta	SHY	j u r h a t̪ i m a r u	pitt1247	9306
22042	Ritarungo	SHY	g o ɹ a	rita1239	9343
22043	Dhargari	SHY	k u ʈ a j i	dhar1247	9335
22044	Umpila	SHY	j aː n t̪ a	umpi1239	9331
22045	Wajarri	SHY	c i j i r c i j i r	waja1257	9341
22046	Wagaya	SHY	m a w e l e m	waga1260	9325
22048	Wangganguru	SHY	m a ŋ a c i n t a	wang1290	9308
22049	Pintiini	SHY	ɲ a k u l a _ w a t a r k u r i	pint1251	1
22050	Wanggamala	SHY	j u d i n̪ i t̪ a	wang1289	9306
22051	Ngura	SHY	k u ɳ t a	ngur1261	9335
22052	Wardandi	SHY	d aː d a b u g	ward1248	1
22053	Warlmanpa	SHY	k u ɳ t a	warl1255	9335
22054	Warlpiri	SHY	c u k u ɳ p a	warl1254	9315
22055	Warluwara	SHY	j i l j i l j i r i	warl1256	9329
22056	Wanman	SHY	k u ɳ t a k a r i	wanm1242	9335
22057	Warumungu	SHY	m a nː g a r a	waru1265	9308
22058	Warrungo	SHY	m u r i n	waru1264	9332
22059	Wathawurrung	SHY	d e r a b a	wath1238	9328
22060	Wajuk	SHY	k u l u m p u ɹ i n	waju1234	1
22061	Wik-Mungkan	SHY	ŋ u l ɲ aː ʔ	wikm1247	9330
22062	Wiradhuri	SHY	g i a l d u ŋ i a j a	wira1262	9322
22063	Wirangu-Nauo	SHY	i m b a ɹ a	wira1260	9333
22064	Woiwurrung	SHY	d c i r a b u	woiw1237	9328
22065	Wulguru	SHY	j a n d̪ a n d a j	wulg1239	9331
22066	Yalarnnga	SHY	k u l p u ɹ u	yala1262	9323
22067	Yan-nhangu	SHY	g o ɳ a	yann1237	9343
22068	Yandruwandha	SHY	n̪ i n d a l i	yand1253	9312
22069	Yarluyandi	SHY	l̪ i n d a n d u	yarl1238	9337
22070	Yawarawarga	SHY	m a ŋ i n d ɹ i	yawa1258	9308
22071	Yidiñ	SHY	g i r a ɲ	yidi1250	9310
22073	Yulparitja	SHY	k u ɳ t a r i ɲ i n	yulp1238	9335
22074	Yuwaalaraay	SHY	g u j a n	yuwa1242	9339
#
42708	Adnyamathanha	SING	u ɹ i _ j a p a	adny1235	1
42709	Alyawarr	SING	a ɭ k e j e l	alya1239	1
42710	Arabana	SING	w o n k a t a	arab1267	1
42711	Badimaya	SING	m a j a g a	badi1246	1
42712	Badjiri	SING	m u ɳ i ŋ u l p a n	badj1244	1
42713	Yugambeh-Bandjalang	SING	j a ɹ b i	band1339	1
42714	Southern Maric	SING	b a j i	sout2765	1
42715	Bilinara	SING	j i n b a	bili1250	1
42716	Biri	SING	m u m b u	biri1256	1
42717	Birrpayi	SING	b u r i eː l e ɹ	birr1241	1
42718	Bularnu	SING	d j i b a	bula1255	1
42719	Bunganditj	SING	n̪ i w i j a	bung1264	1
42720	Hawkesbury	SING	g u d i	hawk1239	1
42721	Thurawal	SING	j a ŋ a m u ŋ	thur1254	1
42722	Sydney	SING	b a ɹ a j a	sydn1236	1
42723	Dhudhuroa	SING	ŋ a t c b a j i _ g a t b a	dhud1236	1
42724	Dhurga	SING	j a ŋ g a l a g a	dhur1239	1
42725	Dhuwal	SING	m i j a m a n	dhuw1249	1
42726	Dieri	SING	w a ŋ k a	dier1241	1
42727	Dyaabugay	SING	ŋ a j g a r a j	dyaa1242	1
42728	Djambarrpuyngu	SING	m i j a m a n	djam1256	1
42729	Djapu	SING	m i j a m a n	djap1238	1
42730	Djinang	SING	b i r m i r i c i	djin1253	1
42732	Duungidjawu	SING	j a n d i	duun1241	1
42733	Dyirbal	SING	b a j ŋ g u ɹ a j	dyir1250	1
42734	Gamilaraay	SING	b u w i n a	gami1243	1
42735	Gangulu	SING	b a n d a	gang1268	1
42736	Kalali	SING	j æ n d a l i ŋ u	kala1380	1
42737	Gureng Gureng	SING	d u v a ɹ	gure1255	1
42738	Northern Inland Yui	SING	j u n g a	nort2760	1
42739	Kunggari	SING	b a n d j a	kung1258	1
42740	Gunya	SING	g u l a	guny1241	1
42741	Gupapuyngu	SING	ŋ a d c i ʔʲ u n	gupa1247	1
42742	Gurindji	SING	j u n p a n a n a	guri1247	1
42743	Guyani	SING	d i a n t a	guya1249	1
42744	Sydney	SING	j i b a n	sydn1236	1
42745	Jaru	SING	d c u n b a n a	jaru1254	1
42746	Djiwarli	SING	w a r a ɹ u	djiw1241	1
42747	Walmajarri	SING	p a p a c a r a ɭ a	walm1241	1
42748	Kalkutung	SING	a p iː	kalk1246	1
42749	Gamilaraay	SING	b u w i n a	gami1243	1
42750	Karadjeri	SING	i m b a n a	kara1476	1
42752	Gathang	SING	k oː t t̪ eː _ w i t t eː	gath1234	1
42753	Kaurna	SING	t a ɹ k a ɹ e n d i	kaur1267	1
42754	Kuku-Uwan	SING	w a c i	kuku1280	1
42755	Gugadj	SING	p i ɹ	guga1239	1
42756	Kukatja	SING	j i n k a	kuka1246	1
42757	Kula (Australia)	SING	j e ŋ k o	kula1275	1
42758	Gurdjar	SING	k o ɹ k	gurd1238	1
42759	Gurdjar	SING	r a β i ɖ i m p i j	gurd1238	1
42760	Kuuku-Ya'u	SING	k i n c a _ i n c i ɲ a	kuuk1238	1
42761	Leningitij	SING	i n̪ i _ t̪ a c	leni1238	1
42762	Kala Lagaw Ya	SING	n a u p u i d a i	kala1377	1
42763	Malyangapa	SING	k a ʈ a	maly1234	1
42764	Margany	SING	b a ɲ d j a	marg1253	1
42765	Martu Wangka	SING	w i l j k u m a n u	mart1256	1
42767	Madhi Madhi	SING	w a ŋ i l a	madh1244	1
42768	Mayi-Kulan	SING	p i j a	mayi1236	1
42769	Mayi-Yapi	SING	p e a a l e	mayi1235	1
42770	Minjungbal	SING	j e r a b i l	minj1242	1
42771	Kalarko	SING	p a t̪ a	kala1379	1
42772	Mithaka	SING	j a t a p u ɳ ɖ a	mith1236	1
42773	Mudburra	SING	w u d m a	mudb1240	1
42774	Muruwari	SING	j u ŋ k i	muru1266	1
42775	Narungga	SING	g u r i w i d c	naru1238	1
42777	Ngaanyatjarra	SING	j i n k a r a	ngaa1240	1
42778	Ngadjunmaya	SING	e nː i _ p a d̪ a	ngad1258	1
42779	Ngadjunmaya	SING	p a d a	ngad1258	1
42780	Ngadjuri	SING	g u ɹ i ˀw a ŋ u t c a	ngad1257	1
42781	Lower Riverland	SING	j a kː a i l j a ŋ u n	lowe1402	1
42782	Ngamini	SING	w a ŋ k a	ngam1284	1
42783	Ngarigu	SING	j a ŋ a b i l i ɲ	ngar1297	1
42784	Ngarinman	SING	j i n b a ɳ i	ngar1235	1
42785	Ngarluma	SING	t̪ u n k u	ngar1287	1
42786	Narrinyeri	SING	ɹ i b m a ɹ e ɹ a m b	narr1259	1
42787	Ngiyambaa	SING	w a k a j m a l i	ngiy1239	1
42788	Nhanda	SING	w a d a	nhan1238	1
42789	Mangala	SING	j i n p a	mang1383	1
42790	Northern Coastal Nyangumarta	SING	k a j i m a n a	nort2754	1
42791	Nyamal	SING	c u ɳ i k a r i j a m p a	nyam1271	1
42792	Nyamal	SING	c u ɳ i ŋ a r i j a m p a	nyam1271	1
42793	Nyamal	SING	ŋ a l j a l a	nyam1271	1
42794	Nyamal	SING	j u r u m a	nyam1271	1
42795	Nyangumarta	SING	k a j i m a n a	nyan1301	1
42796	Nyunga	SING	m i r u	nyun1247	1
42797	Paakantyi	SING	b a g i	darl1243	1
42798	Pakanha	SING	a c i	paka1251	1
42799	Panytyima	SING	ɲ i j i n i r i k u	pany1241	1
42800	Banggarla	SING	k u ɹ i _ k u n d a t a	bang1339	1
42801	Bayungu	SING	w a r a n m a	bayu1240	1
42802	Pitta Pitta	SING	w a n k a	pitt1247	1
42803	Dhalandji	SING	w a r a l g i n	dhal1245	1
42804	Dhargari	SING	w a r a ɹ u	dhar1247	1
42805	Umpila	SING	k i ɲ c a	umpi1239	1
42806	Wajarri	SING	m a m a w a l g u	waja1257	1
42807	Wagaya	SING	c i n p	waga1260	1
42808	Wangganguru	SING	w o n k a t a	wang1290	1
42809	Pintiini	SING	i n k a	pint1251	1
42810	Wanggamala	SING	w a n k a	wang1289	1
42811	Wardandi	SING	gʷ i l a _ g i n d c a	ward1248	1
42812	Warrgamay	SING	b a j a	warr1255	1
42813	Warlmanpa	SING	j i n a ŋ a k a	warl1255	1
42814	Warlpiri	SING	ɹ a ŋ k a r ɹ a ŋ k a r j u n p a ɳ i	warl1254	1
42815	Warluwara	SING	c i p a	warl1256	1
42816	Wanman	SING	k u ɳ t a l a	wanm1242	1
42817	Wariyangga	SING	w a r a ɹ u	wari1262	1
42818	Warumungu	SING	w i n a n t a	waru1265	1
42819	Warrungo	SING	b a j a	waru1264	1
42820	Wathawurrung	SING	j i ŋ	wath1238	1
42821	Wadiwadi	SING	w a ɹ a ŋ k a	wadi1249	1
42822	Wajuk	SING	j e dː i g a r a u	waju1234	1
42823	Wik-Mungkan	SING	p a t̪ a ŋ	wikm1247	1
42824	Wiradhuri	SING	b a bː i ɹ b a m b a r a	wira1262	1
42825	Wirangu-Nauo	SING	c u t u k u l k a ɳ	wira1260	1
42826	Woiwurrung	SING	j i ŋ a	woiw1237	1
42827	Wulguru	SING	b a j a l g u	wulg1239	1
42828	Yalarnnga	SING	w a n i	yala1262	1
42829	Yan-nhangu	SING	b i ɹ k a r ʔʲ u n	yann1237	1
42830	Yandruwandha	SING	d ɹ a ŋ a	yand1253	1
42831	Yandruwandha	SING	p a ɳ d ɹ i	yand1253	1
42832	Yanyuwa	SING	m u k u m u k u m a n t̪ a r a	yany1243	1
42833	Yarluyandi	SING	w a ŋ k a	yarl1238	1
42834	Yawarawarga	SING	d ɹ a ŋ a ɹ i	yawa1258	1
42835	Yidiñ	SING	b a j a	yidi1250	1
42836	Yindjibarndi	SING	j i r aː m a g u	yind1247	1
42837	Yindjilandji	SING	dʒ e n b ɪ n c i	yind1248	1
42838	Yorta Yorta	SING	b aː i j a	yort1237	1
42840	Yulparitja	SING	k a w i n m a l a	yulp1238	1
42841	Yuwaalaraay	SING	b a w i l i	yuwa1242	1
#
22075	Adnyamathanha	SIT	i k a	adny1235	9353
22076	Aghu Tharnggalu	SIT	ŋ i ə	aghu1254	9345
22077	Alyawarr	SIT	a n e j e l	alya1239	9403
22078	Andegerebinha	SIT	a n e m	ande1247	9403
22079	Arabana	SIT	t̪ a ŋ k a	arab1267	9376
22080	Awabakal	SIT	j a lː a w a lː i	awab1243	9365
22081	Badimaya	SIT	ɲ i n a g a	badi1246	9403
22082	Badjiri	SIT	n i nː a n a	badj1244	9403
22083	Yugambeh-Bandjalang	SIT	j a h n a	band1339	9403
22084	Yugambeh-Bandjalang	SIT	j a h n g a _ j	band1339	9403
22085	Yugambeh-Bandjalang	SIT	g	band1339	9403
22086	Yugambeh-Bandjalang	SIT	j e h n a	band1339	9403
22087	Yugambeh-Bandjalang	SIT	j e h n g a _ w	band1339	9403
22088	Yugambeh-Bandjalang	SIT	w i	band1339	9403
22089	Yugambeh-Bandjalang	SIT	c	band1339	9403
22090	Kabikabi	SIT	n̪ i n a m i	kabi1260	9403
22091	Southern Maric	SIT	j i b a	sout2765	9394
22092	Bilinara	SIT	ɹ u ɭ	bili1250	9357
22093	Biri	SIT	b i n d a	biri1256	9361
22094	Birrpayi	SIT	a lː o u a	birr1241	9365
22095	Bularnu	SIT	i w a r a	bula1255	9380
22096	Bunganditj	SIT	i ŋ g a	bung1264	9377
22097	Colac	SIT	p a t g a ɹ n oː k	cola1237	9349
22098	Hawkesbury	SIT	ŋ a l a w a	hawk1239	9365
22099	Dhangu	SIT	ɲ iː n a _ n	dhan1270	9403
22100	Sydney	SIT	g n a l o w i	sydn1236	9365
22101	Dharumbal	SIT	d̪ i	dhar1248	9353
22102	Dayi	SIT	n̪ i n a	dayi1244	9403
22103	Dhudhuroa	SIT	c u r a d a b eː	dhud1236	9360
22104	Dhurga	SIT	m j ʔ eː g a	dhur1239	9387
22105	Dhuwal	SIT	n̪ i n a	dhuw1249	9403
22107	Dieri	SIT	ŋ a m a	dier1241	9382
22108	Dyaabugay	SIT	ɲ i n a j	dyaa1242	9403
22109	Djambarrpuyngu	SIT	d̪ u t	djam1256	9408
22110	Djapu	SIT	n̪ i n a	djap1238	9403
22111	Djinang	SIT	d c u t	djin1253	9408
22113	Duungidjawu	SIT	n c i n e	duun1241	9403
22114	Dyirbal	SIT	m a d j i ɹ a b i l	dyir1250	9401
22115	Flinders Island	SIT	i n a	flin1247	9403
22116	Wadjigu	SIT	b i n d a	wadj1255	9361
22117	Gamilaraay	SIT	ŋ a r i j	gami1243	9369
22118	Gangulu	SIT	u l o ŋ oː	gang1268	9395
22119	Kalali	SIT	ɲ i n a	kala1380	9403
22120	Gureng Gureng	SIT	j i n a ɹ	gure1255	9403
22121	Gudjal	SIT	ɲ i n a n	gudj1237	1
22122	Gumatj	SIT	d̪ a l ʔ	guma1253	1
22123	Kumbainggar	SIT	ŋ a j i ŋ g i	kumb1268	9391
22124	Gunditjmara	SIT	w u n a ɹ p i n	gund1249	9407
22125	Northern Inland Yui	SIT	ŋ g u lː a i u l	nort2760	9365
22126	Kunggari	SIT	b i n d a l i	kung1258	9361
22127	Gunya	SIT	b i n d a	guny1241	9361
22128	Gupapuyngu	SIT	d̪ u t	gupa1247	9408
22129	Gurindji	SIT	t a k _ k a r i ɲ a n a	guri1247	9351
22130	Guugu Yimidhirr	SIT	t a k a i	gugu1255	9348
22131	Guwa	SIT	w o n t a	guwa1242	9397
22132	Guyani	SIT	t̪ i k a	guya1249	9353
22133	Sydney	SIT	g n a l l o a	sydn1236	9365
22134	Jaru	SIT	g a r i ɲ a n	jaru1254	9352
22136	Djiwarli	SIT	k u m b a j i	djiw1241	9379
22137	Kanju	SIT	p a q a k a j	kanj1260	9406
22138	Kalkutung	SIT	ŋ a ʈ a t̪ a t i	kalk1246	9371
22139	Gamilaraay	SIT	ŋ u r i	gami1243	9369
22140	Karadjeri	SIT	m a n a _ w a n t i	kara1476	9366
22142	Kariyarra	SIT	p a ɳ i	kari1304	9396
22144	Kartujarra	SIT	ɲ i n a	kart1247	9403
22145	Karruwali	SIT	k u n d a	karr1236	9398
22146	Gathang	SIT	j a l _ l o w a l l i n	gath1234	9365
22147	Kaurna	SIT	d iː k a n t i	kaur1267	9353
22148	Northern Sunraysia	SIT	l e w a	nort2756	9385
22149	Kuku-Uwan	SIT	n̪ iː n a	kuku1280	9403
22150	Kuku-Uwan	SIT	e	kuku1280	9403
22151	Gugadj	SIT	p u l p _ j i n	guga1239	9364
22152	Gugadj	SIT	p u l p _ j i n	guga1239	9364
22153	Kukatja	SIT	ɲ i n a	kuka1246	9403
22154	Kuku-Yalanji	SIT	b u n d a j	kuku1273	9361
22157	Kuungkari of Barcoo River	SIT	n a n k o	kuun1236	9403
22158	Kula (Australia)	SIT	n eː ŋ g a	kula1275	9403
22159	Kurrama	SIT	p a ɳ i	kurr1243	9396
22160	Gurdjar	SIT	n a	gurd1238	9403
22161	Kuuku-Ya'u	SIT	n iː n a n a	kuuk1238	9403
22162	Leningitij	SIT	i n a	leni1238	9403
22163	Kala Lagaw Ya	SIT	t a n o ɹ i	kala1377	9347
22164	Malgana	SIT	n a n e a n	malg1242	9403
22165	Malngin	SIT	l u l u _ ŋ a n a n a	maln1239	9400
22166	Malyangapa	SIT	n i ŋ a	maly1234	9403
22169	Margany	SIT	b i n d a	marg1253	9361
22170	Martu Wangka	SIT	ɲ i n a ŋ u	mart1256	9403
22172	Madhi Madhi	SIT	ŋ e ŋ k a t̪ a	madh1244	9359
22173	Mayi-Kulan	SIT	j i n a	mayi1236	9403
22174	Mayi-Kulan	SIT	j i n a	mayi1236	9403
22175	Mayaguduna	SIT	j i n a	maya1280	9403
22176	Mayaguduna	SIT	j i n a	maya1280	9403
22177	Mayi-Thakurti	SIT	j e nː i a	mayi1234	9403
22178	Mayi-Thakurti	SIT	j e nː i a	mayi1234	9403
22179	Mayi-Yapi	SIT	j i n a	mayi1235	9403
22180	Mayi-Yapi	SIT	j i n a	mayi1235	9403
22181	Mbabaram	SIT	ŋ i nː a	mbab1239	9345
22182	Minjungbal	SIT	j a nː a	minj1242	9403
22183	Kalarko	SIT	ŋ i n a	kala1379	9345
22184	Mithaka	SIT	k u l i	mith1236	9378
22186	Mudburra	SIT	d i n k i c a	mudb1240	9354
22188	Muruwari	SIT	n i j a	muru1266	9403
22189	Narungga	SIT	d̪ i g a d c a	naru1238	9353
22191	Ngaanyatjarra	SIT	ɲ i n a k a t i k u	ngaa1240	9403
22192	Ngaanyatjarra	SIT	t u r t c u l u k a t i k u	ngaa1240	9403
22193	Ngadjunmaya	SIT	ɲ i n a	ngad1258	9403
22194	Ngadjuri	SIT	i k a ŋ a	ngad1257	9353
22195	Lower Riverland	SIT	lː e w i n	lowe1402	9385
22196	Ngamini	SIT	ŋ a m a n a	ngam1284	9382
22197	North-western Warlpiri	SIT	w u r a	nort2753	9393
22198	Ngarigu	SIT	ŋ u lː a g a i	ngar1297	9365
22199	Ngarinman	SIT	ɹ u r _ g a r i ɲ a	ngar1235	9358
22200	Ngarla	SIT	ɲ i n a	ngar1296	9403
22201	Ngarluma	SIT	b a ɳ i	ngar1287	9396
22202	Narrinyeri	SIT	w e ɹ u n	narr1259	9363
22203	Ngawun	SIT	j i n a	ngaw1240	9403
22204	Ngawun	SIT	j i n a	ngaw1240	9403
22205	Ngiyambaa	SIT	w i ɲ a	ngiy1239	9375
22206	Ngunawal	SIT	a l a g eː	ngun1277	9365
22207	Nhanda	SIT	ɲ i n a	nhan1238	9403
22208	Nhirrpi	SIT	n̪ i n a	nhir1234	9403
22209	Mangala	SIT	w a n i	mang1383	9368
22210	Northern Coastal Nyangumarta	SIT	m u ɲ i n i	nort2754	9389
22211	Nyamal	SIT	p a n d j n a m oː	nyam1271	9405
22212	Nyangumarta	SIT	k a c a l a	nyan1301	9356
22213	Nyunga	SIT	ŋ i m o w	nyun1247	9350
22214	Paakantyi	SIT	n a ɳ g u lː a	darl1243	9386
22215	Pakanha	SIT	n̪ iː n a ŋ a	paka1251	9403
22216	Pallanganmiddang	SIT	k a r a	pall1243	9352
22217	Panytyima	SIT	p a n t i k u	pany1241	9396
22218	Banggarla	SIT	c i k a tː a	bang1339	9353
22219	Bayungu	SIT	ɲ i n a	bayu1240	9403
22220	Western Victoria	SIT	n a i a ŋ o	west2443	9404
22221	Pintupi-Luritja	SIT	w a p a _ k a ɲ i n u	pint1250	9403
22222	Pintupi-Luritja	SIT	ɲ i n a ŋ u	pint1250	9403
22223	Pintupi-Luritja	SIT	p u ɹ u n u	pint1250	9403
22224	Pirriya	SIT	j i n aː ŋ u	pirr1240	9403
22225	Pitjantjatjara	SIT	ɲ i n a ɲ i	pitj1243	9403
22226	Pitta Pitta	SIT	n̪ a ŋ k a	pitt1247	9403
22227	Rirratjingu	SIT	ɲ e n a	rirr1238	9403
22228	Ritarungo	SIT	n̪ iː n a	rita1239	9403
22229	Dhalandji	SIT	ɲ i n a j i n	dhal1245	9403
22230	Dhargari	SIT	k u p a j i	dhar1247	9379
22231	Umpila	SIT	n̪ iː n a	umpi1239	9403
22232	Wajarri	SIT	ɲ i n a ɹ a ŋ a m a n̪ a	waja1257	1
22233	Wagaya	SIT	j e w a r	waga1260	9372
22237	Wangganguru	SIT	n a mː e ɳ a	wang1290	9403
22238	Pintiini	SIT	ɲ i n a k a t i	pint1251	9403
22239	Wanggamala	SIT	n̪ a ŋ k a	wang1289	9403
22240	Ngura	SIT	g u l̪ a	ngur1261	9378
22242	Wardandi	SIT	k n i n i ŋ	ward1248	9399
22243	Warrgamay	SIT	d yː	warr1255	9384
22244	Warrgamay	SIT	d j iː g i	warr1255	9384
22245	Warlmanpa	SIT	k a r a	warl1255	9352
22246	Warlpiri	SIT	p i r i m a n i	warl1254	9346
22247	Warluwara	SIT	ɲ i n a	warl1256	9403
22248	Wanman	SIT	w a n t i j a	wanm1242	9368
22249	Wariyangga	SIT	k u m b a j i	wari1262	9379
22250	Warumungu	SIT	ɲ i n t a	waru1265	9403
22251	Warrungo	SIT	ɲ i n a	waru1264	9403
22252	Wathawurrung	SIT	b u r e	wath1238	9362
22253	Wadiwadi	SIT	ŋ a ɲ a	wadi1249	9345
22254	Wajuk	SIT	c e nː a	waju1234	9367
22255	Western Arrarnta	SIT	n a m a	west2441	9403
22256	Wik-Mungkan	SIT	n̪ iː n	wikm1247	9403
22257	Wik-Mungkan	SIT	n̪ i n	wikm1247	9403
22258	Wiradhuri	SIT	w eː	wira1262	9373
22259	Wirangu-Nauo	SIT	ŋ eː d i n	wira1260	9355
22260	Woiwurrung	SIT	m u ɹ u n d a k a	woiw1237	9390
22261	Wulguru	SIT	g u m b u ɹ u	wulg1239	9379
22262	Yabula Yabula	SIT	m u kː u ɹ	yabu1234	9402
22263	Yalarnnga	SIT	ɲ m e ɭ oː	yala1262	9370
22264	Yan-nhangu	SIT	ɲ e n a	yann1237	9403
22265	Yandruwandha	SIT	n̪ i n a	yand1253	9403
22266	Yanyuwa	SIT	m i ŋ k i j a	yany1243	9381
22267	Yarluyandi	SIT	s t̪ a mː a n a	yarl1238	9383
22268	Yawarawarga	SIT	w a ɹ i n d ɹ i	yawa1258	9392
22269	Yidiñ	SIT	ɲ i n a	yidi1250	9403
22270	Yindjibarndi	SIT	b a ɳ i	yind1247	9396
22271	Yindjilandji	SIT	ʔ c u a ɹ a ɹ ɪ	yind1248	9388
22272	Bidyara	SIT	b i n d a	bidy1243	9361
22273	Yirandhali	SIT	j i n d a kː a	yira1239	9403
22274	Yorta Yorta	SIT	g a	yort1237	9352
22276	Yulparitja	SIT	ɲ i n a	yulp1238	9403
22277	Yuwaalaraay	SIT	w i l a j	yuwa1242	9374
#
22278	Adnyamathanha	SKIN	v i j i	adny1235	9426
22279	Aghu Tharnggalu	SKIN	t i n	aghu1254	9412
22280	Alyawarr	SKIN	e r i ɲ	alya1239	9456
22281	Alyawarr	SKIN	j e n p	alya1239	9456
22282	Andegerebinha	SKIN	j e n p	ande1247	9469
22283	Arabana	SKIN	p a t̪ a	arab1267	9409
22284	Badimaya	SKIN	m i n c u	badi1246	9461
22285	Badjiri	SKIN	g a ɖ a g a ɖ a	badj1244	9473
22286	Yugambeh-Bandjalang	SKIN	u l u ŋ	band1339	9451
22287	Kabikabi	SKIN	g u b a ɹ	kabi1260	9474
22288	Southern Maric	SKIN	n u m a n	sout2765	9468
22289	Bilinara	SKIN	w a c a w u r u	bili1250	9427
22290	Biri	SKIN	b i d̪ i	biri1256	9426
22291	Birrpayi	SKIN	b a r a ŋ a l	birr1241	9446
22292	Bularnu	SKIN	ɲ i r i	bula1255	9423
22293	Bunganditj	SKIN	m u ɳ	bung1264	9462
22294	Hawkesbury	SKIN	b a g a	hawk1239	9444
22295	Dhangu	SKIN	b a r w a ɳ	dhan1270	9419
22296	Thurawal	SKIN	b u gː a ɲ u ŋ	thur1254	9444
22297	Sydney	SKIN	b a r a ŋ a l	sydn1236	9446
22298	Dharumbal	SKIN	n̪ u m a n	dhar1248	9468
22299	Dayi	SKIN	b a r w a ɳ	dayi1244	9419
22300	Dhudhuroa	SKIN	w a dː a	dhud1236	9442
22301	Dhurga	SKIN	w a d̪ oː n g a n ʔ j a n	dhur1239	9442
