ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID
613	NORWEGIAN_RIKSMAL	nor	water		ʋanː	ʋ a nː	W V N	w a n	W A N	water:B	1977
597	OLD_CHURCH_SLAVONIC	chu	water		vɔdɑ	v ɔ d ɑ	W V T V	v o d o	B U T A	water:B	1977
631	OLD_IRISH	sga	water		doβur	d o β u r	T V P V R	d o b u r	T U B Y R	water:F	1980
632	OLD_IRISH	sga	water		usʹkʹe	u sʹ kʹ e	V S K V	u s k e	Y S K E	water:B	1977
610	OLD_NORSE	non	water		vatn	v a t n	W V T N	v a t n	B A T N	water:B	1977
615	OLD_SWEDISH		water		vatn	v a t n	W V T N	v a t n	B A T N	water:B	1977
592	ORIYA	ori	water		paɳi	p a ɳ i	P V N V	p a n i	P A N I	water:D	1978
591	OSSETIC_DIGOR	oss	water		don	d o n	T V N	d o n	T U N	water:B	1977
590	OSSETIC_IRON	oss	water		don	d o n	T V N	d o n	T U N	water:B	1977
602	POLISH	pol	water		ˈvɔda	ˈv ɔ d a	W V T V	v o d a	B U T A	water:B	1977
627	PORTUGUESE	por	water		ˈaɡwɐ	ˈa ɡ w ɐ	V K W V	a g w a	A K W E	water:E	1979
601	RUSSIAN	rus	water		vɔda	v ɔ d a	W V T V	v o d a	B U T A	water:B	1977
598	SERBO-CROATIAN	srp	water		ˈvɔ̌da	ˈv ɔ̌ d a	W V T V	v o d a	B U T A	water:B	1977
605	SLOVAK	slk	water		ˈvɔda	ˈv ɔ d a	W V T V	v o d a	B U T A	water:B	1977
609	SLOVENIAN	slv	water		ˈvɔ̌ːda	ˈv ɔ̌ː d a	W V T V	v o d a	B U T A	water:B	1977
608	SORBIAN_LOWER	dsb	water		ˈwɘ̟da	ˈw ɘ̟ d a	W V T V	w I d a	W E T A	water:B	1977
607	SORBIAN_UPPER	hsb	water		ˈwɔda	ˈw ɔ d a	W V T V	w o d a	W U T A	water:B	1977
628	SPANISH	spa	water		aɣwa	a ɣ w a	V K W V	a x w a	A G W A	water:E	1979
614	STAVANGERSK		water		ˈʋatːn̩	ˈʋ a tː n̩	W V T N	w a t n	W A T N	water:B	1977
616	SWEDISH	swe	water		ˈvatːən	ˈv a tː ə n	W V T V N	v a t I n	B A T E N	water:B	1977
604	UKRAINIAN	ukr	water		ʋɔˈda	ʋ ɔ ˈd a	W V T V	w o d a	W U T A	water:B	1977
595	URDU	urd	water		pɑni	p ɑ n i	P V N V	p o n i	P A N I	water:D	1978
8347	ANCIENT_GREEK	grc	we		hɛːmeːs	h ɛː m eː s	H V M V S	h E m e s	H E M E S	we:A	1982
8365	BELARUSIAN	bel	we		mɨ	m ɨ	M V	m I	M I	we:A	1982
8356	BIHARI	mai	we		həmsəb	h ə m s ə b	H V M S V P	h I m s I b	H E M S E P	we:A	1982
8361	BULGARIAN	bul	we		ˈniɘ	ˈn i ɘ	N V V	n i I	N I E	we:C	1983
8388	CATALAN	cat	we		nuzaltrəs	n u z a l t r ə s	N V S V R T R V S	n u z a l t r I s	N Y S A L T R E S	we:A	1982
8368	CZECH	ces	we		mɪ	m ɪ	M V	m i	M I	we:A	1982
8380	DANISH	dan	we		viˀ	v iˀ	W V	v i	B I	we:A	1982
8381	DANISH_FJOLDE		we		vi	v i	W V	v i	B I	we:A	1982
8385	DUTCH	nld	we		wɛi	w ɛi	W V	w E	W E	we:A	1982
8379	ELFDALIAN	qov	we		wɪ̃ːð	w ɪ̃ː ð	W V T	w i 8	W I D	we:A	1982
8383	ENGLISH	eng	we		wi:	w i:	W V	w i	W I	we:A	1982
8374	FAROESE	fao	we		viːt	v iː t	W V T	v i t	B I T	we:A	1982
8391	FRENCH	fra	we		nu	n u	N V	n u	N Y	we:A	1982
8386	GERMAN	deu	we		vi:ɐ̯	v i:ɐ̯	W V	v i	B I	we:A	1982
8348	GREEK	ell	we		e̞ˈmis	e̞ ˈm i s	V M V S	e m i s	E M I S	we:A	1982
8382	GUTNISH_LAU		we		vœɪr	v œɪ r	W V R	v E r	B U R	we:A	1982
8373	ICELANDIC	isl	we		vɪːð	v ɪː ð	W V T	v i 8	B I D	we:A	1982
8387	LATIN	lat	we		noːs	n oː s	N V S	n o s	N U S	we:A	1982
8362	MACEDONIAN	mkd	we		ˈniɛ	ˈn i ɛ	N V V	n i E	N I E	we:C	1983
8358	MARATHI	mar	we		amʰi:	a mʰ i:	V M V	a m i	A M I	we:A	1982
8375	NORWEGIAN_RIKSMAL	nor	we		ʋiː	ʋ iː	W V	w i	W I	we:A	1982
8359	OLD_CHURCH_SLAVONIC	chu	we		mɯ	m ɯ	M V	m u	M I	we:A	1982
8392	OLD_IRISH	sga	we		n	n	N	n	N	we:A	1982
8393	OLD_IRISH	sga	we		sʹnʹi:	sʹ nʹ i:	S N V	s n i	S N I	we:A	1982
8372	OLD_NORSE	non	we		veːr	v eː r	W V R	v e r	B E R	we:A	1982
8377	OLD_SWEDISH		we		viːr	v iː r	W V R	v i r	B I R	we:A	1982
8355	ORIYA	ori	we		ame	a m e	V M V	a m e	A M E	we:A	1982
8354	OSSETIC_DIGOR	oss	we		maχ	m a χ	M V K	m a G	M A G	we:A	1982
8353	OSSETIC_IRON	oss	we		maχ	m a χ	M V K	m a G	M A G	we:A	1982
8364	POLISH	pol	we		mɘ̟	m ɘ̟	M V	m I	M E	we:A	1982
8389	PORTUGUESE	por	we		ˈnɔʃ	ˈn ɔ ʃ	N V S	n o S	N U S	we:A	1982
8363	RUSSIAN	rus	we		mɨ	m ɨ	M V	m I	M I	we:A	1982
8360	SERBO-CROATIAN	srp	we		mîː	m îː	M V	m i	M I	we:A	1982
8367	SLOVAK	slk	we		mi	m i	M V	m i	M I	we:A	1982
8371	SLOVENIAN	slv	we		mîː	m îː	M V	m i	M I	we:A	1982
8370	SORBIAN_LOWER	dsb	we		mɘ̟	m ɘ̟	M V	m I	M E	we:A	1982
8369	SORBIAN_UPPER	hsb	we		mɘ̟	m ɘ̟	M V	m I	M E	we:A	1982
8390	SPANISH	spa	we		nosotɾos	n o s o t ɾ o s	N V S V T R V S	n o s o t r o s	N U S U T R U S	we:A	1982
8376	STAVANGERSK		we		meː	m eː	M V	m e	M E	we:A	1982
8378	SWEDISH	swe	we		viː	v iː	W V	v i	B I	we:A	1982
8366	UKRAINIAN	ukr	we		mɪ	m ɪ	M V	m i	M I	we:A	1982
8357	URDU	urd	we		həm	h ə m	H V M	h I m	H E M	we:A	1982
4283	ANCIENT_GREEK	grc	wet		hygrós	h y g r ó s	H V K R V S	h i g r o s	H Y K R U S	wet:K	1992
4306	BELARUSIAN	bel	wet		ˈmɔkɾɨ	ˈm ɔ k ɾ ɨ	M V K R V	m o k r I	M U K R I	wet:H	1990
4295	BIHARI	mai	wet		bhijəl	b h i j ə l	P H V J V R	b h i y I l	P H I J E L	wet:E	1987
4302	BULGARIAN	bul	wet		ˈmɔkər	ˈm ɔ k ə r	M V K V R	m o k I r	M U K E R	wet:H	1990
4309	CZECH	ces	wet		mokriː	m o k r iː	M V K R V	m o k r i	M U K R I	wet:H	1990
4327	DANISH	dan	wet		vɔˀð	v ɔˀ ð	W V T	v o 8	B U D	wet:I	1991
4328	DANISH_FJOLDE		wet		vɔd	v ɔ d	W V T	v o d	B U T	wet:I	1991
4333	DUTCH	nld	wet		nɑt	n ɑ t	N V T	n o t	N A T	wet:B	1986
4325	ELFDALIAN	qov	wet		dæ̀vɪn	d æ̀ v ɪ n	T V W V N	d E v i n	T E B I N	wet:Z	1997
4326	ELFDALIAN	qov	wet		wɔːt	w ɔː t	W V T	w o t	W U T	wet:I	1991
4331	ENGLISH	eng	wet		wɛt	w ɛ t	W V T	w E t	W E T	wet:I	1991
4317	FAROESE	fao	wet		ˈvɔaːʰtʊɹ	ˈv ɔaːʰ t ʊ ɹ	W V T V R	v o t u r	B U T Y R	wet:I	1991
4318	FAROESE	fao	wet		ˈb̥lɛiːtʰʊɹ	ˈb̥ l ɛiː tʰ ʊ ɹ	P R V T V R	b l E t u r	P L E T Y R	wet:Y	1996
4338	FRENCH	fra	wet		muje	m u j e	M V J V	m u y e	M Y J E	wet:F	1988
4334	GERMAN	deu	wet		nas	n a s	N V S	n a s	N A S	wet:B	1986
4284	GREEK	ell	wet		iˈɣro̞s	i ˈɣ r o̞ s	V K R V S	i x r o s	I G R U S	wet:K	1992
4329	GUTNISH_LAU		wet		vɑːtar	v ɑː t a r	W V T V R	v o t a r	B A T A R	wet:I	1991
4330	GUTNISH_LAU		wet		ˈblautar	ˈb l au t a r	P R V T V R	b l a t a r	P L A T A R	wet:Y	1996
4315	ICELANDIC	isl	wet		ˈb̥løɪːtʰʏr	ˈb̥ l øɪː tʰ ʏ r	P R V T V R	b l e t i r	P L U T Y R	wet:Y	1996
4316	ICELANDIC	isl	wet		ˈvɔːtʰʏr	ˈv ɔː tʰ ʏ r	W V T V R	v o t i r	B U T Y R	wet:I	1991
4339	ITALIAN	ita	wet		baɲɲato	b a ɲɲ a t o	P V N V T V	b a H a t o	P A N A T U	wet:S	1995
4335	LATIN	lat	wet		ˈuːmidus	ˈuː m i d u s	V M V T V S	u m i d u s	Y M I T Y S	wet:K	1992
4303	MACEDONIAN	mkd	wet		ˈmokar	ˈm o k a r	M V K V R	m o k a r	M U K A R	wet:H	1990
4299	MARATHI	mar	wet		ola	o l a	V R V	o l a	U L A	wet:Q	1994
4319	NORWEGIAN_RIKSMAL	nor	wet		ʋoːt	ʋ oː t	W V T	w o t	W U T	wet:I	1991
4320	NORWEGIAN_RIKSMAL	nor	wet		bløːt	b l øː t	P R V T	b l e t	P L U T	wet:Y	1996
4300	OLD_CHURCH_SLAVONIC	chu	wet		mɔkrʊ̆	m ɔ k r ʊ̆	M V K R V	m o k r u	M U K R Y	wet:H	1990
4340	OLD_IRISH	sga	wet		ɸʹlʹux	ɸʹ lʹ u x	P R V K	f l u x	B L Y G	wet:G	1989
4313	OLD_NORSE	non	wet		blautr	b l au t r	P R V T R	b l a t r	P L A T R	wet:Y	1996
4314	OLD_NORSE	non	wet		vaːtr	v aː t r	W V T R	v a t r	B A T R	wet:I	1991
4322	OLD_SWEDISH		wet		ˈvaːter	ˈv aː t e r	W V T V R	v a t e r	B A T E R	wet:I	1991
4293	ORIYA	ori	wet		tinta	t i n t a	T V N T V	t i n t a	T I N T A	wet:L	1993
4294	ORIYA	ori	wet		bhiǰa	b h i ǰ a	P H V K V	b h i j a	P H I C A	wet:E	1987
4291	OSSETIC_DIGOR	oss	wet		čifɐ	č i f ɐ	K V P V	C i f a	C I B E	wet:A	1984
4290	OSSETIC_IRON	oss	wet		χʷylyz	χʷ y l y z	K V R V S	G i l i z	G Y L Y S	wet:A	1984
4305	POLISH	pol	wet		ˈmɔkrɘ̟	ˈm ɔ k r ɘ̟	M V K R V	m o k r I	M U K R E	wet:H	1990
4336	PORTUGUESE	por	wet		ˈumidu	ˈu m i d u	V M V T V	u m i d u	Y M I T Y	wet:K	1992
4304	RUSSIAN	rus	wet		mɔkrɨj	m ɔ k r ɨ j	M V K R V J	m o k r I y	M U K R I J	wet:H	1990
4301	SERBO-CROATIAN	srp	wet		ˈmɔ̂kar	ˈm ɔ̂ k a r	M V K V R	m o k a r	M U K A R	wet:H	1990
4308	SLOVAK	slk	wet		ˈmɔkriː	ˈm ɔ k r iː	M V K R V	m o k r i	M U K R I	wet:H	1990
4312	SLOVENIAN	slv	wet		ˈmɔ̌ːkər	ˈm ɔ̌ː k ə r	M V K V R	m o k I r	M U K E R	wet:H	1990
4311	SORBIAN_LOWER	dsb	wet		ˈmɘ̟kʂɘ̟	ˈm ɘ̟ k ʂ ɘ̟	M V K S V	m I k S I	M E K S E	wet:H	1990
4310	SORBIAN_UPPER	hsb	wet		ˈmɔkʀɘ̟	ˈm ɔ k ʀ ɘ̟	M V K R V	m o k r I	M U K R E	wet:H	1990
4337	SPANISH	spa	wet		moxaðo	m o x a ð o	M V K V T V	m o x a 8 o	M U G A D U	wet:F	1988
4321	STAVANGERSK		wet		ˈʋoːdə	ˈʋ oː d ə	W V T V	w o d I	W U T E	wet:I	1991
4323	SWEDISH	swe	wet		voːt	v oː t	W V T	v o t	B U T	wet:I	1991
4324	SWEDISH	swe	wet		bløːt	b l øː t	P R V T	b l e t	P L U T	wet:Y	1996
4307	UKRAINIAN	ukr	wet		ˈmɔkrɪj	ˈm ɔ k r ɪ j	M V K R V J	m o k r i y	M U K R I J	wet:H	1990
4298	URDU	urd	wet		ɡilə	ɡ i l ə	K V R V	g i l I	K I L E	wet:Aa	1985
635	ANCIENT_GREEK	grc	what		tí	t í	T V	t i	T I	what:A	1998
652	BELARUSIAN	bel	what		ʂtɔ	ʂ t ɔ	S T V	S t o	S T U	what:A	1998
643	BIHARI	mai	what		ki	k i	K V	k i	K I	what:A	1998
648	BULGARIAN	bul	what		kəˈkvɔ	k ə ˈk v ɔ	K V K W V	k I k v o	K E K B U	what:A	1998
675	CATALAN	cat	what		kɛ	k ɛ	K V	k E	K E	what:A	1998
655	CZECH	ces	what		tsɔ	t s ɔ	T S V	t s o	T S U	what:A	1998
667	DANISH	dan	what		va	v a	W V	v a	B A	what:A	1998
668	DANISH_FJOLDE		what		vɑɹ	v ɑ ɹ	W V R	v o r	B A R	what:A	1998
672	DUTCH	nld	what		wɑt	w ɑ t	W V T	w o t	W A T	what:A	1998
666	ELFDALIAN	qov	what		wɛn	w ɛ n	W V N	w E n	W E N	what:A	1998
670	ENGLISH	eng	what		wɒt	w ɒ t	W V T	w o t	W O T	what:A	1998
661	FAROESE	fao	what		kʰvɛaːt	kʰ v ɛaː t	K W V T	k v E t	K B E T	what:A	1998
678	FRENCH	fra	what		kə	k ə	K V	k I	K E	what:A	1998
673	GERMAN	deu	what		vas	v a s	W V S	v a s	B A S	what:A	1998
636	GREEK	ell	what		ti	t i	T V	t i	T I	what:A	1998
669	GUTNISH_LAU		what		vɑː	v ɑː	W V	v o	B A	what:A	1998
660	ICELANDIC	isl	what		xʷaːð	xʷ aː ð	K V T	x a 8	G A D	what:A	1998
679	ITALIAN	ita	what		ke	k e	K V	k e	K E	what:A	1998
674	LATIN	lat	what		kʷid	kʷ i d	K V T	k i d	K I T	what:A	1998
649	MACEDONIAN	mkd	what		ʃto	ʃ t o	S T V	S t o	S T U	what:A	1998
645	MARATHI	mar	what		kaj	k a j	K V J	k a y	K A J	what:A	1998
662	NORWEGIAN_RIKSMAL	nor	what		ʋaː	ʋ aː	W V	w a	W A	what:A	1998
646	OLD_CHURCH_SLAVONIC	chu	what		tʃɪ̆tɔ	t ʃ ɪ̆ t ɔ	T S V T V	t S i t o	T S I T U	what:A	1998
680	OLD_IRISH	sga	what		kʹiðʹ	kʹ i ðʹ	K V T	k i 8	K I D	what:A	1998
659	OLD_NORSE	non	what		ɣvat	ɣ v a t	K W V T	x v a t	G B A T	what:A	1998
664	OLD_SWEDISH		what		ˈhvaːð	ˈh v aː ð	H W V T	h v a 8	H B A D	what:A	1998
642	ORIYA	ori	what		kɔɔɳɔ	k ɔɔ ɳ ɔ	K V N V	k o n o	K U N U	what:A	1998
641	OSSETIC_DIGOR	oss	what		či	č i	K V	C i	C I	what:A	1998
640	OSSETIC_IRON	oss	what		sy	s y	S V	s i	S Y	what:A	1998
651	POLISH	pol	what		tsɔ	t s ɔ	T S V	t s o	T S U	what:A	1998
676	PORTUGUESE	por	what		kɨ	k ɨ	K V	k I	K I	what:A	1998
650	RUSSIAN	rus	what		ʂtɔ	ʂ t ɔ	S T V	S t o	S T U	what:A	1998
647	SERBO-CROATIAN	srp	what		ʃtɔ̂	ʃ t ɔ̂	S T V	S t o	S T U	what:A	1998
654	SLOVAK	slk	what		tʃɔ	t ʃ ɔ	T S V	t S o	T S U	what:A	1998
658	SLOVENIAN	slv	what		kǎːj	k ǎː j	K V J	k a y	K A J	what:A	1998
657	SORBIAN_LOWER	dsb	what		tsɔ	t s ɔ	T S V	t s o	T S U	what:A	1998
656	SORBIAN_UPPER	hsb	what		ʃtɔ	ʃ t ɔ	S T V	S t o	S T U	what:A	1998
677	SPANISH	spa	what		ke	k e	K V	k e	K E	what:A	1998
663	STAVANGERSK		what		ka	k a	K V	k a	K A	what:A	1998
665	SWEDISH	swe	what		vɑːd	v ɑː d	W V T	v o d	B A T	what:A	1998
653	UKRAINIAN	ukr	what		ʂtʂɔ	ʂ t ʂ ɔ	S T S V	S t S o	S T S U	what:A	1998
644	URDU	urd	what		kjɑ	k j ɑ	K J V	k y o	K J A	what:A	1998
5857	ANCIENT_GREEK	grc	when		póte	p ó t e	P V T V	p o t e	P U T E	when:A	1999
5877	BELARUSIAN	bel	when		kaˈlʲi	k a ˈlʲ i	K V R V	k a l i	K A L I	when:A	1999
5867	BIHARI	mai	when		kəhiya	k ə h iya	K V H V	k I h i	K E H I	when:A	1999
5873	BULGARIAN	bul	when		kuga	k u g a	K V K V	k u g a	K Y K A	when:A	1999
5899	CATALAN	cat	when		kwan	k w a n	K W V N	k w a n	K W A N	when:A	1999
5880	CZECH	ces	when		ɡdɪ	ɡ d ɪ	K T V	g d i	K T I	when:A	1999
5892	DANISH	dan	when		vɒˈnɒˀ	v ɒ ˈn ɒˀ	W V N V	v o n o	B O N O	when:A	1999
5893	DANISH_FJOLDE		when		ven_vinʲəɹ	v e n v i nʲ ə ɹ	W V N W V N V R	v e n v i n I r	B E N B I N E R	when:A	1999
5896	DUTCH	nld	when		wɑner	w ɑ n e r	W V N V R	w o n e r	W A N E R	when:A	1999
5891	ELFDALIAN	qov	when		nõːr	n õː r	N V R	n o r	N U R	when:A	1999
5895	ENGLISH	eng	when		wɛn	w ɛ n	W V N	w E n	W E N	when:A	1999
5886	FAROESE	fao	when		nɛaːɹ	n ɛaː ɹ	N V R	n E r	N E R	when:A	1999
5902	FRENCH	fra	when		kɑ̃	k ɑ̃	K V	k o	K A	when:A	1999
5897	GERMAN	deu	when		van	v a n	W V N	v a n	B A N	when:A	1999
5858	GREEK	ell	when		ˈpo̞te̞	ˈp o̞ t e̞	P V T V	p o t e	P U T E	when:A	1999
5894	GUTNISH_LAU		when		nɛːr	n ɛː r	N V R	n E r	N E R	when:A	1999
5885	ICELANDIC	isl	when		ˈxʷɛːnaiːr	ˈxʷ ɛː n aiː r	K V N V R	x E n a r	G E N A R	when:A	1999
5903	ITALIAN	ita	when		kwando	k w a n d o	K W V N T V	k w a n d o	K W A N T U	when:A	1999
5898	LATIN	lat	when		ˈkwandoː	ˈk w a n d oː	K W V N T V	k w a n d o	K W A N T U	when:A	1999
5874	MACEDONIAN	mkd	when		ˈkoɡa	ˈk o ɡ a	K V K V	k o g a	K U K A	when:A	1999
5869	MARATHI	mar	when		kẽmwʰa	k ẽ m wʰ a	K V M W V	k e m w a	K E M W A	when:A	1999
5887	NORWEGIAN_RIKSMAL	nor	when		noːɾ	n oː ɾ	N V R	n o r	N U R	when:A	1999
5870	OLD_CHURCH_SLAVONIC	chu	when		kɔli	k ɔ l i	K V R V	k o l i	K U L I	when:A	1999
5871	OLD_CHURCH_SLAVONIC	chu	when		kɔgdɑ	k ɔ g d ɑ	K V K T V	k o g d o	K U K T A	when:A	1999
5904	OLD_IRISH	sga	when		kunʹ	k u nʹ	K V N	k u n	K Y N	when:A	1999
5884	OLD_NORSE	non	when		ˈɣveːˌnɛːr	ˈɣ v eː ˌn ɛː r	K W V N V R	x v e n E r	G B E N E R	when:A	1999
5889	OLD_SWEDISH		when		næːr	n æː r	N V R	n E r	N E R	when:A	1999
5866	ORIYA	ori	when		ketebele	k e t e b e l e	K V T V P V R V	k e t e b e l e	K E T E P E L E	when:A	1999
5864	OSSETIC_DIGOR	oss	when		kɐd	k ɐ d	K V T	k a d	K E T	when:A	1999
5863	OSSETIC_IRON	oss	when		kɐd	k ɐ d	K V T	k a d	K E T	when:A	1999
5876	POLISH	pol	when		ˈkʲɛdɘ̟	ˈkʲ ɛ d ɘ̟	K V T V	k E d I	K E T E	when:A	1999
5900	PORTUGUESE	por	when		ˈkuɐ̃ðu	ˈk uɐ̃ ð u	K V T V	k u 8 u	K Y D Y	when:A	1999
5875	RUSSIAN	rus	when		kagda	k a g d a	K V K T V	k a g d a	K A K T A	when:A	1999
5872	SERBO-CROATIAN	srp	when		kâd	k â d	K V T	k a d	K A T	when:A	1999
5879	SLOVAK	slk	when		ˈkɛdi	ˈk ɛ d i	K V T V	k E d i	K E T I	when:A	1999
5883	SLOVENIAN	slv	when		ɡdǎːj	ɡ d ǎː j	K T V J	g d a y	K T A J	when:A	1999
5882	SORBIAN_LOWER	dsb	when		ɡa	ɡ a	K V	g a	K A	when:A	1999
5881	SORBIAN_UPPER	hsb	when		dɘ̟	d ɘ̟	T V	d I	T E	when:A	1999
5901	SPANISH	spa	when		kwando	k w a n d o	K W V N T V	k w a n d o	K W A N T U	when:A	1999
5888	STAVANGERSK		when		noːʁ	n oː ʁ	N V R	n o G	N U R	when:A	1999
5890	SWEDISH	swe	when		næ:r	n æ: r	N V R	n E r	N E R	when:A	1999
5878	UKRAINIAN	ukr	when		kɔˈɫɪ	k ɔ ˈɫ ɪ	K V R V	k o l i	K U L I	when:A	1999
5868	URDU	urd	when		kəb	k ə b	K V P	k I b	K E P	when:A	1999
8024	ANCIENT_GREEK	grc	where		puː	p uː	P V	p u	P Y	where:B	2000
8041	BELARUSIAN	bel	where		dzʲɛ	d zʲ ɛ	T S V	d z E	T S E	where:B	2000
8037	BULGARIAN	bul	where		kəˈdɛ	k ə ˈd ɛ	K V T V	k I d E	K E T E	where:B	2000
8063	CATALAN	cat	where		on	o n	V N	o n	U N	where:B	2000
8044	CZECH	ces	where		ɡdɛ	ɡ d ɛ	K T V	g d E	K T E	where:B	2000
8056	DANISH	dan	where		vɒˀ	v ɒˀ	W V	v o	B O	where:B	2000
8057	DANISH_FJOLDE		where		vuɹ	v u ɹ	W V R	v u r	B Y R	where:B	2000
8060	DUTCH	nld	where		war	w a r	W V R	w a r	W A R	where:B	2000
8055	ELFDALIAN	qov	where		wɑːr	w ɑː r	W V R	w o r	W A R	where:B	2000
8059	ENGLISH	eng	where		wɛə	w ɛə	W V	w E	W E	where:B	2000
8050	FAROESE	fao	where		kʰvɛaːɹ	kʰ v ɛaː ɹ	K W V R	k v E r	K B E R	where:B	2000
8066	FRENCH	fra	where		u	u	V	u	Y	where:B	2000
8061	GERMAN	deu	where		vo:	v o:	W V	v o	B U	where:B	2000
8025	GREEK	ell	where		pu	p u	P V	p u	P Y	where:B	2000
8058	GUTNISH_LAU		where		vɑːr	v ɑː r	W V R	v o r	B A R	where:B	2000
8049	ICELANDIC	isl	where		kʰvaːr	kʰ v aː r	K W V R	k v a r	K B A R	where:B	2000
8067	ITALIAN	ita	where		dove	d o v e	T V W V	d o v e	T U B E	where:B	2000
8062	LATIN	lat	where		ˈubi	ˈu b i	V P V	u b i	Y P I	where:B	2000
8038	MACEDONIAN	mkd	where		ˈkadɛ	ˈk a d ɛ	K V T V	k a d E	K A T E	where:B	2000
8034	MARATHI	mar	where		kuʈʰe	k u ʈʰ e	K V T V	k u t e	K Y T E	where:B	2000
8051	NORWEGIAN_RIKSMAL	nor	where		ʋuːɾ	ʋ uː ɾ	W V R	w u r	W Y R	where:B	2000
8035	OLD_CHURCH_SLAVONIC	chu	where		kʊ̆dɛ	k ʊ̆ d ɛ	K V T V	k u d E	K Y T E	where:B	2000
8048	OLD_NORSE	non	where		ɣvar	ɣ v a r	K W V R	x v a r	G B A R	where:B	2000
8053	OLD_SWEDISH		where		ˈhvaːr	ˈh v aː r	H W V R	h v a r	H B A R	where:B	2000
8032	ORIYA	ori	where		kẽũʈhiki	k ẽũ ʈ h i k i	K V T H V K V	k e t h i k i	K E T H I K I	where:B	2000
8030	OSSETIC_DIGOR	oss	where		kɐmi	k ɐ m i	K V M V	k a m i	K E M I	where:B	2000
8029	OSSETIC_IRON	oss	where		kɐm	k ɐ m	K V M	k a m	K E M	where:B	2000
8040	POLISH	pol	where		ɡdʑɛ	ɡ d ʑ ɛ	K T S V	g d Z E	K T S E	where:B	2000
8064	PORTUGUESE	por	where		ˈõðɨ	ˈõ ð ɨ	V T V	o 8 I	U D I	where:B	2000
8039	RUSSIAN	rus	where		gdʲɛ	g dʲ ɛ	K T V	g d E	K T E	where:B	2000
8036	SERBO-CROATIAN	srp	where		gdjɛ̂	g d j ɛ̂	K T J V	g d y E	K T J E	where:B	2000
8043	SLOVAK	slk	where		ɡɟɛ	ɡ ɟ ɛ	K K V	g C E	K C E	where:B	2000
8047	SLOVENIAN	slv	where		kjěː	k j ěː	K J V	k y e	K J E	where:B	2000
8046	SORBIAN_LOWER	dsb	where		ʑɔ	ʑ ɔ	S V	Z o	S U	where:B	2000
8045	SORBIAN_UPPER	hsb	where		dʒɛ	d ʒ ɛ	T S V	d Z E	T S E	where:B	2000
8065	SPANISH	spa	where		donde	d o n d e	T V N T V	d o n d e	T U N T E	where:B	2000
8052	STAVANGERSK		where		kuʁː	k u ʁː	K V R	k u G	K Y R	where:B	2000
8054	SWEDISH	swe	where		vɑːr	v ɑː r	W V R	v o r	B A R	where:B	2000
8042	UKRAINIAN	ukr	where		dɛ	d ɛ	T V	d E	T E	where:B	2000
8033	URDU	urd	where		kəhɑ̃	k ə h ɑ̃	K V H V	k I h o	K E H A	where:B	2000
8765	ANCIENT_GREEK	grc	white		argɛ́ːs	a r g ɛ́ː s	V R K V S	a r g E s	A R K E S	white:L	2008
8766	ANCIENT_GREEK	grc	white		leu̯kós	l eu̯ k ó s	R V K V S	l e k o s	L E K U S	white:M	2009
8786	BELARUSIAN	bel	white		ˈbʲɛɫɨ	ˈbʲ ɛ ɫ ɨ	P V R V	b E l I	P E L I	white:G	2004
8775	BIHARI	mai	white		dobla	d o b l a	T V P R V	d o b l a	T U P L A	white:N	2010
8776	BIHARI	mai	white		ujjər	u jj ə r	V J V R	u y I r	Y J E R	white:I	2006
8782	BULGARIAN	bul	white		bʲaɫ	bʲ a ɫ	P V R	b a l	P A L	white:G	2004
8809	CATALAN	cat	white		blaŋ	b l a ŋ	P R V N	b l a N	P L A N	white:G	2004
8789	CZECH	ces	white		ˈbiːliː	ˈb iː l iː	P V R V	b i l i	P I L I	white:G	2004
8801	DANISH	dan	white		viðˀ	v i ðˀ	W V T	v i 8	B I D	white:B	2001
8802	DANISH_FJOLDE		white		viːɹ	v iː ɹ	W V R	v i r	B I R	white:B	2001
8806	DUTCH	nld	white		wɪt	w ɪ t	W V T	w i t	W I T	white:B	2001
8800	ELFDALIAN	qov	white		wɑɪt	w ɑɪ t	W V T	w o t	W A T	white:B	2001
8804	ENGLISH	eng	white		waɪt	w aɪ t	W V T	w a t	W A T	white:B	2001
8795	FAROESE	fao	white		ˈkʰvʊiːtʰʊɹ	ˈkʰ v ʊiː tʰ ʊ ɹ	K W V T V R	k v u t u r	K B Y T Y R	white:B	2001
8812	FRENCH	fra	white		blɑ̃	b l ɑ̃	P R V	b l o	P L A	white:G	2004
8807	GERMAN	deu	white		vaĭs	v a ĭ s	W V V S	v a i s	B A I S	white:B	2001
8767	GREEK	ell	white		ˈaspro̞s	ˈa s p r o̞ s	V S P R V S	a s p r o s	A S P R U S	white:H	2005
8768	GREEK	ell	white		le̞fˈko̞s	l e̞ f ˈk o̞ s	R V P K V S	l e f k o s	L E B K U S	white:M	2009
8803	GUTNISH_LAU		white		ˈvɛɪtar	ˈv ɛɪ t a r	W V T V R	v E t a r	B E T A R	white:B	2001
8794	ICELANDIC	isl	white		ˈxʷiːtʰʏr	ˈxʷ iː tʰ ʏ r	K V T V R	x i t i r	G I T Y R	white:B	2001
8813	ITALIAN	ita	white		bjanko	b j a n k o	P J V N K V	b y a n k o	P J A N K U	white:G	2004
