ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	ASJP1	id	svmCC	lpCC
19726	Katu-AnDiem	ktv	to sleep/lie down		ɓəc	ɓ ə c	b I T	P V K	P E C	5	3362	b3T	10348	to sleep/lie down:2	2188
19728	Kui(Sriwises1978)	kdt	to sleep/lie down		bic	b i c	b i T	P V K	P I C	5	3362	biT	10349	to sleep/lie down:2	2188
19729	Kui(Huffman1979)	kdt	to sleep/lie down		micklʌʔ	mic klʌʔ	m k	M K	M K	5	3362	mk	10350	to sleep/lie down:16	2199
19731	Mankong	sss	to sleep/lie down		beʔ	b e ʔ	b e 7	P V H	P E H	5	3362	be7	10351	to sleep/lie down:3	2188
19732	Nge'	ngt	to sleep/lie down		bicʔiːr	bic ʔiːr	b 7	P H	P H	5	3362	b7	10352	to sleep/lie down:3	2188
19733	Pacoh	pac	to sleep/lie down		biʔ	b i ʔ	b i 7	P V H	P I H	5	3362	bi7	10353	to sleep/lie down:3	2188
19734	So-Khammouane	sss	to sleep/lie down		bicrəŋe̤ːt	bic rəŋe̤ːt	b r	P R	P R	5	3362	br	10354	to sleep/lie down:5	2193
19735	So-SakonNakhon	sss	to sleep/lie down		bitləŋe̤ːt	bit ləŋe̤ːt	b l	P R	P L	5	3362	bl	10355	to sleep/lie down:5	2193
19736	Souei-Saravan	kdt	to sleep/lie down		bicsɛːŋ	bic sɛːŋ	b s	P S	P S	5	3362	bs	10356	to sleep/lie down:3	2193
19737	TaOi	tto	to sleep/lie down		bic	b i c	b i T	P V K	P I C	5	3362	biT	10357	to sleep/lie down:2	2188
19738	Khasi	khi	to sleep/lie down		tʰiaʔ	tʰ ia ʔ	t i 7	T V H	T I H	2	3350	ti7	10358	to sleep/lie down:1	2189
19740	Pnar	pbv	to sleep/lie down		tʰiaʔ	tʰ ia ʔ	t i 7	T V H	T I H	2	3350	ti7	10359	to sleep/lie down:1	2189
19741	War-Lamin	aml	to sleep/lie down		tʰɪəʔ	tʰ ɪə ʔ	t i 7	T V H	T I H	2	3350	ti7	10360	to sleep/lie down:1	2189
19742	Khmer-Surin	kxm	to sleep/lie down		deːʔluəʔ	deːʔ luəʔ	d l	T R	T L	2	3350	dl	10361	to sleep/lie down:17	2198
19743	Khmer-Standard	khm	to sleep/lie down		deiʔ	d ei ʔ	d e 7	T V H	T E H	2	3350	de7	10362	to sleep/lie down:1	2189
19744	Idu	tyh	to sleep/lie down		táʔ	t á ʔ	t a 7	T V H	T A H	14	3346	ta7	10363	to sleep/lie down:1	2189
19745	Khmu-Cuang	kjg	to sleep/lie down		sih	s i h	s i h	S V H	S I H	15	3347	sih	10364	to sleep/lie down:8	2190
19748	Khmu-Yuan	kjg	to sleep/lie down		sís	s í s	s i s	S V S	S I S	15	3347	sis	10365	to sleep/lie down:8	2190
19750	Mal-T'in	mlf	to sleep/lie down		tʰeh	tʰ e h	t e h	T V H	T E H	16	3348	teh	10366	to sleep/lie down:1	2189
19756	Mang	zng	to sleep/lie down		ʔɔŋ³	ʔ ɔ ŋ	7 o N	H V N	H U N	19	3349	7oN	10367	to sleep/lie down:18	2200
19757	Mon	mnw	to sleep/lie down		toc	t o c	t o T	T V K	T U C	20	3351	toT	10368	to sleep/lie down:9	2189
19758	Nyahkur	cbn	to sleep/lie down		ŋkúj	ŋ k ú j	N k u y	N K V J	N K Y J	9	3365	Nkuy	10369	to sleep/lie down:4	2191
19761	Gorum	pcj	to sleep/lie down		ɖimaˀd	ɖ i m aˀ d	d i m a d	T V M V T	T I M A T	23	3353	dimad	10370	to sleep/lie down:10	2195
19764	Kharia	khr	to sleep/lie down		lɛmɛˀɖna	l ɛ m ɛˀ ɖ n a	l E m E d n a	R V M V T N V	L E M E T N A	22	3352	lEmEdna	10371	to sleep/lie down:19	2197
19770	Santali	sat	to sleep/lie down		japit˺	j a p i t˺	y a p i t	J V P V T	J A P I T	24	3354	yapit	10372	to sleep/lie down:20	2188
19771	Sora	srb	to sleep/lie down		dimʌd	d i m ʌ d	d i m o d	T V M V T	T I M E T	23	3353	dimod	10373	to sleep/lie down:10	2195
19772	Car	caq	to sleep/lie down		harɔh	h a r ɔ h	h a r o h	H V R V H	H A R U H	25	3355	haroh	10374	to sleep/lie down:21	2189
19774	Nancowri	ncb	to sleep/lie down		ʔiteak	ʔ i t ea k	7 i t e k	H V T V K	H I T E K	2	3350	7itek	10375	to sleep/lie down:1	2189
19786	Lawa(Ratanakul)	lcp	to sleep/lie down		ʔaic	ʔ ai c	7 a T	H V K	H A C	30	3357	7aT	10376	to sleep/lie down:1	2190
19788	ManMet	mml	to sleep/lie down		ɛt⁵³	ɛ t	E t	V T	E T	30	3357	Et	10377	to sleep/lie down:11	2190
19790	Palaung-Dara'ang	pce	to sleep/lie down		ɁiɁ	Ɂ i Ɂ	7 i 7	H V H	H I H	30	3357	7i7	10378	to sleep/lie down:1	2190
19791	Palaung-Kalaw	pce	to sleep/lie down		ʔiːʔ	ʔ iː ʔ	7 i 7	H V H	H I H	30	3357	7i7	10379	to sleep/lie down:1	2189
19793	Palaung-Namhsan	pce	to sleep/lie down		ʔit	ʔ i t	7 i t	H V T	H I T	30	3357	7it	10380	to sleep/lie down:1	2190
19794	Riang-Sak	ril	to sleep/lie down		jɛt¹	j ɛ t	y E t	J V T	J E T	30	3357	yEt	10381	to sleep/lie down:11	2190
19798	Wa-Praok	prk	to sleep/lie down		ʔit	ʔ i t	7 i t	H V T	H I T	30	3357	7it	10382	to sleep/lie down:1	2190
19806	Karii	pkt	to sleep/lie down		lam	l a m	l a m	R V M	L A M	26	3356	lam	10383	to sleep/lie down:22	2196
19807	Karii	pkt	to sleep/lie down		tŋəːc	t ŋ əː c	t N I T	T N V K	T N E C	32	3358	tN3T	10384	to sleep/lie down:9	2188
19809	Ruc	scb	to sleep/lie down		ɲəʌ́p⁴	ɲ əʌ́ p	H I p	N V P	N E P	33	3359	N3p	10385	to sleep/lie down:7	2192
19812	Vietnamese	vie	to sleep/lie down		ngủ	n g u	n g u	N K V	N K Y	34	3360	ngu	10386	to sleep/lie down:23	2191
19813	Vietnamese	vie	to sleep/lie down		giấc	g i a c	g i a T	K V V K	K I A C	35	3361	giaT	10387	to sleep/lie down:24	2190
19824	Alak	alk	to smell (receive odor)		hɨːt	h ɨː t	h I t	H V T	H I T	5	3387	h3t	10388	to smell (receive odor):1	2203
19825	Bahnar-Pleiku	bdq	to smell (receive odor)		ɓəw	ɓ ə w	b I w	P V W	P E W	6	3388	b3w	10389	to smell (receive odor):6	2205
19826	Brao	brb	to smell (receive odor)		muk	m u k	m u k	M V K	M Y K	7	3389	muk	10390	to smell (receive odor):5	2204
19828	Cua	cua	to smell (receive odor)		hiːp	h iː p	h i p	H V P	H I P	8	3390	hip	10391	to smell (receive odor):4	2206
19829	Halang	hal	to smell (receive odor)		suːr	s uː r	s u r	S V R	S Y R	9	3391	sur	10392	to smell (receive odor):3	2202
19830	Jeh	jeh	to smell (receive odor)		hṳj	h ṳ j	h i y	H V J	H Y J	10	3366	hiy	10393	to smell (receive odor):11	2202
19831	Jru-Laven	lbo	to smell (receive odor)		hɨːt	h ɨː t	h I t	H V T	H I T	5	3387	h3t	10394	to smell (receive odor):1	2203
19832	Alak	alk	to smell (receive odor)		hɨːt	h ɨː t	h I t	H V T	H I T	5	3387	h3t	10395	to smell (receive odor):1	2203
19833	Mnong-Rölöm	mng	to smell (receive odor)		ɓaːw	ɓ aː w	b a w	P V W	P A W	6	3388	baw	10396	to smell (receive odor):6	2205
19834	Mnong-Rölöm	mng	to smell (receive odor)		mhəːŋ	m h əː ŋ	m h I N	M H V N	M H E N	11	3367	mh3N	10397	to smell (receive odor):2	2202
19835	Nyaheun	nev	to smell (receive odor)		hɨːt	h ɨː t	h I t	H V T	H I T	5	3387	h3t	10398	to smell (receive odor):1	2203
19836	Rengao	ren	to smell (receive odor)		ʔməw	ʔ m ə w	7 m I w	H M V W	H M E W	6	3388	7m3w	10399	to smell (receive odor):6	2205
19838	Sedang	sed	to smell (receive odor)		sṵ	s ṵ	s u	S V	S Y	9	3391	su	10400	to smell (receive odor):3	2202
19839	Sre	kpm	to smell (receive odor)		rəhip	r ə h i p	r I h i p	R V H V P	R E H I P	8	3390	r3hip	10401	to smell (receive odor):4	2206
19840	Stieng	sti	to smell (receive odor)		heːp	h eː p	h e p	H V P	H E P	8	3390	hep	10402	to smell (receive odor):4	2206
19842	Bru-Talan	oog	to smell (receive odor)		cʰaˀar	cʰ aˀa r	T a r	K V R	C A R	12	3368	Tar	10403	to smell (receive odor):12	2202
19843	Bru-Talan	oog	to smell (receive odor)		hɨk	h ɨ k	h I k	H V K	H I K	13	3369	h3k	10404	to smell (receive odor):1	2204
19844	Bru-Ubon	bru	to smell (receive odor)		huːn	h uː n	h u n	H V N	H Y N	2	3376	hun	10405	to smell (receive odor):2	2202
19845	In	irr	to smell (receive odor)		hək	h ə k	h I k	H V K	H E K	13	3369	h3k	10406	to smell (receive odor):1	2204
19846	Katang	kgd	to smell (receive odor)		pʰoːŋ	pʰ oː ŋ	p o N	P V N	P U N	14	3370	poN	10407	to smell (receive odor):2	2202
19847	Katu-AnDiem	ktv	to smell (receive odor)		huɲ	h u ɲ	h u H	H V N	H Y N	2	3376	huN	10408	to smell (receive odor):2	2202
19849	Kui(Sriwises1978)	kdt	to smell (receive odor)		hoːɲ	h oː ɲ	h o H	H V N	H U N	2	3376	hoN	10409	to smell (receive odor):2	2202
19850	Kui(Huffman1979)	kdt	to smell (receive odor)		hoːɲ	h oː ɲ	h o H	H V N	H U N	2	3376	hoN	10410	to smell (receive odor):2	2202
19852	Mankong	sss	to smell (receive odor)		pʰɔːŋ	pʰ ɔː ŋ	p o N	P V N	P U N	14	3370	poN	10411	to smell (receive odor):2	2202
19853	Nge'	ngt	to smell (receive odor)		hɨk	h ɨ k	h I k	H V K	H I K	13	3369	h3k	10412	to smell (receive odor):1	2204
19854	Pacoh	pac	to smell (receive odor)		ʔahɨk	ʔ a h ɨ k	7 a h I k	H V H V K	H A H I K	13	3369	7ah3k	10413	to smell (receive odor):1	2204
19855	So-Khammouane	sss	to smell (receive odor)		huːɲ	h uː ɲ	h u H	H V N	H Y N	2	3376	huN	10414	to smell (receive odor):2	2202
19856	So-SakonNakhon	sss	to smell (receive odor)		huːn	h uː n	h u n	H V N	H Y N	2	3376	hun	10415	to smell (receive odor):2	2202
19857	Souei-Saravan	kdt	to smell (receive odor)		huːɲ	h uː ɲ	h u H	H V N	H Y N	2	3376	huN	10416	to smell (receive odor):2	2202
19858	TaOi	tto	to smell (receive odor)		hɨk	h ɨ k	h I k	H V K	H I K	13	3369	h3k	10417	to smell (receive odor):1	2204
19859	Khasi	khi	to smell (receive odor)		sma	s m a	s m a	S M V	S M A	15	3371	sma	10418	to smell (receive odor):10	2205
19861	Pnar	pbv	to smell (receive odor)		sma	s m a	s m a	S M V	S M A	15	3371	sma	10419	to smell (receive odor):10	2205
19862	War-Lamin	aml	to smell (receive odor)		rʔɪəŋ	r ʔ ɪə ŋ	r 7 i N	R H V N	R H I N	16	3372	r7iN	10420	to smell (receive odor):19	2202
19863	Khmer-Surin	kxm	to smell (receive odor)		tʰʌːp	tʰ ʌː p	t o p	T V P	T E P	17	3373	top	10421	to smell (receive odor):13	2206
19864	Khmer-Standard	khm	to smell (receive odor)		hət	h ə t	h I t	H V T	H E T	5	3387	h3t	10422	to smell (receive odor):1	2203
19865	Idu	tyh	to smell (receive odor)		múk	m ú k	m u k	M V K	M Y K	7	3389	muk	10423	to smell (receive odor):5	2204
19866	Khmu-Cuang	kjg	to smell (receive odor)		hmʔɨr	h m ʔ ɨ r	h m 7 I r	H M H V R	H M H I R	18	3374	hm73r	10424	to smell (receive odor):14	2208
19867	Khmu-Cuang	kjg	to smell (receive odor)		mec	m e c	m e T	M V K	M E C	19	3375	meT	10425	to smell (receive odor):9	2207
19869	Khmu-Yuan	kjg	to smell (receive odor)		mèc	m è c	m e T	M V K	M E C	19	3375	meT	10426	to smell (receive odor):9	2207
19871	Mal-T'in	mlf	to smell (receive odor)		muk	m u k	m u k	M V K	M Y K	7	3389	muk	10427	to smell (receive odor):5	2204
19876	Bugan	bbh	to smell (receive odor)		ʦa̱n³³	ʦ a̱ n	c a n	K V N	C A N	12	3368	can	10428	to smell (receive odor):7	2202
19877	Mang	zng	to smell (receive odor)		θɤj¹	θ ɤ j	8 o y	T V J	D E J	21	3377	8oy	10429	to smell (receive odor):15	2209
19878	Mon	mnw	to smell (receive odor)		cʰəŋ	cʰ ə ŋ	T I N	K V N	C E N	22	3378	T3N	10430	to smell (receive odor):7	2202
19879	Nyahkur	cbn	to smell (receive odor)		cʰóːŋ	cʰ óː ŋ	T o N	K V N	C U N	22	3378	ToN	10431	to smell (receive odor):7	2202
19882	Gorum	pcj	to smell (receive odor)		mumoʔ	m u m o ʔ	m u m o 7	M V M V H	M Y M U H	24	3380	mumo7	10432	to smell (receive odor):16	2212
19885	Kharia	khr	to smell (receive odor)		ɟũĩ	ɟ ũĩ	C u	K V	C Y	25	3381	Cu	10433	to smell (receive odor):3	2202
19891	Santali	sat	to smell (receive odor)		so	s o	s o	S V	S U	23	3379	so	10434	to smell (receive odor):3	2202
19892	Sora	srb	to smell (receive odor)		ɲu	ɲ u	H u	N V	N Y	29	3382	Nu	10435	to smell (receive odor):8	2203
19893	Car	caq	to smell (receive odor)		huːthət	huːt hət	h h	H H	H H	5	3387	hh	10436	to smell (receive odor):17	2203
19895	Nancowri	ncb	to smell (receive odor)		həthata	h ə t h a t a	h I t h a t a	H V T H V T V	H E T H A T A	5	3387	h3thata	10437	to smell (receive odor):18	2210
19904	Lawa(Ratanakul)	lcp	to smell (receive odor)		hŋaɨt	h ŋ aɨ t	h N a t	H N V T	H N A T	34	3384	hNat	10438	to smell (receive odor):1	2203
19907	Palaung-Dara'ang	pce	to smell (receive odor)		ɲ̊ɔɁ	ɲ̊ ɔ Ɂ	H o 7	N V H	N U H	40	3386	No7	10439	to smell (receive odor):8	2211
19908	Palaung-Kalaw	pce	to smell (receive odor)		ʔuh	ʔ u h	7 u h	H V H	H Y H	32	3383	7uh	10440	to smell (receive odor):3	2202
19910	Palaung-Namhsan	pce	to smell (receive odor)		ʔur	ʔ u r	7 u r	H V R	H Y R	32	3383	7ur	10441	to smell (receive odor):3	2202
19911	Riang-Sak	ril	to smell (receive odor)		kuɲ²	k u ɲ	k u H	K V N	K Y N	36	3385	kuN	10442	to smell (receive odor):2	2202
19914	Wa-Praok	prk	to smell (receive odor)		ŋʰɯt	ŋʰ ɯ t	N u t	N V T	N I T	34	3384	Nut	10443	to smell (receive odor):8	2203
19919	Karii	pkt	to smell (receive odor)		hoːɲ	h oː ɲ	h o H	H V N	H U N	2	3376	hoN	10444	to smell (receive odor):2	2202
19921	Ruc	scb	to smell (receive odor)		híːt	h íː t	h i t	H V T	H I T	5	3387	hit	10445	to smell (receive odor):1	2203
19934	Alak	alk	to spit		kəcɔh	k ə c ɔ h	k I T o h	K V K V H	K E C U H	6	3399	k3Toh	10446	to spit:1	2213
19935	Bahnar-Golar	bdq	to spit		kəsɔh	k ə s ɔ h	k I s o h	K V S V H	K E S U H	6	3399	k3soh	10447	to spit:1	2213
19936	Bahnar-Kontum	bdq	to spit		kəsɔh	k ə s ɔ h	k I s o h	K V S V H	K E S U H	6	3399	k3soh	10448	to spit:1	2213
19937	Bahnar-Pleiku	bdq	to spit		kəsɔh	k ə s ɔ h	k I s o h	K V S V H	K E S U H	6	3399	k3soh	10449	to spit:1	2213
19938	Brao	brb	to spit		kəjoh	k ə j o h	k I y o h	K V J V H	K E J U H	6	3399	k3yoh	10450	to spit:1	2213
19941	Cua	cua	to spit		kasoh	k a s o h	k a s o h	K V S V H	K A S U H	6	3399	kasoh	10451	to spit:1	2213
19942	Halang	hal	to spit		kəcuh	k ə c u h	k I T u h	K V K V H	K E C Y H	6	3399	k3Tuh	10452	to spit:1	2213
19943	Jeh	jeh	to spit		kəcuh	k ə c u h	k I T u h	K V K V H	K E C Y H	6	3399	k3Tuh	10453	to spit:1	2213
19944	Jru-Laven	lbo	to spit		kcoh	k c o h	k T o h	K K V H	K C U H	6	3399	kToh	10454	to spit:1	2213
19948	Mnong-Rölöm	mng	to spit		sɔh	s ɔ h	s o h	S V H	S U H	6	3399	soh	10455	to spit:1	2213
19949	Mnong-Rölöm	mng	to spit		haːk	h aː k	h a k	H V K	H A K	7	3400	hak	10456	to spit:21	2217
19950	Nyaheun	nev	to spit		gjoh	g j o h	g y o h	K J V H	K J U H	6	3399	gyoh	10457	to spit:5	2213
19952	Rengao	ren	to spit		cuh	c u h	T u h	K V H	C Y H	6	3399	Tuh	10458	to spit:1	2213
19954	Sedang	sed	to spit		kəcow	k ə c o w	k I T o w	K V K V W	K E C U W	6	3399	k3Tow	10459	to spit:1	2213
19955	Sre	kpm	to spit		cʰɔh	cʰ ɔ h	T o h	K V H	C U H	6	3399	Toh	10460	to spit:1	2213
19956	Stieng	sti	to spit		cʰɔh	cʰ ɔ h	T o h	K V H	C U H	6	3399	Toh	10461	to spit:1	2213
19959	Bru-Talan	oog	to spit		kəcoh	k ə c o h	k I T o h	K V K V H	K E C U H	6	3399	k3Toh	10462	to spit:1	2213
19960	Bru-Ubon	bru	to spit		kəcoh	k ə c o h	k I T o h	K V K V H	K E C U H	6	3399	k3Toh	10463	to spit:1	2213
19961	In	irr	to spit		kəcoh	k ə c o h	k I T o h	K V K V H	K E C U H	6	3399	k3Toh	10464	to spit:1	2213
19962	Katang	kgd	to spit		kəcoh	k ə c o h	k I T o h	K V K V H	K E C U H	6	3399	k3Toh	10465	to spit:1	2213
19963	Katu-AnDiem	ktv	to spit		kacɔh	k a c ɔ h	k a T o h	K V K V H	K A C U H	6	3399	kaToh	10466	to spit:1	2213
19965	Kui(Sriwises1978)	kdt	to spit		kəcɔh	k ə c ɔ h	k I T o h	K V K V H	K E C U H	6	3399	k3Toh	10467	to spit:1	2213
19966	Kui(Huffman1979)	kdt	to spit		kəcɑh	k ə c ɑ h	k I T o h	K V K V H	K E C A H	6	3399	k3Toh	10468	to spit:1	2213
19968	Mankong	sss	to spit		kucɔh	k u c ɔ h	k u T o h	K V K V H	K Y C U H	6	3399	kuToh	10469	to spit:1	2213
19969	Nge'	ngt	to spit		kacoh	k a c o h	k a T o h	K V K V H	K A C U H	6	3399	kaToh	10470	to spit:1	2213
19970	Pacoh	pac	to spit		kucṵːh	k u c ṵː h	k u T u h	K V K V H	K Y C Y H	6	3399	kuTuh	10471	to spit:1	2213
19971	So-Khammouane	sss	to spit		kəcɔh	k ə c ɔ h	k I T o h	K V K V H	K E C U H	6	3399	k3Toh	10472	to spit:1	2213
19972	So-SakonNakhon	sss	to spit		kəcɔh	k ə c ɔ h	k I T o h	K V K V H	K E C U H	6	3399	k3Toh	10473	to spit:1	2213
19973	Souei-Saravan	kdt	to spit		kəcoh	k ə c o h	k I T o h	K V K V H	K E C U H	6	3399	k3Toh	10474	to spit:1	2213
19974	TaOi	tto	to spit		kəcoh	k ə c o h	k I T o h	K V K V H	K E C U H	6	3399	k3Toh	10475	to spit:1	2213
19975	Khasi	khi	to spit		biaʔ	b ia ʔ	b i 7	P V H	P I H	8	3401	bi7	10476	to spit:2	2214
19977	Pnar	pbv	to spit		mn̩tʰu	m n̩ tʰ u	m n t u	M N T V	M N T Y	3	3398	mntu	10477	to spit:20	2216
19978	War-Lamin	aml	to spit		pətʰeʊ	p ə tʰ eʊ	p I t e	P V T V	P E T E	3	3398	p3te	10478	to spit:8	2214
19979	Khmer-Surin	kxm	to spit		tʨiaɁ	t ʨ ia Ɂ	t C i 7	T K V H	T C I H	9	3402	tCi7	10479	to spit:19	2213
19980	Khmer-Standard	khm	to spit		sdoh	s d o h	s d o h	S T V H	S T U H	3	3398	sdoh	10480	to spit:1	2213
19981	Idu	tyh	to spit		gajûː	g a j u	g a y u	K V J V	K A J Y	21	3397	gayu	10481	to spit:18	2213
19982	Khmu-Cuang	kjg	to spit		kɟuh	k ɟ u h	k C u h	K K V H	K C Y H	6	3399	kCuh	10482	to spit:1	2213
19983	Khmu-Yuan	kjg	to spit		kcúh	k c ú h	k T u h	K K V H	K C Y H	6	3399	kTuh	10483	to spit:1	2213
19985	Mal-T'in	mlf	to spit		coh	c o h	T o h	K V H	C U H	6	3399	Toh	10484	to spit:1	2213
19989	Bugan	bbh	to spit		mde̱¹³	m d e̱	m d e	M T V	M T E	10	3393	mde	10485	to spit:17	2216
19990	Mang	zng	to spit		tɯŋ¹tyː³	tɯŋ¹ tyː³	t t	T T	T T	3	3398	tt	10486	to spit:16	2219
19991	Mon	mnw	to spit		cʰɔh	cʰ ɔ h	T o h	K V H	C U H	6	3399	Toh	10487	to spit:1	2213
19992	Nyahkur	cbn	to spit		kəcɔ́h	k ə c ɔ́ h	k I T o h	K V K V H	K E C U H	6	3399	k3Toh	10488	to spit:1	2213
19995	Gorum	pcj	to spit		biʔtur	b i ʔ t u r	b i 7 t u r	P V H T V R	P I H T Y R	1	3392	bi7tur	10489	to spit:3	2215
19998	Kharia	khr	to spit		ˈbiʔtʰuŋ	ˈb i ʔ tʰ u ŋ	b i 7 t u N	P V H T V N	P I H T Y N	1	3392	bi7tuN	10490	to spit:3	2215
20004	Santali	sat	to spit		tʰu	tʰ u	t u	T V	T Y	3	3398	tu	10491	to spit:15	2223
20005	Sora	srb	to spit		biɟɔl	b i ɟ ɔ l	b i C o l	P V K V R	P I C U L	1	3392	biCol	10492	to spit:3	2215
20006	Car	caq	to spit		kəs	k ə s	k I s	K V S	K E S	12	3394	k3s	10493	to spit:14	2218
20008	Nancowri	ncb	to spit		tapaʃhaɲe	t a p a ʃ h a ɲ e	t a p a S h a H e	T V P V S H V N V	T A P A S H A N E	13	3395	tapaShaNe	10494	to spit:13	2220
20020	Lawa(Ratanakul)	lcp	to spit		mbiək	m b iə k	m b i k	M P V K	M P I K	1	3392	mbik	10495	to spit:12	2214
20022	ManMet	mml	to spit		pɛk⁵³	p ɛ k	p E k	P V K	P E K	1	3392	pEk	10496	to spit:2	2214
20024	Palaung-Dara'ang	pce	to spit		păc	p ă c	p a T	P V K	P A C	1	3392	paT	10497	to spit:4	2214
20025	Palaung-Kalaw	pce	to spit		kahaʔveːŋ	ka haʔ veːŋ	k h v	K H W	K H B	18	3396	khv	10498	to spit:11	2221
20026	Palaung-Kalaw	pce	to spit		patveaŋ	pat veaŋ	p v	P W	P B	1	3392	pv	10499	to spit:10	2225
20029	Palaung-Namhsan	pce	to spit		bɛʔ	b ɛ ʔ	b E 7	P V H	P E H	1	3392	bE7	10500	to spit:2	2214
20030	Riang-Sak	ril	to spit		tᵊkcʰu¹ɲɑŋ¹	tᵊkcʰu¹ ɲɑŋ¹	t H	T N	T N	6	3399	tN	10501	to spit:9	2222
20033	Wa-Praok	prk	to spit		ba̤c	b a̤ c	b a T	P V K	P A C	1	3392	baT	10502	to spit:4	2214
20040	Karii	pkt	to spit		kʔjuːh	k ʔ j uː h	k 7 y u h	K H J V H	K H J Y H	21	3397	k7yuh	10503	to spit:5	2213
20043	Ruc	scb	to spit		kucúːh	k u c úː h	k u T u h	K V K V H	K Y C Y H	6	3399	kuTuh	10504	to spit:1	2213
20046	Vietnamese	vie	to spit		nhổ	n h o	n h o	N H V	N H U	21	3397	nho	10505	to spit:7	2224
20047	Vietnamese	vie	to spit		khạc	k h a c	k h a T	K H V K	K H A C	7	3400	khaT	10506	to spit:6	2217
20058	Alak	alk	to stand		cʻacʻraw	cʻ a cʻ r a w	T a T r a w	K V K R V W	C A C R A W	6	3413	TaTraw	10507	to stand:9	2230
20059	Bahnar-Golar	bdq	to stand		ʔjuːŋ	ʔ j uː ŋ	7 y u N	H J V N	H J Y N	3	3412	7yuN	10508	to stand:2	2226
20060	Bahnar-Kontum	bdq	to stand		ʔjuːŋ	ʔ j uː ŋ	7 y u N	H J V N	H J Y N	3	3412	7yuN	10509	to stand:2	2226
20061	Bahnar-Pleiku	bdq	to stand		ʔjuːŋ	ʔ j uː ŋ	7 y u N	H J V N	H J Y N	3	3412	7yuN	10510	to stand:2	2226
20062	Brao	brb	to stand		ɟoŋ	ɟ o ŋ	C o N	K V N	C U N	3	3412	CoN	10511	to stand:3	2226
20066	Cua	cua	to stand		dɨːk	d ɨː k	d I k	T V K	T I K	7	3414	d3k	10512	to stand:4	2227
20067	Halang	hal	to stand		jùaŋ	j u a ŋ	y u a N	J V V N	J Y A N	3	3412	yuaN	10513	to stand:2	2226
20068	Jeh	jeh	to stand		ɟṳaŋda̤ŋ	ɟṳaŋ da̤ŋ	C d	K T	C T	3	3412	Cd	10514	to stand:19	2233
20069	Jru-Laven	lbo	to stand		ɟʌŋ	ɟ ʌ ŋ	C o N	K V N	C E N	3	3412	CoN	10515	to stand:3	2226
20073	Mnong-Rölöm	mng	to stand		dak	d a k	d a k	T V K	T A K	7	3414	dak	10516	to stand:4	2227
20074	Nyaheun	nev	to stand		ɟʌŋ	ɟ ʌ ŋ	C o N	K V N	C E N	3	3412	CoN	10517	to stand:3	2226
20077	Sre	kpm	to stand		ntaːw	n t aː w	n t a w	N T V W	N T A W	8	3415	ntaw	10518	to stand:10	2228
20079	Bru-Talan	oog	to stand		təjəŋ	t ə j ə ŋ	t I y I N	T V J V N	T E J E N	3	3412	t3y3N	10519	to stand:1	2226
20080	Bru-Ubon	bru	to stand		təjɨŋ	t ə j ɨ ŋ	t I y I N	T V J V N	T E J I N	3	3412	t3y3N	10520	to stand:1	2226
20081	In	irr	to stand		təɟəŋ	t ə ɟ ə ŋ	t I C I N	T V K V N	T E C E N	3	3412	t3C3N	10521	to stand:1	2226
20082	Katang	kgd	to stand		təjɨŋ	t ə j ɨ ŋ	t I y I N	T V J V N	T E J I N	3	3412	t3y3N	10522	to stand:1	2226
20083	Katu-AnDiem	ktv	to stand		jɯŋ	j ɯ ŋ	y u N	J V N	J I N	3	3412	yuN	10523	to stand:2	2226
20085	Kui(Sriwises1978)	kdt	to stand		təjəŋ	t ə j ə ŋ	t I y I N	T V J V N	T E J E N	3	3412	t3y3N	10524	to stand:1	2226
20086	Kui(Huffman1979)	kdt	to stand		təjʌŋ	t ə j ʌ ŋ	t I y o N	T V J V N	T E J E N	3	3412	t3yoN	10525	to stand:1	2226
20088	Mankong	sss	to stand		təjɨ̤ŋ	t ə j ɨ̤ ŋ	t I y I N	T V J V N	T E J I N	3	3412	t3y3N	10526	to stand:1	2226
20089	Nge'	ngt	to stand		tajʌŋ	t a j ʌ ŋ	t a y o N	T V J V N	T A J E N	3	3412	tayoN	10527	to stand:1	2226
20090	Pacoh	pac	to stand		təjɨŋ	t ə j ɨ ŋ	t I y I N	T V J V N	T E J I N	3	3412	t3y3N	10528	to stand:1	2226
20091	So-Khammouane	sss	to stand		təjɨŋ	t ə j ɨ ŋ	t I y I N	T V J V N	T E J I N	3	3412	t3y3N	10529	to stand:1	2226
20092	So-SakonNakhon	sss	to stand		təjɨ̤ŋ	t ə j ɨ̤ ŋ	t I y I N	T V J V N	T E J I N	3	3412	t3y3N	10530	to stand:1	2226
20093	Souei-Saravan	kdt	to stand		təjɨŋ	t ə j ɨ ŋ	t I y I N	T V J V N	T E J I N	3	3412	t3y3N	10531	to stand:1	2226
20094	TaOi	tto	to stand		təɟəŋ	t ə ɟ ə ŋ	t I C I N	T V K V N	T E C E N	3	3412	t3C3N	10532	to stand:1	2226
20095	Khasi	khi	to stand		jɛŋ	j ɛ ŋ	y E N	J V N	J E N	3	3412	yEN	10533	to stand:2	2226
20097	Pnar	pbv	to stand		jeɲ	j e ɲ	y e H	J V N	J E N	3	3412	yeN	10534	to stand:2	2226
