ID	DOCULECT	GLOTTOCODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	ASJP1	id	svmCC	lpCC
6919	Lepcha	lepc1244	tongue		lí	l i	l i	R V	L I	tongue:381	381	li	6010	tongue:4	1826
6920	Sgaw	sgaw1245	tongue		pleː³³	p l eː	p l e	P R V	P L E	tongue:381	381	ple	6011	tongue:1	1826
6921	Rourou	nusu1239	tongue		le⁵⁵_tæ³¹	l e t æ	l e t E	R V T V	L E T E	tongue:381	381	letE	6012	tongue:2	1826
6924	Dulong	drun1238	tongue		pɨ³¹_lai⁵³	p ɨ l a i	p I l a i	P V R V V	P I L A I	tongue:381	381	p3lai	6013	tongue:1	1826
6925	Tangkul	tang1336	tongue		male	m a l e	m a l e	M V R V	M A L E	tongue:381	381	male	6014	tongue:9	1826
6926	Pa'O	paok1235	tongue		pre²²²²	p r e	p r e	P R V	P R E	tongue:381	381	pre	6015	tongue:1	1826
6928	Kulung	kulu1253	tongue		lem	l e m	l e m	R V M	L E M	tongue:393	393	lem	6016	tongue:3	1826
6929	Geker	geko1235	tongue		pleːi³³	p l eː i	p l e i	P R V V	P L E I	tongue:381	381	plei	6017	tongue:1	1826
6930	Ersu	ersu1241	tongue		hcɨ³³_psɨ⁵⁵	h ts ɨ p s ɨ	h C I p s I	H K V P S V	H C I P S I	tongue:381	381	hC3ps3	6018	tongue:13	1829
6932	Ao-Mongsen	mong1332	tongue		tɨmeli	t ɨ m e l i	t I m e l i	T V M V R V	T I M E L I	tongue:381	381	t3meli	6019	tongue:7	1829
6933	Sherpa	sher1255	tongue		celakHF	ts e l a k	C e l a k	K V R V K	C E L A K	tongue:381	381	Celak	6020	tongue:6	1830
6934	Rawang	rawa1265	tongue		phəlɛ	pʰ ə l ɛ	p I l E	P V R V	P E L E	tongue:381	381	p3lE	6021	tongue:1	1826
6936	Bokar	bori1243	tongue		a_yo	a y o	a i o	V V V	A Y U	tongue:381	381	aio	6022	tongue:11	1831
6938	Hmar	hmar1241	tongue		lei	l e i	l e i	R V V	L E I	tongue:381	381	lei	6023	tongue:4	1826
6939	Geba	geba1237	tongue		kəpli³³	k ə p l i	k I p l i	K V P R V	K E P L I	tongue:381	381	k3pli	6024	tongue:1	1826
6940	Manu	manu1255	tongue		plẹ¹¹	p l ḛ	p l e	P R V	P L E	tongue:381	381	ple	6025	tongue:1	1826
6941	Alike Tibetan	amdo1237	tongue		rći	r tsʲ i	r t i	R T V	R T I	tongue:381	381	rti	6026	tongue:2	1827
6942	Shixing	shix1238	tongue		ṣɨ⁵⁵	ʂ ɨ	S I	S V	S I	tongue:381	381	S3	6027	tongue:5	1828
6945	Ninglang-Naxi	naxi1245	tongue		ći³¹_mi¹³	tsʲ i m i	t i m i	T V M V	T I M I	tongue:381	381	timi	6028	tongue:8	1829
6946	Khaling	khal1275	tongue		lem_L	l e m	l e m	R V M	L E M	tongue:393	393	lem	6029	tongue:3	1826
6948	W. Kayah	west2409	tongue		plị¹¹	p l ḭ	p l i	P R V	P L I	tongue:381	381	pli	6030	tongue:1	1826
6949	Written Tibetan	tibe1272	tongue		lće	l tsʲ e	l t e	R T V	L T E	tongue:381	381	lte	6031	tongue:2	1827
6951	Batang Tibetan	kham1282	tongue		će⁵⁵_le⁵³	tsʲ e l e	t e l e	T V R V	T E L E	tongue:381	381	tele	6032	tongue:6	1827
6953	Gurung	guru1261	tongue		le²	l e	l e	R V	L E	tongue:381	381	le	6033	tongue:3	1826
6954	Lhasa Tibetan	tibe1272	tongue		će⁵⁵	tsʲ e	t e	T V	T E	tongue:381	381	te	6034	tongue:2	1827
6955	Garo	garo1247	tongue		sre	s r e	s r e	S R V	S R E	tongue:381	381	sre	6035	tongue:15	1828
6956	Hill-Miri	nyis1236	tongue		ari	a r i	a r i	V R V	A R I	tongue:381	381	ari	6036	tongue:16	1834
6957	Limbu	limb1266	tongue		lɛsoːʔl	l ɛ s oː ʔ l	l E s o 7 l	R V S V H R	L E S U H L	tongue:393	393	lEso7l	6037	tongue:17	1836
6961	Motuo-M	dakp1242	tongue		le	l e	l e	R V	L E	tongue:381	381	le	6038	tongue:3	1826
6962	Tujia	nort2732	tongue		ji³_la¹	j i l a	y i l a	J V R V	J I L A	tongue:381	381	yila	6039	tongue:18	1826
6963	Beijing	mand1415	tongue		shétou_śY	ʂ ə t o u	S I t o u	S V T V V	S E T U Y	tongue:381	381	S3tou	6040	tongue:19	1832
6964	Zhaba	zhab1238	tongue		ʃo⁵¹	ʃ o	S o	S V	S U	tongue:381	381	So	6041	tongue:5	1828
6965	Kaike	kaik1246	tongue		lɔi	l ɔ i	l o i	R V V	L U I	tongue:381	381	loi	6042	tongue:4	1826
6966	Yintale	yint1235	tongue		pli¹¹	p l i	p l i	P R V	P L I	tongue:381	381	pli	6043	tongue:1	1826
6967	Jinuo	youl1235	tongue		a³³_łɔ⁴⁴	a ɬ ɔ	a L o	V R V	A L U	tongue:381	381	aLo	6044	tongue:20	1826
6968	Serdukpen	sher1257	tongue		laphõ	l a pʰ õ ∼	l a p o n	R V P V N	L A P U 9	tongue:381	381	lapon	6045	tongue:21	1826
6969	Namuzi	namu1246	tongue		ji³³_łɛ⁵⁵	j i ɬ ɛ	y i L E	J V R V	J I L E	tongue:381	381	yiLE	6046	tongue:22	1837
6970	Xiaxe Tibetan	amdo1237	tongue		hće	h tsʲ e	h t e	H T V	H T E	tongue:381	381	hte	6047	tongue:2	1827
6971	Lüsu	lisu1250	tongue		ti⁵³_pi⁵³_EE	t i p i	t i p i	T V P V	T I P I	tongue:381	381	tipi	6048	tongue:8	1829
6973	Liangmai	lian1251	tongue		chali	tsʰ a l i	C a l i	K V R V	C A L I	tongue:381	381	Cali	6049	tongue:23	1826
6974	Dimasa	dima1251	tongue		salai	s a l a i	s a l a i	S V R V V	S A L A I	tongue:381	381	salai	6050	tongue:10	1826
6975	Yeinbaw	yinb1236	tongue		plẹ¹¹	p l ḛ	p l e	P R V	P L E	tongue:381	381	ple	6051	tongue:1	1826
6976	N-Qiang	nort2722	tongue		zəq	z ə q	z I q	S V K	S E K	tongue:381	381	z3q	6052	tongue:24	1830
6977	Lijiang-Naxi	lich1241	tongue		ći⁵⁵	tsʲ i	t i	T V	T I	tongue:381	381	ti	6053	tongue:2	1827
6978	Zeme	zeme1240	tongue		milei	m i l e i	m i l e i	M V R V V	M I L E I	tongue:381	381	milei	6054	tongue:9	1826
6979	Jingpo	kach1280	tongue		šiŋ³¹_let³¹	ʃ i ŋ l e t	S i N l e t	S V N R V T	S I N L E T	tongue:381	381	SiNlet	6055	tongue:25	1826
6980	Bodo	bodo1269	tongue		salaʔj	s a l a ʔ j	s a l a 7 y	S V R V H J	S A L A H J	tongue:381	381	sala7y	6056	tongue:10	1826
6981	Fuzhou	mind1253	tongue		chui³¹_liek⁵	tsʰ u i l i e k	C u i l i e k	K V V R V V K	C Y I L I E K	tongue:381	381	Cuiliek	6057	tongue:26	1830
6982	Burmese	nucl1310	tongue		hlja	h l j a	h l y a	H R J V	H L J A	tongue:381	381	hlya	6058	tongue:27	1838
6983	Horpa	horp1239	tongue		vlʒɛ_TIB?	v l ʒ ɛ	v l Z E	W R S V	B L S E	tongue:381	381	vlZE	6059	tongue:28	1826
6984	Ao-Chungli	chon1286	tongue		temeli	t e m e l i	t e m e l i	T V M V R V	T E M E L I	tongue:381	381	temeli	6060	tongue:7	1829
6985	Padam	pada1257	tongue		ai-o	a i o	a i o	V V V	A I U	tongue:381	381	aio	6061	tongue:11	1831
6986	Bola	pela1242	tongue		ʃa⁵⁵	ʃ a	S a	S V	S A	tongue:381	381	Sa	6062	tongue:5	1828
6987	Guiqiong	guiq1238	tongue		ʒ̣ɨ³⁵	ʒ ɨ	Z I	S V	S I	tongue:381	381	Z3	6063	tongue:29	1828
6989	Quueyu	quey1238	tooth		ski⁵⁵	s k i	s k i	S K V	S K I	tooth:599	599	ski	6064	tooth:15	1840
6990	Dhimal	dhim1246	tooth		tasiŋ	t a s i ŋ	t a s i N	T V S V N	T A S I N	tooth:806	806	tasiN	6065	tooth:16	1852
6991	Apatari	apat1240	tooth		áyi	a y i	a i i	V V V	A Y I	tooth:510	510	aii	6066	tooth:7	1848
6993	Jirel	jire1238	tooth		sa_T²	s a	s a	S V	S A	tooth:510	510	sa	6067	tooth:1	1839
6994	Old Chinese	oldc1244	tooth		thəʔ	tʰ ə ʔ	t I 7	T V H	T E H	tooth:806	806	t37	6068	tooth:3	1840
6995	Idu	idum1241	tooth		tia²_pra²	t i a p r a	t i a p r a	T V V P R V	T I A P R A	tooth:806	806	tiapra	6069	tooth:5	1844
6996	Lhota	loth1237	tooth		oːho	oː h o	o h o	V H V	U H U	tooth:510	510	oho	6070	tooth:8	1841
6997	Lushai	lush1249	tooth		ha	h a	h a	H V	H A	tooth:510	510	ha	6071	tooth:1	1841
6998	Lepcha	lepc1244	tooth		fo	f o	f o	P V	B U	tooth:510	510	fo	6072	tooth:17	1849
6999	Sgaw	sgaw1245	tooth		mɛ⁴⁴	m ɛ	m E	M V	M E	tooth:1248	1248	mE	6073	tooth:18	1850
7000	Rourou	nusu1239	tooth		ćyi³³_læ³¹	tsʲ y i l æ	t i i l E	T V V R V	T Y I L E	tooth:251	251	tiilE	6074	tooth:19	1843
7003	Dulong	drun1238	tooth		sa⁵³	s a	s a	S V	S A	tooth:510	510	sa	6075	tooth:1	1839
7004	Tangkul	tang1336	tooth		aha	a h a	a h a	V H V	A H A	tooth:510	510	aha	6076	tooth:8	1841
7005	Pa'O	paok1235	tooth		tə⁵⁵_ŋa⁵⁵²²	t ə ŋ a	t I N a	T V N V	T E N A	tooth:635	635	t3Na	6077	tooth:2	1840
7006	Kulung	kulu1253	tooth		kaN	k a	k a	K V	K A	tooth:546	546	ka	6078	tooth:13	1841
7007	Geker	geko1235	tooth		ṭo⁴⁴_ṭɛ⁴⁴	ʈ o ʈ ɛ	t o t E	T V T V	T U T E	tooth:510	510	totE	6079	tooth:2	1846
7008	Ersu	ersu1241	tooth		ṣɨ⁵⁵_ma⁵⁵	ʂ ɨ m a	S I m a	S V M V	S I M A	tooth:510	510	S3ma	6080	tooth:14	1839
7010	Ao-Mongsen	mong1332	tooth		tɨpa	t ɨ p a	t I p a	T V P V	T I P A	tooth:1064	1064	t3pa	6081	tooth:5	1844
7011	Sherpa	sher1255	tooth		saHR	s a	s a	S V	S A	tooth:510	510	sa	6082	tooth:1	1839
7012	Rawang	rawa1265	tooth		sa	s a	s a	S V	S A	tooth:510	510	sa	6083	tooth:1	1839
7013	Bokar	bori1243	tooth		yiː_ćuŋ	y iː tsʲ u ŋ	i i t u N	V V T V N	Y I T Y N	tooth:510	510	iituN	6084	tooth:6	1845
7015	Hmar	hmar1241	tooth		ha	h a	h a	H V	H A	tooth:510	510	ha	6085	tooth:1	1841
7016	Nusu	nusu1239	tooth		sua⁵⁵	s u a	s u a	S V V	S Y A	tooth:510	510	sua	6086	tooth:1	1839
7017	Geba	geba1237	tooth		kɔṭo⁴⁴	k ɔ ʈ o	k o t o	K V T V	K U T U	tooth:510	510	koto	6087	tooth:2	1846
7018	Manu	manu1255	tooth		kho³³_khi¹¹	kʰ o kʰ i	k o k i	K V K V	K U K I	tooth:599	599	koki	6088	tooth:9	1840
7019	Alike Tibetan	amdo1237	tooth		sho	sʰ o	s o	S V	S U	tooth:510	510	so	6089	tooth:1	1839
7020	Shixing	shix1238	tooth		ßɛ⁵⁵	s ɛ	s E	S V	S E	tooth:599	599	sE	6090	tooth:1	1839
7023	Ninglang-Naxi	naxi1245	tooth		χɨ³³_EE	χ ɨ	G I	K V	G I	tooth:251	251	G3	6091	tooth:10	1839
7024	Khaling	khal1275	tooth		ŋɔluH	ŋ ɔ l u	N o l u	N V R V	N U L Y	tooth:635	635	Nolu	6092	tooth:20	1854
7026	W. Kayah	west2409	tooth		khu¹¹_khie³³	kʰ u kʰ i e	k u k i e	K V K V V	K Y K I E	tooth:599	599	kukie	6093	tooth:9	1840
7027	Written Tibetan	tibe1272	tooth		so	s o	s o	S V	S U	tooth:510	510	so	6094	tooth:1	1839
7029	Batang Tibetan	kham1282	tooth		so⁵³	s o	s o	S V	S U	tooth:510	510	so	6095	tooth:1	1839
7031	Gurung	guru1261	tooth		sa¹	s a	s a	S V	S A	tooth:510	510	sa	6096	tooth:1	1839
7032	Lhasa Tibetan	tibe1272	tooth		so⁵⁵	s o	s o	S V	S U	tooth:510	510	so	6097	tooth:1	1839
7033	Garo	garo1247	tooth		wa	w a	w a	W V	W A	tooth:510	510	wa	6098	tooth:11	1849
7034	Hill-Miri	nyis1236	tooth		ei	e i	e i	V V	E I	tooth:510	510	ei	6099	tooth:21	1853
7035	Limbu	limb1266	tooth		ha	h a	h a	H V	H A	tooth:510	510	ha	6100	tooth:1	1841
7038	Hakka	hakk1236	tooth		ŋa²	ŋ a	N a	N V	N A	tooth:635	635	Na	6101	tooth:12	1847
7039	Motuo-M	dakp1242	tooth		śa	sʲ a	s a	S V	S A	tooth:510	510	sa	6102	tooth:1	1839
7040	Tujia	nort2732	tooth		si¹_si¹	s i s i	s i s i	S V S V	S I S I	tooth:1283	1283	sisi	6103	tooth:22	1840
7041	Beijing	mand1415	tooth		yá	y a	i a	V V	Y A	tooth:635	635	ia	6104	tooth:23	1851
7042	Zhaba	zhab1238	tooth		cui⁵¹	ts u i	C u i	K V V	C Y I	tooth:251	251	Cui	6105	tooth:3	1847
7043	Kaike	kaik1246	tooth		swɔ	s w ɔ	s w o	S W V	S W U	tooth:510	510	swo	6106	tooth:1	1839
7044	Yintale	yint1235	tooth		tə¹¹_khɛ⁵⁵	t ə kʰ ɛ	t I k E	T V K V	T E K E	tooth:599	599	t3kE	6107	tooth:2	1840
7045	Jinuo	youl1235	tooth		ći⁵⁵	tsʲ i	t i	T V	T I	tooth:251	251	ti	6108	tooth:3	1843
7046	Serdukpen	sher1257	tooth		nuthuŋ	n u tʰ u ŋ	n u t u N	N V T V N	N Y T Y N	tooth:806	806	nutuN	6109	tooth:6	1845
7047	Namuzi	namu1246	tooth		xə³³	x ə	x I	K V	G E	tooth:599	599	x3	6110	tooth:10	1850
7048	Xiaxe Tibetan	amdo1237	tooth		sho	sʰ o	s o	S V	S U	tooth:510	510	so	6111	tooth:1	1839
7049	Lüsu	lisu1250	tooth		fu³⁵	f u	f u	P V	B Y	tooth:599	599	fu	6112	tooth:24	1855
7051	Liangmai	lian1251	tooth		chahiu	tsʰ a h i u	C a h i u	K V H V V	C A H I Y	tooth:510	510	Cahiu	6113	tooth:25	1841
7052	Dimasa	dima1251	tooth		hathai	h a tʰ a i	h a t a i	H V T V V	H A T A I	tooth:510	510	hatai	6114	tooth:4	1842
7053	Yeinbaw	yinb1236	tooth		θɨ¹¹_khɨ⁵⁵	θ ɨ kʰ ɨ	8 I k I	T V K V	D I K I	tooth:599	599	83k3	6115	tooth:2	1840
7054	N-Qiang	nort2722	tooth		ṣə	ʂ ə	S I	S V	S E	tooth:510	510	S3	6116	tooth:26	1839
7055	Lijiang-Naxi	lich1241	tooth		su²¹	s u	s u	S V	S Y	tooth:510	510	su	6117	tooth:1	1839
7056	Zeme	zeme1240	tooth		migeu	m i g e u	m i g e u	M V K V V	M I K E Y	tooth:1162	1162	migeu	6118	tooth:27	1841
7057	Jingpo	kach1280	tooth		wa³³	w a	w a	W V	W A	tooth:510	510	wa	6119	tooth:11	1849
7058	Bodo	bodo1269	tooth		hataj	h a t a j	h a t a y	H V T V J	H A T A J	tooth:510	510	hatay	6120	tooth:4	1842
7059	Fuzhou	mind1253	tooth		ŋai³³	ŋ a i	N a i	N V V	N A I	tooth:635	635	Nai	6121	tooth:12	1847
7060	Burmese	nucl1310	tooth		swaː	s w aː	s w a	S W V	S W A	tooth:510	510	swa	6122	tooth:1	1839
7061	Horpa	horp1239	tooth		ćə	tsʲ ə	t I	T V	T E	tooth:510	510	t3	6123	tooth:3	1843
7062	Ao-Chungli	chon1286	tooth		tepo	t e p o	t e p o	T V P V	T E P U	tooth:1064	1064	tepo	6124	tooth:5	1844
7063	Padam	pada1257	tooth		i-paŋ	i p a ŋ	i p a N	V P V N	I P A N	tooth:867	867	ipaN	6125	tooth:28	1844
7064	Bola	pela1242	tooth		tui⁵⁵	t u i	t u i	T V V	T Y I	tooth:251	251	tui	6126	tooth:3	1843
7065	Guiqiong	guiq1238	tooth		xui⁵³	x u i	x u i	K V V	G Y I	tooth:599	599	xui	6127	tooth:29	1850
7068	Geker	geko1235	tooth		ṭo⁴⁴_ṭɛ⁴⁴	ʈ o ʈ ɛ	t o t E	T V T V	T U T E	tooth:510	510	totE	6128	tooth:2	1846
7069	Bokar	bori1243	tooth		yiː_ćuŋ	y iː tsʲ u ŋ	i i t u N	V V T V N	Y I T Y N	tooth:1097	1097	iituN	6129	tooth:6	1845
7070	Beijing	mand1415	tooth		chǐ	tsʰ i	C i	K V	C I	tooth:806	806	Ci	6130	tooth:3	1839
7071	Dimasa	dima1251	tooth		hathai	h a tʰ a i	h a t a i	H V T V V	H A T A I	tooth:806	806	hatai	6131	tooth:4	1842
7072	Yeinbaw	yinb1236	tooth		θɨ¹¹_khɨ⁵⁵	θ ɨ kʰ ɨ	8 I k I	T V K V	D I K I	tooth:510	510	83k3	6132	tooth:2	1840
7073	Bodo	bodo1269	tooth		hataj	h a t a j	h a t a y	H V T V J	H A T A J	tooth:806	806	hatay	6133	tooth:4	1842
7074	Padam	pada1257	tooth		a-ye	a y e	a i e	V V V	A Y E	tooth:510	510	aie	6134	tooth:7	1848
7075	Quueyu	quey1238	tree		se⁵⁵	s e	s e	S V	S E	tree:303	303	se	6135	tree:9	1857
7076	Dhimal	dhim1246	tree		sute	s u t e	s u t e	S V T V	S Y T E	tree:303	303	sute	6136	tree:17	1857
7077	Apatari	apat1240	tree		sànɨ	s a n ɨ	s a n I	S V N V	S A N I	tree:303	303	san3	6137	tree:18	1857
7079	Jirel	jire1238	tree		doŋ_L²bo_L¹	d o ŋ b o	d o N b o	T V N P V	T U N P U	tree:129	129	doNbo	6138	tree:5	1859
7080	Old Chinese	oldc1244	tree		mhōk	mʰ oː k	m o k	M V K	M U K	tree:807	807	mok	6139	tree:11	1865
7081	Idu	idum1241	tree		ma¹_seŋ¹_boŋ	m a s e ŋ b o ŋ	m a s e N b o N	M V S V N P V N	M A S E N P U N	tree:303	303	maseNboN	6140	tree:4	1856
7082	Lhota	loth1237	tree		oːtoːŋ	oː t oː ŋ	o t o N	V T V N	U T U N	tree:129	129	otoN	6141	tree:12	1858
7083	Lushai	lush1249	tree		thiŋ	tʰ i ŋ	t i N	T V N	T I N	tree:303	303	tiN	6142	tree:3	1858
7084	Lepcha	lepc1244	tree		kuŋ	k u ŋ	k u N	K V N	K Y N	tree:559	559	kuN	6143	tree:19	1858
7085	Sgaw	sgaw1245	tree		ṭẽʔ⁵³	ʈ ẽ ∼ ʔ	t e n 7	T V N H	T E 9 H	tree:303	303	ten7	6144	tree:20	1858
7086	Rourou	nusu1239	tree		sæ⁴²_cẽ³³	s æ ts ẽ ∼	s E C e n	S V K V N	S E C E 9	tree:303	303	sECen	6145	tree:13	1857
7089	Dulong	drun1238	tree		śiːŋ⁵⁵	sʲ iː ŋ	s i N	S V N	S I N	tree:303	303	siN	6146	tree:3	1857
7090	Tangkul	tang1336	tree		thiŋroŋ	tʰ i ŋ r o ŋ	t i N r o N	T V N R V N	T I N R U N	tree:303	303	tiNroN	6147	tree:1	1858
7091	Pa'O	paok1235	tree		seŋ⁴⁴⁵⁵_mɨ⁵⁵	s e ŋ m ɨ	s e N m I	S V N M V	S E N M I	tree:303	303	seNm3	6148	tree:7	1857
7093	Kulung	kulu1253	tree		siːchɔ	s iː tsʰ ɔ	s i C o	S V K V	S I C U	tree:303	303	siCo	6149	tree:21	1857
7094	Geker	geko1235	tree		ṭəɨʔ⁵³	ʈ ə ɨ ʔ	t I I 7	T V V H	T E I H	tree:303	303	t337	6150	tree:22	1858
7095	Ersu	ersu1241	tree		si⁵⁵_pu⁵⁵	s i p u	s i p u	S V P V	S I P Y	tree:605	605	sipu	6151	tree:2	1856
7097	Ao-Mongsen	mong1332	tree		asuŋ	a s u ŋ	a s u N	V S V N	A S Y N	tree:303	303	asuN	6152	tree:15	1857
7098	Sherpa	sher1255	tree		doŋbu_LF	d o ŋ b u	d o N b u	T V N P V	T U N P Y	tree:129	129	doNbu	6153	tree:5	1859
7099	Rawang	rawa1265	tree		šiŋ	ʃ i ŋ	S i N	S V N	S I N	tree:303	303	SiN	6154	tree:3	1857
7101	Bokar	bori1243	tree		ɨ_šɨŋ	ɨ ʃ ɨ ŋ	I S I N	V S V N	I S I N	tree:303	303	3S3N	6155	tree:3	1857
7103	Hmar	hmar1241	tree		thiŋ	tʰ i ŋ	t i N	T V N	T I N	tree:303	303	tiN	6156	tree:3	1858
7104	Nusu	nusu1239	tree		si⁵³_ʒə̃³⁵_a	s i ʒ ə̃ ∼ a	s i Z I n a	S V S V N V	S I S E 9 A	tree:303	303	siZ3na	6157	tree:6	1857
7105	Geba	geba1237	tree		ṭoʔ⁵³	ʈ o ʔ	t o 7	T V H	T U H	tree:303	303	to7	6158	tree:16	1858
7106	Manu	manu1255	tree		sø⁴⁴⁵⁵	s ø	s e	S V	S U	tree:303	303	se	6159	tree:9	1857
7107	Alike Tibetan	amdo1237	tree		ɣdoŋ_ŋo	ɣ d o ŋ ŋ o	x d o N N o	K T V N N V	G T U N N U	tree:129	129	xdoNNo	6160	tree:5	1859
7108	Shixing	shix1238	tree		sa⁵⁵_zə̃⁵⁵	s a z ə̃ ∼	s a z I n	S V S V N	S A S E 9	tree:303	303	saz3n	6161	tree:6	1857
7111	Ninglang-Naxi	naxi1245	tree		sɨ⁵⁵_ʒɨ³³	s ɨ ʒ ɨ	s I Z I	S V S V	S I S I	tree:303	303	s3Z3	6162	tree:6	1857
7112	Khaling	khal1275	tree		saŋ_L	s a ŋ	s a N	S V N	S A N	tree:303	303	saN	6163	tree:23	1857
7114	W. Kayah	west2409	tree		ćɔ¹¹	tsʲ ɔ	t o	T V	T U	tree:303	303	to	6164	tree:24	1858
7115	Written Tibetan	tibe1272	tree		śiŋ_sdoŋ	sʲ i ŋ s d o ŋ	s i N s d o N	S V N S T V N	S I N S T U N	tree:303	303	siNsdoN	6165	tree:1	1856
7117	Batang Tibetan	kham1282	tree		xĩ⁵⁵_phũ⁵⁵	x ĩ ∼ pʰ ũ ∼	x i n p u n	K V N P V N	G I 9 P Y 9	tree:303	303	xinpun	6166	tree:25	1856
7119	Gurung	guru1261	tree		dũ⁴__TIB	d ũ ∼	d u n	T V N	T Y 9	tree:78	78	dun	6167	tree:26	1858
7120	Lhasa Tibetan	tibe1272	tree		śiŋ⁵³_tuŋ⁵⁵	sʲ i ŋ t u ŋ	s i N t u N	S V N T V N	S I N T Y N	tree:303	303	siNtuN	6168	tree:1	1856
7121	Garo	garo1247	tree		bol	b o l	b o l	P V R	P U L	tree:1357	1357	bol	6169	tree:27	1861
7122	Hill-Miri	nyis1236	tree		sən	s ə n	s I n	S V N	S E N	tree:303	303	s3n	6170	tree:28	1857
7123	Limbu	limb1266	tree		siNboːN	s i b oː	s i b o	S V P V	S I P U	tree:303	303	sibo	6171	tree:2	1856
7126	Hakka	hakk1236	tree		su⁴-ui³	s u u i	s u u i	S V V V	S Y Y I	tree:1317	1317	suui	6172	tree:29	1856
7127	Motuo-M	dakp1242	tree		śiŋ	sʲ i ŋ	s i N	S V N	S I N	tree:303	303	siN	6173	tree:3	1857
7128	Tujia	nort2732	tree		kha⁴_moŋ⁴	kʰ a m o ŋ	k a m o N	K V M V N	K A M U N	tree:807	807	kamoN	6174	tree:30	1857
7129	Beijing	mand1415	tree		shù	sʰ u	s u	S V	S Y	tree:1317	1317	su	6175	tree:31	1857
7130	Zhaba	zhab1238	tree		sik⁵⁵	s i k	s i k	S V K	S I K	tree:303	303	sik	6176	tree:10	1857
7131	Kaike	kaik1246	tree		ṭɔŋpu	ʈ ɔ ŋ p u	t o N p u	T V N P V	T U N P Y	tree:129	129	toNpu	6177	tree:5	1859
7132	Yintale	yint1235	tree		sein¹³	s e i n	s e i n	S V V N	S E I N	tree:303	303	sein	6178	tree:32	1857
7133	Jinuo	youl1235	tree		a³³_cə⁴⁴	a ts ə	a C I	V K V	A C E	tree:303	303	aC3	6179	tree:33	1862
7134	Serdukpen	sher1257	tree		hiŋ-thuŋ	h i ŋ tʰ u ŋ	h i N t u N	H V N T V N	H I N T Y N	tree:303	303	hiNtuN	6180	tree:1	1856
7135	Namuzi	namu1246	tree		sɨ³³_po⁵⁵	s ɨ p o	s I p o	S V P V	S I P U	tree:605	605	s3po	6181	tree:2	1856
7136	Xiaxe Tibetan	amdo1237	tree		doŋ_wo	d o ŋ w o	d o N w o	T V N W V	T U N W U	tree:129	129	doNwo	6182	tree:5	1859
7137	Lüsu	lisu1250	tree		se³³_pu⁵³	s e p u	s e p u	S V P V	S E P Y	tree:605	605	sepu	6183	tree:2	1856
7139	Liangmai	lian1251	tree		šiŋbaŋ	ʃ i ŋ b a ŋ	S i N b a N	S V N P V N	S I N P A N	tree:303	303	SiNbaN	6184	tree:4	1856
7140	Dimasa	dima1251	tree		bophaŋ	b o pʰ a ŋ	b o p a N	P V P V N	P U P A N	tree:605	605	bopaN	6185	tree:8	1860
7141	Yeinbaw	yinb1236	tree		θɨ̃¹¹_mɨ¹¹	θ ɨ̃ ∼ m ɨ	8 I n m I	T V N M V	D I 9 M I	tree:303	303	83nm3	6186	tree:7	1857
7142	N-Qiang	nort2722	tree		phəq	pʰ ə q	p I q	P V K	P E K	tree:605	605	p3q	6187	tree:34	1864
7143	Lijiang-Naxi	lich1241	tree		nʒər³¹	n ʒ ə r	n Z I r	N S V R	N S E R	tree:303	303	nZ3r	6188	tree:35	1863
7144	Zeme	zeme1240	tree		hiŋbaŋ	h i ŋ b a ŋ	h i N b a N	H V N P V N	H I N P A N	tree:303	303	hiNbaN	6189	tree:4	1856
7145	Jingpo	kach1280	tree		phun⁵⁵	pʰ u n	p u n	P V N	P Y N	tree:1357	1357	pun	6190	tree:36	1861
7146	Bodo	bodo1269	tree		bompaŋ	b o m p a ŋ	b o m p a N	P V M P V N	P U M P A N	tree:605	605	bompaN	6191	tree:8	1860
7147	Fuzhou	mind1253	tree		chiu³¹	tsʰ i u	C i u	K V V	C I Y	tree:1317	1317	Ciu	6192	tree:37	1857
7148	Burmese	nucl1310	tree		sac_paŋ	s a ts p a ŋ	s a C p a N	S V K P V N	S A C P A N	tree:303	303	saCpaN	6193	tree:38	1856
7149	Horpa	horp1239	tree		lə_phu	l ə pʰ u	l I p u	R V P V	L E P Y	tree:605	605	l3pu	6194	tree:40	1856
7150	Ao-Chungli	chon1286	tree		sɨŋdoŋ	s ɨ ŋ d o ŋ	s I N d o N	S V N T V N	S I N T U N	tree:303	303	s3NdoN	6195	tree:1	1856
7151	Padam	pada1257	tree		ə-šiŋ	ə ʃ i ŋ	I S i N	V S V N	E S I N	tree:303	303	3SiN	6196	tree:3	1857
7152	Bola	pela1242	tree		sak⁵⁵	s a k	s a k	S V K	S A K	tree:303	303	sak	6197	tree:10	1857
7153	Guiqiong	guiq1238	tree		sɛ̃³³_po⁵³	s ɛ̃ ∼ p o	s E n p o	S V N P V	S E 9 P U	tree:605	605	sEnpo	6198	tree:41	1856
7156	Idu	idum1241	tree		ma¹_seŋ¹_boŋ	m a s e ŋ b o ŋ	m a s e N b o N	M V S V N P V N	M A S E N P U N	tree:605	605	maseNboN	6199	tree:4	1856
