ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	ASJP1	id	svmCC	lpCC
353	FRENCH	fra	tail		kø	k ø	k e	K V	K U	tail:F	1772	ke	7969	tail:25	1957
354	ITALIAN	ita	tail		koda	k o d a	k o d a	K V T V	K U T A	tail:F	1772	koda	7970	tail:6	1957
355	OLD_IRISH	sga	tail		erball	e r b a ll	e r b a l	V R P V R	E R P A L	tail:O	1780	erbal	7971	tail:26	1970
356	OLD_IRISH	sga	tail		los	l o s	l o s	R V S	L U S	tail:G	1773	los	7972	tail:27	1975
6282	OSSETIC_IRON	oss	that		wusy	w u s y	w u s i	W V S V	W Y S Y	that:C	1789	wusi	7973	that:12	1983
6284	ORIYA	ori	that		seiʈa	s ei ʈ a	s e t a	S V T V	S E T A	that:B	1788	seta	7974	that:21	1987
6285	BIHARI	mai	that		o	o	o	V	U	that:J	1793	o	7975	that:11	1984
6286	URDU	urd	that		woʰ	w oʰ	w o	W V	W U	that:J	1793	wo	7976	that:10	1983
6287	MARATHI	mar	that		to	t o	t o	T V	T U	that:B	1788	to	7977	that:6	1978
6288	OLD_CHURCH_SLAVONIC	chu	that		tʊ̆	t ʊ̆	t u	T V	T Y	that:B	1788	tu	7978	that:6	1978
6289	OLD_CHURCH_SLAVONIC	chu	that		ɔnʊ̆	ɔ n ʊ̆	o n u	V N V	U N Y	that:F	1791	onu	7979	that:4	1977
6290	SERBO-CROATIAN	srp	that		tâːj	t âː j	t a y	T V J	T A J	that:B	1788	tay	7980	that:3	1977
6291	SERBO-CROATIAN	srp	that		ˈɔ̌naːj	ˈɔ̌ n aː j	o n a y	V N V J	U N A J	that:F	1791	onay	7981	that:4	1977
6292	BULGARIAN	bul	that		ˈɔnzi	ˈɔ n z i	o n z i	V N S V	U N S I	that:F	1791	onzi	7982	that:9	1977
6293	MACEDONIAN	mkd	that		toj	t o j	t o y	T V J	T U J	that:B	1788	toy	7983	that:3	1977
6294	MACEDONIAN	mkd	that		ˈonɔj	ˈo n ɔ j	o n o y	V N V J	U N U J	that:F	1791	onoy	7984	that:4	1977
6295	RUSSIAN	rus	that		tɔt	t ɔ t	t o t	T V T	T U T	that:B	1788	tot	7985	that:6	1978
6296	POLISH	pol	that		ˈtamtɛn	ˈt a m t ɛ n	t a m t E n	T V M T V N	T A M T E N	that:B	1788	tamtEn	7986	that:2	1979
6297	BELARUSIAN	bel	that		tɔj	t ɔ j	t o y	T V J	T U J	that:B	1788	toy	7987	that:3	1977
6298	UKRAINIAN	ukr	that		tɔj	t ɔ j	t o y	T V J	T U J	that:B	1788	toy	7988	that:3	1978
6299	SLOVAK	slk	that		tamtɛn	t a m t ɛ n	t a m t E n	T V M T V N	T A M T E N	that:B	1788	tamtEn	7989	that:2	1979
6300	CZECH	ces	that		ˈtamtɛn	ˈt a m t ɛ n	t a m t E n	T V M T V N	T A M T E N	that:B	1788	tamtEn	7990	that:2	1979
6301	SORBIAN_UPPER	hsb	that		ˈtamnɘ̟	ˈt a m n ɘ̟	t a m n I	T V M N V	T A M N E	that:B	1788	tamn3	7991	that:2	1979
6302	SORBIAN_LOWER	dsb	that		ˈwɘ̟nɘ̟	ˈw ɘ̟ n ɘ̟	w I n I	W V N V	W E N E	that:F	1791	w3n3	7992	that:20	1976
6303	SORBIAN_LOWER	dsb	that		ˈtamnɘ̟	ˈt a m n ɘ̟	t a m n I	T V M N V	T A M N E	that:B	1788	tamn3	7993	that:2	1979
6304	SLOVENIAN	slv	that		ˈtǐːsti	ˈt ǐː s t i	t i s t i	T V S T V	T I S T I	that:B	1788	tisti	7994	that:19	1980
6305	OLD_NORSE	non	that		saː	s aː	s a	S V	S A	that:B	1788	sa	7995	that:5	1981
6306	OLD_NORSE	non	that		θat	θ a t	8 a t	T V T	D A T	that:B	1788	8at	7996	that:8	1980
6307	ICELANDIC	isl	that		sauː	s auː	s a	S V	S A	that:B	1788	sa	7997	that:5	1981
6308	ICELANDIC	isl	that		ˈθɛsːɪ	ˈθ ɛ sː ɪ	8 E s i	T V S V	D E S I	that:B	1788	8Esi	7998	that:7	1982
6309	ICELANDIC	isl	that		hɪnː	h ɪ nː	h i n	H V N	H I N	that:O	1794	hin	7999	that:7	1982
6310	FAROESE	fao	that		ˈhɛaːsɪn	ˈh ɛaː s ɪ n	h E s i n	H V S V N	H E S I N	that:P	1795	hEsin	8000	that:7	1982
6311	FAROESE	fao	that		tʰanː	tʰ a nː	t a n	T V N	T A N	that:B	1788	tan	8001	that:1	1976
6312	NORWEGIAN_RIKSMAL	nor	that		dɛnː	d ɛ nː	d E n	T V N	T E N	that:B	1788	dEn	8002	that:1	1976
6313	STAVANGERSK		that		ˈdɛ̀nːə	ˈd ɛ̀ nː ə	d E n I	T V N V	T E N E	that:B	1788	dEn3	8003	that:1	1976
6314	OLD_SWEDISH		that		ˈθænːe	ˈθ æ nː e	8 E n e	T V N V	D E N E	that:B	1788	8Ene	8004	that:1	1976
6315	OLD_SWEDISH		that		saːr	s aː r	s a r	S V R	S A R	that:B	1788	sar	8005	that:5	1981
6316	SWEDISH	swe	that		ˈdɛ̀nə	ˈd ɛ̀ n ə	d E n I	T V N V	T E N E	that:B	1788	dEn3	8006	that:1	1976
6317	ELFDALIAN	qov	that		ɛːðˈdɑːr	ɛː ð ˈd ɑː r	E 8 d o r	V T T V R	E D T A R	that:B	1788	E8dor	8007	that:18	1988
6318	DANISH	dan	that		dɛn	d ɛ n	d E n	T V N	T E N	that:B	1788	dEn	8008	that:1	1976
6319	DANISH_FJOLDE		that		dænʲ	d æ nʲ	d E n	T V N	T E N	that:B	1788	dEn	8009	that:1	1976
6320	GUTNISH_LAU		that		dɛnː_dɛːr	d ɛ nː d ɛː r	d E n d E r	T V N T V R	T E N T E R	that:B	1788	dEndEr	8010	that:1	1976
6321	ENGLISH	eng	that		ðæt	ð æ t	8 E t	T V T	D E T	that:B	1788	8Et	8011	that:8	1980
6323	DUTCH	nld	that		di	d i	d i	T V	T I	that:B	1788	di	8012	that:17	1978
6324	GERMAN	deu	that		je:nɐ	j e: n ɐ	y e n a	J V N V	J E N E	that:G	1792	yena	8013	that:16	1985
6325	GERMAN	deu	that		das	d a s	d a s	T V S	T A S	that:B	1788	das	8014	that:15	1980
6326	LATIN	lat	that		ˈilːe	ˈi lː e	i l e	V R V	I L E	that:E	1790	ile	8015	that:14	1986
6327	OLD_IRISH	sga	that		sʹinʹ	sʹ i nʹ	s i n	S V N	S I N	that:B	1788	sin	8016	that:13	1976
6637	OSSETIC_IRON	oss	there		wym	w y m	w i m	W V M	W Y M	there:G	1798	wim	8017	there:4	1992
6638	OSSETIC_DIGOR	oss	there		womi	w o m i	w o m i	W V M V	W U M I	there:G	1798	womi	8018	there:4	1992
6639	URDU	urd	there		wəhɑ̃	w ə h ɑ̃	w I h o	W V H V	W E H A	there:L	1799	w3ho	8019	there:8	1992
6640	MARATHI	mar	there		tetʰe	t e tʰ e	t e t e	T V T V	T E T E	there:L	1799	tete	8020	there:5	1989
6641	OLD_CHURCH_SLAVONIC	chu	there		tu	t u	t u	T V	T Y	there:B	1796	tu	8021	there:2	1989
6642	SERBO-CROATIAN	srp	there		ˈtâmɔ	ˈt â m ɔ	t a m o	T V M V	T A M U	there:B	1796	tamo	8022	there:2	1990
6643	BULGARIAN	bul	there		tam	t a m	t a m	T V M	T A M	there:B	1796	tam	8023	there:2	1990
6644	MACEDONIAN	mkd	there		ˈtamu	ˈt a m u	t a m u	T V M V	T A M Y	there:B	1796	tamu	8024	there:2	1990
6645	RUSSIAN	rus	there		tam	t a m	t a m	T V M	T A M	there:B	1796	tam	8025	there:2	1990
6646	POLISH	pol	there		tam	t a m	t a m	T V M	T A M	there:B	1796	tam	8026	there:2	1990
6647	BELARUSIAN	bel	there		tam	t a m	t a m	T V M	T A M	there:B	1796	tam	8027	there:2	1990
6648	UKRAINIAN	ukr	there		tam	t a m	t a m	T V M	T A M	there:B	1796	tam	8028	there:2	1990
6649	SLOVAK	slk	there		tam	t a m	t a m	T V M	T A M	there:B	1796	tam	8029	there:2	1990
6650	CZECH	ces	there		tam	t a m	t a m	T V M	T A M	there:B	1796	tam	8030	there:2	1990
6651	SORBIAN_UPPER	hsb	there		tam	t a m	t a m	T V M	T A M	there:B	1796	tam	8031	there:2	1990
6652	SORBIAN_LOWER	dsb	there		tam	t a m	t a m	T V M	T A M	there:B	1796	tam	8032	there:2	1990
6653	SLOVENIAN	slv	there		tam	t a m	t a m	T V M	T A M	there:B	1796	tam	8033	there:2	1990
6654	OLD_NORSE	non	there		θar	θ a r	8 a r	T V R	D A R	there:B	1796	8ar	8034	there:1	1989
6655	ICELANDIC	isl	there		θaːr	θ aː r	8 a r	T V R	D A R	there:B	1796	8ar	8035	there:1	1989
6656	FAROESE	fao	there		hɛaːɹ	h ɛaː ɹ	h E r	H V R	H E R	there:B	1796	hEr	8036	there:1	1989
6657	NORWEGIAN_RIKSMAL	nor	there		dæːɾ	d æː ɾ	d E r	T V R	T E R	there:B	1796	dEr	8037	there:1	1989
6658	STAVANGERSK		there		dɛːʁ	d ɛː ʁ	d E G	T V R	T E R	there:B	1796	dEG	8038	there:1	1989
6659	OLD_SWEDISH		there		θæːr	θ æː r	8 E r	T V R	D E R	there:B	1796	8Er	8039	there:1	1989
6660	SWEDISH	swe	there		dæːr	d æː r	d E r	T V R	T E R	there:B	1796	dEr	8040	there:1	1989
6661	ELFDALIAN	qov	there		dɑːr	d ɑː r	d o r	T V R	T A R	there:B	1796	dor	8041	there:1	1989
6662	DANISH	dan	there		dɛɐ̯	d ɛɐ̯	d E	T V	T E	there:B	1796	dE	8042	there:1	1989
6663	DANISH_FJOLDE		there		deæɹ	d eæ ɹ	d e r	T V R	T E R	there:B	1796	der	8043	there:1	1989
6664	GUTNISH_LAU		there		dɛːr	d ɛː r	d E r	T V R	T E R	there:B	1796	dEr	8044	there:1	1989
6665	ENGLISH	eng	there		ðɛə	ð ɛə	8 E	T V	D E	there:B	1796	8E	8045	there:1	1989
6667	DUTCH	nld	there		dar	d a r	d a r	T V R	T A R	there:B	1796	dar	8046	there:1	1989
6668	GERMAN	deu	there		dɔrt	d ɔ r t	d o r t	T V R T	T U R T	there:B	1796	dort	8047	there:1	1989
6669	LATIN	lat	there		ˈibiː	ˈi b iː	i b i	V P V	I P I	there:S	1800	ibi	8048	there:6	1993
6670	CATALAN	cat	there		əki	ə k i	I k i	V K V	E K I	there:C	1797	3ki	8049	there:7	1995
6671	PORTUGUESE	por	there		ɐˈi	ɐ ˈi	a i	V V	E I	there:C	1797	ai	8050	there:3	1994
6672	SPANISH	spa	there		ai	ai	a	V	A	there:C	1797	a	8051	there:3	1991
6673	FRENCH	fra	there		la	l a	l a	R V	L A	there:C	1797	la	8052	there:3	1991
6674	ITALIAN	ita	there		la	l a	l a	R V	L A	there:C	1797	la	8053	there:3	1991
7116	GREEK	ell	they		afˈti	a f ˈt i	a f t i	V P T V	A B T I	they:J	1804	afti	8054	they:15	2005
7119	OSSETIC_IRON	oss	they		wydon	w y d o n	w i d o n	W V T V N	W Y T U N	they:Q	1808	widon	8055	they:14	2001
7121	ORIYA	ori	they		semane	s e m a n e	s e m a n e	S V M V N V	S E M A N E	they:J	1804	semane	8056	they:13	2003
7122	URDU	urd	they		woʰ	w oʰ	w o	W V	W U	they:N	1806	wo	8057	they:7	2001
7123	MARATHI	mar	they		te	t e	t e	T V	T E	they:J	1804	te	8058	they:4	1996
7124	OLD_CHURCH_SLAVONIC	chu	they		ɔni	ɔ n i	o n i	V N V	U N I	they:L	1805	oni	8059	they:1	1997
7125	OLD_CHURCH_SLAVONIC	chu	they		ji	j i	y i	J V	J I	they:B	1801	yi	8060	they:8	1997
7126	OLD_CHURCH_SLAVONIC	chu	they		ti	t i	t i	T V	T I	they:J	1804	ti	8061	they:4	1996
7127	SERBO-CROATIAN	srp	they		ˈɔ̌ni	ˈɔ̌ n i	o n i	V N V	U N I	they:L	1805	oni	8062	they:1	1997
7128	BULGARIAN	bul	they		tɛ	t ɛ	t E	T V	T E	they:J	1804	tE	8063	they:4	1996
7129	MACEDONIAN	mkd	they		ˈtiɛ	ˈt i ɛ	t i E	T V V	T I E	they:J	1804	tiE	8064	they:4	1996
7130	RUSSIAN	rus	they		ɔnʲi	ɔ nʲ i	o n i	V N V	U N I	they:L	1805	oni	8065	they:1	1997
7131	POLISH	pol	they		ˈɔɲi	ˈɔ ɲ i	o H i	V N V	U N I	they:L	1805	oNi	8066	they:1	1997
7132	BELARUSIAN	bel	they		jaˈnɨ	j a ˈn ɨ	y a n I	J V N V	J A N I	they:L	1805	yan3	8067	they:1	1997
7133	UKRAINIAN	ukr	they		ʋɔˈnɪ	ʋ ɔ ˈn ɪ	w o n i	W V N V	W U N I	they:L	1805	woni	8068	they:1	1997
7134	SLOVAK	slk	they		ˈɔɲi	ˈɔ ɲ i	o H i	V N V	U N I	they:L	1805	oNi	8069	they:1	1997
7135	CZECH	ces	they		ˈɔɲɪ	ˈɔ ɲ ɪ	o H i	V N V	U N I	they:L	1805	oNi	8070	they:1	1997
7136	SORBIAN_UPPER	hsb	they		ˈwɔnʲi	ˈw ɔ nʲ i	w o n i	W V N V	W U N I	they:L	1805	woni	8071	they:1	1997
7137	SORBIAN_LOWER	dsb	they		ˈwɘ̟ɲi	ˈw ɘ̟ ɲ i	w I H i	W V N V	W E N I	they:L	1805	w3Ni	8072	they:1	1997
7138	SLOVENIAN	slv	they		ˈɔ̌ːni	ˈɔ̌ː n i	o n i	V N V	U N I	they:L	1805	oni	8073	they:1	1997
7139	OLD_NORSE	non	they		θɛir	θ ɛi r	8 E r	T V R	D E R	they:J	1804	8Er	8074	they:3	1996
7140	ICELANDIC	isl	they		θeiːr	θ eiː r	8 e r	T V R	D E R	they:J	1804	8er	8075	they:3	1996
7141	FAROESE	fao	they		tʰaiːɹ	tʰ aiː ɹ	t a r	T V R	T A R	they:J	1804	tar	8076	they:3	1996
7142	NORWEGIAN_RIKSMAL	nor	they		diː	d iː	d i	T V	T I	they:J	1804	di	8077	they:2	1996
7143	STAVANGERSK		they		diː	d iː	d i	T V	T I	they:J	1804	di	8078	they:2	1996
7144	OLD_SWEDISH		they		ˈθeː	ˈθ eː	8 e	T V	D E	they:J	1804	8e	8079	they:3	1996
7145	SWEDISH	swe	they		dɔmː	d ɔ mː	d o m	T V M	T U M	they:J	1804	dom	8080	they:12	2002
7146	ELFDALIAN	qov	they		dɪɛːr	d ɪɛː r	d i r	T V R	T I R	they:J	1804	dir	8081	they:2	1996
7147	DANISH	dan	they		di	d i	d i	T V	T I	they:J	1804	di	8082	they:2	1996
7148	DANISH_FJOLDE		they		di	d i	d i	T V	T I	they:J	1804	di	8083	they:2	1996
7149	GUTNISH_LAU		they		dɪː	d ɪː	d i	T V	T I	they:J	1804	di	8084	they:2	1996
7150	ENGLISH	eng	they		ðɛɪ	ð ɛɪ	8 E	T V	D E	they:J	1804	8E	8085	they:3	1996
7152	DUTCH	nld	they		zɛi	z ɛi	z E	S V	S E	they:J	1804	zE	8086	they:2	2000
7153	GERMAN	deu	they		zi:	z i:	z i	S V	S I	they:J	1804	zi	8087	they:2	2000
7154	LATIN	lat	they		eiː	eiː	e	V	E	they:F	1802	e	8088	they:6	1999
7155	PORTUGUESE	por	they		ˈelɨʃ	ˈe l ɨ ʃ	e l I S	V R V S	E L I S	they:F	1802	el3S	8089	they:5	1998
7156	SPANISH	spa	they		eʎos	e ʎ o s	e l o s	V R V S	E L U S	they:F	1802	elos	8090	they:5	1998
7157	FRENCH	fra	they		il	i l	i l	V R	I L	they:F	1802	il	8091	they:11	2006
7158	ITALIAN	ita	they		koloro	k o l o r o	k o l o r o	K V R V R V	K U L U R U	they:P	1807	koloro	8092	they:10	2004
7159	ITALIAN	ita	they		essi	e ss i	e s i	V S V	E S I	they:J	1804	esi	8093	they:9	2000
7160	OLD_IRISH	sga	they		e:	e:	e	V	E	they:I	1803	e	8094	they:6	1999
3413	ANCIENT_GREEK	grc	thick		pyknós	p y k n ó s	p i k n o s	P V K N V S	P Y K N U S	thick:H	1814	piknos	8095	thick:19	2015
3414	ANCIENT_GREEK	grc	thick		pakʰýs	p a kʰ y s	p a k i s	P V K V S	P A K Y S	thick:I	1815	pakis	8096	thick:18	2017
3415	GREEK	ell	thick		xo̞ˈndro̞s	x o̞ ˈn d r o̞ s	x o n d r o s	K V N T R V S	G U N T R U S	thick:N	1817	xondros	8097	thick:17	2016
3417	OSSETIC_IRON	oss	thick		bɐždžyn	b ɐ ž d ž y n	b a Z d Z i n	P V S T S V N	P E S T S Y N	thick:R	1819	baZdZin	8098	thick:8	2013
3418	OSSETIC_DIGOR	oss	thick		bɐžgin	b ɐ ž g i n	b a Z g i n	P V S K V N	P E S K I N	thick:R	1819	baZgin	8099	thick:8	2013
3420	ORIYA	ori	thick		moʈa	m o ʈ a	m o t a	M V T V	M U T A	thick:C	1810	mota	8100	thick:7	2012
3422	URDU	urd	thick		ˈmoʈə	ˈm o ʈ ə	m o t I	M V T V	M U T E	thick:C	1810	mot3	8101	thick:7	2012
3423	OLD_CHURCH_SLAVONIC	chu	thick		dɛbɛlʊ̆	d ɛ b ɛ l ʊ̆	d E b E l u	T V P V R V	T E P E L Y	thick:E	1812	dEbElu	8102	thick:4	2009
3424	OLD_CHURCH_SLAVONIC	chu	thick		tl̩stʊ̆	t l̩ s t ʊ̆	t l s t u	T R S T V	T L S T Y	thick:F	1813	tlstu	8103	thick:2	2008
3425	SERBO-CROATIAN	srp	thick		ˈdɛ̌bɛɔ	ˈd ɛ̌ b ɛ ɔ	d E b E o	T V P V V	T E P E U	thick:E	1812	dEbEo	8104	thick:4	2009
3426	BULGARIAN	bul	thick		dɘˈbɛɫ	d ɘ ˈb ɛ ɫ	d I b E l	T V P V R	T E P E L	thick:E	1812	d3bEl	8105	thick:4	2009
3427	MACEDONIAN	mkd	thick		ˈdebɛl	ˈd e b ɛ l	d e b E l	T V P V R	T E P E L	thick:E	1812	debEl	8106	thick:4	2009
3428	RUSSIAN	rus	thick		tɔɫstɨj	t ɔ ɫ s t ɨ j	t o l s t I y	T V R S T V J	T U L S T I J	thick:F	1813	tolst3y	8107	thick:2	2008
3429	POLISH	pol	thick		ˈgrubɘ̟	ˈg r u b ɘ̟	g r u b I	K R V P V	K R Y P E	thick:M	1816	grub3	8108	thick:10	2010
3430	BELARUSIAN	bel	thick		ˈtɔwstɨ	ˈt ɔ w s t ɨ	t o w s t I	T V W S T V	T U W S T I	thick:F	1813	towst3	8109	thick:2	2008
3431	UKRAINIAN	ukr	thick		tɔʋˈstɪj	t ɔ ʋ ˈs t ɪ j	t o w s t i y	T V W S T V J	T U W S T I J	thick:F	1813	towstiy	8110	thick:2	2008
3432	SLOVAK	slk	thick		ˈɦrubiː	ˈɦ r u b iː	h r u b i	H R V P V	H R Y P I	thick:M	1816	hrubi	8111	thick:10	2010
3433	CZECH	ces	thick		ˈtlustiː	ˈt l u s t iː	t l u s t i	T R V S T V	T L Y S T I	thick:F	1813	tlusti	8112	thick:2	2008
3434	SORBIAN_UPPER	hsb	thick		ˈtostɘ̟	ˈt o s t ɘ̟	t o s t I	T V S T V	T U S T E	thick:F	1813	tost3	8113	thick:2	2008
3435	SORBIAN_LOWER	dsb	thick		ˈtwustɘ̟	ˈt w u s t ɘ̟	t w u s t I	T W V S T V	T W Y S T E	thick:F	1813	twust3	8114	thick:2	2008
3436	SLOVENIAN	slv	thick		ˈdɛ̌ːbɛw	ˈd ɛ̌ː b ɛ w	d E b E w	T V P V W	T E P E W	thick:E	1812	dEbEw	8115	thick:4	2009
3437	OLD_NORSE	non	thick		θykːr	θ y kː r	8 i k r	T V K R	D Y K R	thick:A	1809	8ikr	8116	thick:3	2007
3438	OLD_NORSE	non	thick		diɡr	d i ɡ r	d i g r	T V K R	T I K R	thick:T	1821	digr	8117	thick:1	2007
3439	ICELANDIC	isl	thick		ˈθɪʰkːʏr	ˈθ ɪʰ kː ʏ r	8 i k i r	T V K V R	D I K Y R	thick:A	1809	8ikir	8118	thick:1	2007
3440	ICELANDIC	isl	thick		ˈd̥ɪːɣʏr	ˈd̥ ɪː ɣ ʏ r	d i x i r	T V K V R	T I G Y R	thick:T	1821	dixir	8119	thick:1	2007
3441	ICELANDIC	isl	thick		ˈɡ̊ɪld̥ʏr	ˈɡ̊ ɪ l d̥ ʏ r	g i l d i r	K V R T V R	K I L T Y R	thick:U	1822	gildir	8120	thick:16	2019
3442	FAROESE	fao	thick		ˈd̥iːɡ̊ʊɹ	ˈd̥ iː ɡ̊ ʊ ɹ	d i g u r	T V K V R	T I K Y R	thick:T	1821	digur	8121	thick:1	2007
3443	FAROESE	fao	thick		ˈtʃʰʏʰkːʊɹ	ˈt ʃʰ ʏʰ kː ʊ ɹ	t S i k u r	T S V K V R	T S Y K Y R	thick:A	1809	tSikur	8122	thick:15	2007
3444	NORWEGIAN_RIKSMAL	nor	thick		tʏkː	t ʏ kː	t i k	T V K	T Y K	thick:A	1809	tik	8123	thick:3	2007
3445	STAVANGERSK		thick		ˈçukːə	ˈç u kː ə	S u k I	S V K V	S Y K E	thick:A	1809	Suk3	8124	thick:9	2014
3446	OLD_SWEDISH		thick		ˈθjokːer	ˈθ j o kː e r	8 y o k e r	T J V K V R	D J U K E R	thick:A	1809	8yoker	8125	thick:11	2007
3447	OLD_SWEDISH		thick		ˈdiːɣer	ˈd iː ɣ e r	d i x e r	T V K V R	T I G E R	thick:T	1821	dixer	8126	thick:1	2007
3448	SWEDISH	swe	thick		ɕɔkː	ɕ ɔ kː	S o k	S V K	S U K	thick:A	1809	Sok	8127	thick:9	2014
3449	ELFDALIAN	qov	thick		ˈdɪ́ːgɛr	ˈd ɪ́ː g ɛ r	d i g E r	T V K V R	T I K E R	thick:T	1821	digEr	8128	thick:1	2007
3450	DANISH	dan	thick		d̥ʰyg̥ʰ	d̥ʰ y g̥ʰ	d i g	T V K	T Y K	thick:A	1809	dig	8129	thick:3	2007
3451	DANISH_FJOLDE		thick		cyɡ	c y ɡ	T i g	K V K	C Y K	thick:A	1809	Tig	8130	thick:3	2014
3452	GUTNISH_LAU		thick		ˈtjokːar	ˈt j o kː a r	t y o k a r	T J V K V R	T J U K A R	thick:A	1809	tyokar	8131	thick:11	2007
3453	ENGLISH	eng	thick		θɪk	θ ɪ k	8 i k	T V K	D I K	thick:A	1809	8ik	8132	thick:3	2007
3455	DUTCH	nld	thick		dɪk	d ɪ k	d i k	T V K	T I K	thick:A	1809	dik	8133	thick:3	2007
3456	GERMAN	deu	thick		dɪk	d ɪ k	d i k	T V K	T I K	thick:A	1809	dik	8134	thick:3	2007
3457	LATIN	lat	thick		ˈspisːus	ˈs p i sː u s	s p i s u s	S P V S V S	S P I S Y S	thick:Q	1818	spisus	8135	thick:6	2011
3458	CATALAN	cat	thick		gɾɔs	g ɾ ɔ s	g r o s	K R V S	K R U S	thick:D	1811	gros	8136	thick:5	2010
3459	CATALAN	cat	thick		əspɛs	ə s p ɛ s	I s p E s	V S P V S	E S P E S	thick:Q	1818	3spEs	8137	thick:6	2011
3460	CATALAN	cat	thick		gɾuʃut	g ɾ u ʃ u t	g r u S u t	K R V S V T	K R Y S Y T	thick:D	1811	gruSut	8138	thick:5	2010
3461	PORTUGUESE	por	thick		ɨʃˈpesu	ɨ ʃ ˈp e s u	I S p e s u	V S P V S V	I S P E S Y	thick:Q	1818	3Spesu	8139	thick:6	2011
3462	FRENCH	fra	thick		epɛ	e p ɛ	e p E	V P V	E P E	thick:Q	1818	epE	8140	thick:14	2009
3463	ITALIAN	ita	thick		grɔsso	g r ɔ ss o	g r o s o	K R V S V	K R U S U	thick:D	1811	groso	8141	thick:5	2010
3464	OLD_IRISH	sga	thick		tʹiuɣ	tʹ iu ɣ	t i x	T V K	T I G	thick:A	1809	tix	8142	thick:13	2007
3465	OLD_IRISH	sga	thick		rʹeṽər	rʹ e ṽ ə r	r e v I r	R V W V R	R E W E R	thick:S	1820	rev3r	8143	thick:12	2018
8931	ANCIENT_GREEK	grc	thin		leptós	l e p t ó s	l e p t o s	R V P T V S	L E P T U S	thin:S	1831	leptos	8144	thin:8	2025
8932	GREEK	ell	thin		le̞ˈpto̞s	l e̞ ˈp t o̞ s	l e p t o s	R V P T V S	L E P T U S	thin:S	1831	leptos	8145	thin:8	2025
8935	OSSETIC_IRON	oss	thin		tɐnɐg	t ɐ n ɐ g	t a n a g	T V N V K	T E N E K	thin:B	1823	tanag	8146	thin:3	2020
8936	OSSETIC_DIGOR	oss	thin		tɐnɐg	t ɐ n ɐ g	t a n a g	T V N V K	T E N E K	thin:B	1823	tanag	8147	thin:3	2020
8938	ORIYA	ori	thin		sɔrua	s ɔ r ua	s o r u	S V R V	S U R Y	thin:W	1833	soru	8148	thin:16	2029
8939	BIHARI	mai	thin		patər	p a t ə r	p a t I r	P V T V R	P A T E R	thin:D	1824	pat3r	8149	thin:7	2023
8942	URDU	urd	thin		ˈpətlə	ˈp ə t l ə	p I t l I	P V T R V	P E T L E	thin:D	1824	p3tl3	8150	thin:19	2023
8943	MARATHI	mar	thin		baɾi:k	b a ɾ i: k	b a r i k	P V R V K	P A R I K	thin:L	1828	barik	8151	thin:18	2028
8944	MARATHI	mar	thin		ɾoɖ	ɾ o ɖ	r o d	R V T	R U T	thin:X	1834	rod	8152	thin:17	2032
8945	MARATHI	mar	thin		patəɭ	p a t ə ɭ	p a t I L	P V T V R	P A T E L	thin:D	1824	pat3L	8153	thin:7	2023
8946	OLD_CHURCH_SLAVONIC	chu	thin		tɪ̆nʊ̆kʊ̆	t ɪ̆ n ʊ̆ k ʊ̆	t i n u k u	T V N V K V	T I N Y K Y	thin:B	1823	tinuku	8154	thin:3	2021
8947	SERBO-CROATIAN	srp	thin		ˈtânak	ˈt â n a k	t a n a k	T V N V K	T A N A K	thin:B	1823	tanak	8155	thin:3	2020
8948	BULGARIAN	bul	thin		ˈtɤnək	ˈt ɤ n ə k	t o n I k	T V N V K	T E N E K	thin:B	1823	ton3k	8156	thin:3	2020
8949	MACEDONIAN	mkd	thin		ˈtanɔk	ˈt a n ɔ k	t a n o k	T V N V K	T A N U K	thin:B	1823	tanok	8157	thin:3	2020
8950	RUSSIAN	rus	thin		tɔnkʲij	t ɔ n kʲ i j	t o n k i y	T V N K V J	T U N K I J	thin:B	1823	tonkiy	8158	thin:2	2021
8951	POLISH	pol	thin		ˈtɕɛnkʲi	ˈt ɕ ɛ n kʲ i	t S E n k i	T S V N K V	T S E N K I	thin:B	1823	tSEnki	8159	thin:2	2021
8952	BELARUSIAN	bel	thin		ˈtɔnkʲi	ˈt ɔ n kʲ i	t o n k i	T V N K V	T U N K I	thin:B	1823	tonki	8160	thin:2	2021
8953	UKRAINIAN	ukr	thin		tɔnˈkɪj	t ɔ n ˈk ɪ j	t o n k i y	T V N K V J	T U N K I J	thin:B	1823	tonkiy	8161	thin:2	2021
8954	SLOVAK	slk	thin		ˈtɛnkiː	ˈt ɛ n k iː	t E n k i	T V N K V	T E N K I	thin:B	1823	tEnki	8162	thin:2	2021
8955	CZECH	ces	thin		ˈtɛŋkiː	ˈt ɛ ŋ k iː	t E N k i	T V N K V	T E N K I	thin:B	1823	tENki	8163	thin:2	2021
8956	SORBIAN_UPPER	hsb	thin		ˈtʃeŋki	ˈt ʃ e ŋ k i	t S e N k i	T S V N K V	T S E N K I	thin:B	1823	tSeNki	8164	thin:2	2021
8957	SORBIAN_LOWER	dsb	thin		ˈɕaɲki	ˈɕ a ɲ k i	S a H k i	S V N K V	S A N K I	thin:B	1823	SaNki	8165	thin:2	2021
