ID	DOCULECT	GLOTTOCODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID
6784	Manu	manu1255	this		he⁴⁴_ʔɨ¹¹	h e ʔ ɨ	h e 7 I	H V H V	H E H I	this:477	477
6785	Alike Tibetan	amdo1237	this		ndə	n d ə	n d I	N T V	N T E	this:1505	1505
6786	Shixing	shix1238	this		hɛ⁵⁵	h ɛ	h E	H V	H E	this:1316	1316
6789	Ninglang-Naxi	naxi1245	this		c̣hɨ³³	tʂʰ ɨ	t I	T V	T I	this:357	357
6790	Khaling	khal1275	this		tɛ_L	t ɛ	t E	T V	T E	this:1505	1505
6792	W. Kayah	west2409	this		ie³³	i e	i e	V V	I E	this:477	477
6793	Written Tibetan	tibe1272	this		ãdi	ã ∼ d i	a n d i	V N T V	A 9 T I	this:1505	1505
6795	Batang Tibetan	kham1282	this		ʔe⁵⁵_de⁵³	ʔ e d e	7 e d e	H V T V	H E T E	this:1505	1505
6797	Gurung	guru1261	this		cu²	ts u	C u	K V	C Y	this:804	804
6798	Lhasa Tibetan	tibe1272	this		ti¹³	t i	t i	T V	T I	this:1505	1505
6799	Garo	garo1247	this		ia	i a	i a	V V	I A	this:477	477
6800	Hill-Miri	nyis1236	this		si	s i	s i	S V	S I	this:316	316
6801	Limbu	limb1266	this		kɔN	k ɔ	k o	K V	K U	this:538	538
6804	Motuo-M	dakp1242	this		ʔu_thi	ʔ u tʰ i	7 u t i	H V T V	H Y T I	this:1505	1505
6805	Tujia	nort2732	this		kai³	k a i	k a i	K V V	K A I	this:538	538
6806	Zhaba	zhab1238	this		xji⁵¹	x j i	x y i	K J V	G J I	this:538	538
6807	Kaike	kaik1246	this		ɔn	ɔ n	o n	V N	U N	this:802	802
6808	Yintale	yint1235	this		ʔɛ⁵⁵_nɨ¹¹	ʔ ɛ n ɨ	7 E n I	H V N V	H E N I	this:477	477
6809	Jinuo	youl1235	this		će³³	tsʲ e	t e	T V	T E	this:357	357
6810	Serdukpen	sher1257	this		thi	tʰ i	t i	T V	T I	this:477	477
6811	Namuzi	namu1246	this		tɛ⁵⁵	t ɛ	t E	T V	T E	this:1505	1505
6812	Xiaxe Tibetan	amdo1237	this		ndə	n d ə	n d I	N T V	N T E	this:1505	1505
6813	Lüsu	lisu1250	this		the³³	tʰ e	t e	T V	T E	this:1505	1505
6815	Liangmai	lian1251	this		hai	h a i	h a i	H V V	H A I	this:477	477
6816	Dimasa	dima1251	this		ebo	e b o	e b o	V P V	E P U	this:477	477
6817	Yeinbaw	yinb1236	this		źo⁴⁴	zʲ o	z o	S V	S U	this:477	477
6818	N-Qiang	nort2722	this		caː	ts aː	C a	K V	C A	this:357	357
6819	Lijiang-Naxi	lich1241	this		c̣hɨ³³	tʂʰ ɨ	t I	T V	T I	this:357	357
6820	Zeme	zeme1240	this		ai	a i	a i	V V	A I	this:802	802
6821	Jingpo	kach1280	this		n³³_tai³³	n t a i	n t a i	N T V V	N T A I	this:1505	1505
6822	Bodo	bodo1269	this		eʔ	e ʔ	e 7	V H	E H	this:477	477
6823	Burmese	nucl1310	this		i	i	i	V	I	this:477	477
6824	Horpa	horp1239	this		ə_də	ə d ə	I d I	V T V	E T E	this:1505	1505
6825	Ao-Chungli	chon1286	this		abaʒi	a b a ʒ i	a b a Z i	V P V S V	A P A S I	this:861	861
6826	Padam	pada1257	this		si-də	s i d ə	s i d I	S V T V	S I T E	this:316	316
6827	Bola	pela1242	this		tʃhə⁵⁵	tʃʰ ə	t I	T V	T E	this:357	357
6828	Guiqiong	guiq1238	this		ti⁵⁵_	t i	t i	T V	T I	this:1505	1505
6831	Quueyu	quey1238	thou		ńe¹³	nʲ e	n e	N V	N E	thou:1362	1362
6832	Dhimal	dhim1246	thou		na	n a	n a	N V	N A	thou:1362	1362
6833	Apatari	apat1240	thou		nó	n o	n o	N V	N U	thou:1362	1362
6835	Jirel	jire1238	thou		kho_T²	kʰ o	k o	K V	K U	thou:611	611
6836	Old Chinese	oldc1244	thou		nhejʔ	nʰ e j ʔ	n e y 7	N V J H	N E J H	thou:1362	1362
6837	Idu	idum1241	thou		ńo²	nʲ o	n o	N V	N U	thou:1362	1362
6838	Lhota	loth1237	thou		no	n o	n o	N V	N U	thou:1362	1362
6839	Lushai	lush1249	thou		naŋ	n a ŋ	n a N	N V N	N A N	thou:1362	1362
6840	Lepcha	lepc1244	thou		hó	h o	h o	H V	H U	thou:611	611
6841	Sgaw	sgaw1245	thou		nạ³³	n a̰	n a	N V	N A	thou:1362	1362
6842	Rourou	nusu1239	thou		ńɔ³¹	nʲ ɔ	n o	N V	N U	thou:1362	1362
6845	Dulong	drun1238	thou		na⁵³	n a	n a	N V	N A	thou:1362	1362
6846	Tangkul	tang1336	thou		na	n a	n a	N V	N A	thou:1362	1362
6847	Pa'O	paok1235	thou		na⁵⁵⁵⁵	n a	n a	N V	N A	thou:1362	1362
6849	Geker	geko1235	thou		na³³	n a	n a	N V	N A	thou:1362	1362
6850	Ersu	ersu1241	thou		nɛ⁵⁵	n ɛ	n E	N V	N E	thou:1362	1362
6852	Ao-Mongsen	mong1332	thou		no	n o	n o	N V	N U	thou:1362	1362
6853	Sherpa	sher1255	thou		khyo_LR	kʰ y o	k i o	K V V	K Y U	thou:611	611
6854	Rawang	rawa1265	thou		na	n a	n a	N V	N A	thou:1362	1362
6856	Bokar	bori1243	thou		noː	n oː	n o	N V	N U	thou:1362	1362
6858	Nusu	nusu1239	thou		ńoŋ⁵⁵	nʲ o ŋ	n o N	N V N	N U N	thou:1362	1362
6859	Geba	geba1237	thou		nɛ³³	n ɛ	n E	N V	N E	thou:1362	1362
6860	Manu	manu1255	thou		nạ¹¹	n a̰	n a	N V	N A	thou:1362	1362
6861	Alike Tibetan	amdo1237	thou		cśho	ts sʲ h o	C s h o	K S H V	C S H U	thou:611	611
6862	Shixing	shix1238	thou		ńi⁵⁵	nʲ i	n i	N V	N I	thou:1362	1362
6865	Ninglang-Naxi	naxi1245	thou		no⁵⁵	n o	n o	N V	N U	thou:1362	1362
6866	Khaling	khal1275	thou		in_L	i n	i n	V N	I N	thou:1362	1362
6868	W. Kayah	west2409	thou		nɛ̣¹¹	n ɛ̰	n E	N V	N E	thou:1362	1362
6869	Written Tibetan	tibe1272	thou		khjod	kʰ j o d	k y o d	K J V T	K J U T	thou:611	611
6871	Batang Tibetan	kham1282	thou		höʔ⁵³	h ö ʔ	h E 7	H V H	H U H	thou:611	611
6873	Gurung	guru1261	thou		kxi¹	k x i	k x i	K K V	K G I	thou:611	611
6874	Lhasa Tibetan	tibe1272	thou		che⁵⁵_raŋ⁵⁵	tsʰ e r a ŋ	C e r a N	K V R V N	C E R A N	thou:611	611
6875	Garo	garo1247	thou		na-a	n a a	n a a	N V V	N A A	thou:1362	1362
6876	Hill-Miri	nyis1236	thou		no	n o	n o	N V	N U	thou:1362	1362
6877	Limbu	limb1266	thou		khene	kʰ e n e	k e n e	K V N V	K E N E	thou:1362	1362
6880	Hakka	hakk1236	thou		ŋ²	ŋ	N	N	N	thou:1362	1362
6881	Motuo-M	dakp1242	thou		nan	n a n	n a n	N V N	N A N	thou:1362	1362
6882	Tujia	nort2732	thou		ńi³	nʲ i	n i	N V	N I	thou:1362	1362
6883	Beijing	mand1415	thou		nǐ	n i	n i	N V	N I	thou:1362	1362
6884	Zhaba	zhab1238	thou		naŋ⁵¹	n a ŋ	n a N	N V N	N A N	thou:1362	1362
6885	Kaike	kaik1246	thou		nɔ̃	n ɔ̃	n o	N V	N U	thou:1362	1362
6886	Yintale	yint1235	thou		naː³³	n aː	n a	N V	N A	thou:1362	1362
6887	Jinuo	youl1235	thou		nə⁴²	n ə	n I	N V	N E	thou:1362	1362
6888	Serdukpen	sher1257	thou		naŋ	n a ŋ	n a N	N V N	N A N	thou:1362	1362
6889	Namuzi	namu1246	thou		no³³	n o	n o	N V	N U	thou:1362	1362
6890	Xiaxe Tibetan	amdo1237	thou		ćho	tsʲʰ o	t o	T V	T U	thou:611	611
6891	Lüsu	lisu1250	thou		ne⁵³	n e	n e	N V	N E	thou:1362	1362
6893	Liangmai	lian1251	thou		naŋ	n a ŋ	n a N	N V N	N A N	thou:1362	1362
6894	Dimasa	dima1251	thou		nuŋ	n u ŋ	n u N	N V N	N Y N	thou:1362	1362
6895	Yeinbaw	yinb1236	thou		nṿ̃⁴⁴⁵⁵	n ṽ̰ ∼	n v n	N W N	N W 9	thou:1362	1362
6896	N-Qiang	nort2722	thou		kuə	k u ə	k u I	K V V	K Y E	thou:611	611
6897	Lijiang-Naxi	lich1241	thou		nɨ³¹	n ɨ	n I	N V	N I	thou:1362	1362
6898	Zeme	zeme1240	thou		naŋ	n a ŋ	n a N	N V N	N A N	thou:1362	1362
6899	Jingpo	kach1280	thou		naŋ³³	n a ŋ	n a N	N V N	N A N	thou:1362	1362
6900	Bodo	bodo1269	thou		nəʔŋ	n ə ʔ ŋ	n I 7 N	N V H N	N E H N	thou:1362	1362
6901	Fuzhou	mind1253	thou		nö³³	n ö	n E	N V	N U	thou:1362	1362
6902	Burmese	nucl1310	thou		naŋ	n a ŋ	n a N	N V N	N A N	thou:1362	1362
6903	Horpa	horp1239	thou		ńi	nʲ i	n i	N V	N I	thou:1362	1362
6904	Ao-Chungli	chon1286	thou		naŋ	n a ŋ	n a N	N V N	N A N	thou:1362	1362
6905	Padam	pada1257	thou		no	n o	n o	N V	N U	thou:1362	1362
6906	Bola	pela1242	thou		nɔ̃⁵⁵	n ɔ̃	n o	N V	N U	thou:1362	1362
6907	Guiqiong	guiq1238	thou		nũ³⁵	n ũ ∼	n u n	N V N	N Y 9	thou:1362	1362
6910	Quueyu	quey1238	tongue		łli⁵⁵	ɬ l i	L l i	R R V	L L I	tongue:381	381
6911	Dhimal	dhim1246	tongue		detoŋ	d e t o ŋ	d e t o N	T V T V N	T E T U N	tongue:381	381
6912	Apatari	apat1240	tongue		àljó	a l j o	a l y o	V R J V	A L J U	tongue:381	381
6914	Jirel	jire1238	tongue		če_L¹la_T¹	tʃ e l a	t e l a	T V R V	T E L A	tongue:381	381
6915	Old Chinese	oldc1244	tongue		mlat	m l a t	m l a t	M R V T	M L A T	tongue:381	381
6916	Idu	idum1241	tongue		e¹_li¹_na¹	e l i n a	e l i n a	V R V N V	E L I N A	tongue:393	393
6917	Lhota	loth1237	tongue		nni	n l i	n l i	N R V	N L I	tongue:381	381
6918	Lushai	lush1249	tongue		lei	l e i	l e i	R V V	L E I	tongue:381	381
6919	Lepcha	lepc1244	tongue		lí	l i	l i	R V	L I	tongue:381	381
6920	Sgaw	sgaw1245	tongue		pleː³³	p l eː	p l e	P R V	P L E	tongue:381	381
6921	Rourou	nusu1239	tongue		le⁵⁵_tæ³¹	l e t æ	l e t E	R V T V	L E T E	tongue:381	381
6924	Dulong	drun1238	tongue		pɨ³¹_lai⁵³	p ɨ l a i	p I l a i	P V R V V	P I L A I	tongue:381	381
6925	Tangkul	tang1336	tongue		male	m a l e	m a l e	M V R V	M A L E	tongue:381	381
6926	Pa'O	paok1235	tongue		pre²²²²	p r e	p r e	P R V	P R E	tongue:381	381
6928	Kulung	kulu1253	tongue		lem	l e m	l e m	R V M	L E M	tongue:393	393
6929	Geker	geko1235	tongue		pleːi³³	p l eː i	p l e i	P R V V	P L E I	tongue:381	381
6930	Ersu	ersu1241	tongue		hcɨ³³_psɨ⁵⁵	h ts ɨ p s ɨ	h C I p s I	H K V P S V	H C I P S I	tongue:381	381
6932	Ao-Mongsen	mong1332	tongue		tɨmeli	t ɨ m e l i	t I m e l i	T V M V R V	T I M E L I	tongue:381	381
6933	Sherpa	sher1255	tongue		celakHF	ts e l a k	C e l a k	K V R V K	C E L A K	tongue:381	381
6934	Rawang	rawa1265	tongue		phəlɛ	pʰ ə l ɛ	p I l E	P V R V	P E L E	tongue:381	381
6936	Bokar	bori1243	tongue		a_yo	a y o	a i o	V V V	A Y U	tongue:381	381
6938	Hmar	hmar1241	tongue		lei	l e i	l e i	R V V	L E I	tongue:381	381
6939	Geba	geba1237	tongue		kəpli³³	k ə p l i	k I p l i	K V P R V	K E P L I	tongue:381	381
6940	Manu	manu1255	tongue		plẹ¹¹	p l ḛ	p l e	P R V	P L E	tongue:381	381
6941	Alike Tibetan	amdo1237	tongue		rći	r tsʲ i	r t i	R T V	R T I	tongue:381	381
6942	Shixing	shix1238	tongue		ṣɨ⁵⁵	ʂ ɨ	S I	S V	S I	tongue:381	381
6945	Ninglang-Naxi	naxi1245	tongue		ći³¹_mi¹³	tsʲ i m i	t i m i	T V M V	T I M I	tongue:381	381
6946	Khaling	khal1275	tongue		lem_L	l e m	l e m	R V M	L E M	tongue:393	393
6948	W. Kayah	west2409	tongue		plị¹¹	p l ḭ	p l i	P R V	P L I	tongue:381	381
6949	Written Tibetan	tibe1272	tongue		lće	l tsʲ e	l t e	R T V	L T E	tongue:381	381
6951	Batang Tibetan	kham1282	tongue		će⁵⁵_le⁵³	tsʲ e l e	t e l e	T V R V	T E L E	tongue:381	381
6953	Gurung	guru1261	tongue		le²	l e	l e	R V	L E	tongue:381	381
6954	Lhasa Tibetan	tibe1272	tongue		će⁵⁵	tsʲ e	t e	T V	T E	tongue:381	381
6955	Garo	garo1247	tongue		sre	s r e	s r e	S R V	S R E	tongue:381	381
6956	Hill-Miri	nyis1236	tongue		ari	a r i	a r i	V R V	A R I	tongue:381	381
6957	Limbu	limb1266	tongue		lɛsoːʔl	l ɛ s oː ʔ l	l E s o 7 l	R V S V H R	L E S U H L	tongue:393	393
6961	Motuo-M	dakp1242	tongue		le	l e	l e	R V	L E	tongue:381	381
6962	Tujia	nort2732	tongue		ji³_la¹	j i l a	y i l a	J V R V	J I L A	tongue:381	381
6963	Beijing	mand1415	tongue		shétou_śY	ʂ ə t o u	S I t o u	S V T V V	S E T U Y	tongue:381	381
6964	Zhaba	zhab1238	tongue		ʃo⁵¹	ʃ o	S o	S V	S U	tongue:381	381
6965	Kaike	kaik1246	tongue		lɔi	l ɔ i	l o i	R V V	L U I	tongue:381	381
6966	Yintale	yint1235	tongue		pli¹¹	p l i	p l i	P R V	P L I	tongue:381	381
6967	Jinuo	youl1235	tongue		a³³_łɔ⁴⁴	a ɬ ɔ	a L o	V R V	A L U	tongue:381	381
6968	Serdukpen	sher1257	tongue		laphõ	l a pʰ õ ∼	l a p o n	R V P V N	L A P U 9	tongue:381	381
6969	Namuzi	namu1246	tongue		ji³³_łɛ⁵⁵	j i ɬ ɛ	y i L E	J V R V	J I L E	tongue:381	381
6970	Xiaxe Tibetan	amdo1237	tongue		hće	h tsʲ e	h t e	H T V	H T E	tongue:381	381
6971	Lüsu	lisu1250	tongue		ti⁵³_pi⁵³_EE	t i p i	t i p i	T V P V	T I P I	tongue:381	381
6973	Liangmai	lian1251	tongue		chali	tsʰ a l i	C a l i	K V R V	C A L I	tongue:381	381
6974	Dimasa	dima1251	tongue		salai	s a l a i	s a l a i	S V R V V	S A L A I	tongue:381	381
6975	Yeinbaw	yinb1236	tongue		plẹ¹¹	p l ḛ	p l e	P R V	P L E	tongue:381	381
6976	N-Qiang	nort2722	tongue		zəq	z ə q	z I q	S V K	S E K	tongue:381	381
6977	Lijiang-Naxi	lich1241	tongue		ći⁵⁵	tsʲ i	t i	T V	T I	tongue:381	381
6978	Zeme	zeme1240	tongue		milei	m i l e i	m i l e i	M V R V V	M I L E I	tongue:381	381
6979	Jingpo	kach1280	tongue		šiŋ³¹_let³¹	ʃ i ŋ l e t	S i N l e t	S V N R V T	S I N L E T	tongue:381	381
6980	Bodo	bodo1269	tongue		salaʔj	s a l a ʔ j	s a l a 7 y	S V R V H J	S A L A H J	tongue:381	381
6981	Fuzhou	mind1253	tongue		chui³¹_liek⁵	tsʰ u i l i e k	C u i l i e k	K V V R V V K	C Y I L I E K	tongue:381	381
6982	Burmese	nucl1310	tongue		hlja	h l j a	h l y a	H R J V	H L J A	tongue:381	381
6983	Horpa	horp1239	tongue		vlʒɛ_TIB?	v l ʒ ɛ	v l Z E	W R S V	B L S E	tongue:381	381
6984	Ao-Chungli	chon1286	tongue		temeli	t e m e l i	t e m e l i	T V M V R V	T E M E L I	tongue:381	381
6985	Padam	pada1257	tongue		ai-o	a i o	a i o	V V V	A I U	tongue:381	381
6986	Bola	pela1242	tongue		ʃa⁵⁵	ʃ a	S a	S V	S A	tongue:381	381
6987	Guiqiong	guiq1238	tongue		ʒ̣ɨ³⁵	ʒ ɨ	Z I	S V	S I	tongue:381	381
6989	Quueyu	quey1238	tooth		ski⁵⁵	s k i	s k i	S K V	S K I	tooth:599	599
6990	Dhimal	dhim1246	tooth		tasiŋ	t a s i ŋ	t a s i N	T V S V N	T A S I N	tooth:806	806
6991	Apatari	apat1240	tooth		áyi	a y i	a i i	V V V	A Y I	tooth:510	510
6993	Jirel	jire1238	tooth		sa_T²	s a	s a	S V	S A	tooth:510	510
6994	Old Chinese	oldc1244	tooth		thəʔ	tʰ ə ʔ	t I 7	T V H	T E H	tooth:806	806
6995	Idu	idum1241	tooth		tia²_pra²	t i a p r a	t i a p r a	T V V P R V	T I A P R A	tooth:806	806
6996	Lhota	loth1237	tooth		oːho	oː h o	o h o	V H V	U H U	tooth:510	510
6997	Lushai	lush1249	tooth		ha	h a	h a	H V	H A	tooth:510	510
6998	Lepcha	lepc1244	tooth		fo	f o	f o	P V	B U	tooth:510	510
6999	Sgaw	sgaw1245	tooth		mɛ⁴⁴	m ɛ	m E	M V	M E	tooth:1248	1248
7000	Rourou	nusu1239	tooth		ćyi³³_læ³¹	tsʲ y i l æ	t i i l E	T V V R V	T Y I L E	tooth:251	251
7003	Dulong	drun1238	tooth		sa⁵³	s a	s a	S V	S A	tooth:510	510
7004	Tangkul	tang1336	tooth		aha	a h a	a h a	V H V	A H A	tooth:510	510
7005	Pa'O	paok1235	tooth		tə⁵⁵_ŋa⁵⁵²²	t ə ŋ a	t I N a	T V N V	T E N A	tooth:635	635
7006	Kulung	kulu1253	tooth		kaN	k a	k a	K V	K A	tooth:546	546
7007	Geker	geko1235	tooth		ṭo⁴⁴_ṭɛ⁴⁴	ʈ o ʈ ɛ	t o t E	T V T V	T U T E	tooth:510	510
7008	Ersu	ersu1241	tooth		ṣɨ⁵⁵_ma⁵⁵	ʂ ɨ m a	S I m a	S V M V	S I M A	tooth:510	510
7010	Ao-Mongsen	mong1332	tooth		tɨpa	t ɨ p a	t I p a	T V P V	T I P A	tooth:1064	1064
7011	Sherpa	sher1255	tooth		saHR	s a	s a	S V	S A	tooth:510	510
7012	Rawang	rawa1265	tooth		sa	s a	s a	S V	S A	tooth:510	510
7013	Bokar	bori1243	tooth		yiː_ćuŋ	y iː tsʲ u ŋ	i i t u N	V V T V N	Y I T Y N	tooth:510	510
7015	Hmar	hmar1241	tooth		ha	h a	h a	H V	H A	tooth:510	510
7016	Nusu	nusu1239	tooth		sua⁵⁵	s u a	s u a	S V V	S Y A	tooth:510	510
7017	Geba	geba1237	tooth		kɔṭo⁴⁴	k ɔ ʈ o	k o t o	K V T V	K U T U	tooth:510	510
7018	Manu	manu1255	tooth		kho³³_khi¹¹	kʰ o kʰ i	k o k i	K V K V	K U K I	tooth:599	599
7019	Alike Tibetan	amdo1237	tooth		sho	sʰ o	s o	S V	S U	tooth:510	510
7020	Shixing	shix1238	tooth		ßɛ⁵⁵	s ɛ	s E	S V	S E	tooth:599	599
7023	Ninglang-Naxi	naxi1245	tooth		χɨ³³_EE	χ ɨ	G I	K V	G I	tooth:251	251
7024	Khaling	khal1275	tooth		ŋɔluH	ŋ ɔ l u	N o l u	N V R V	N U L Y	tooth:635	635
7026	W. Kayah	west2409	tooth		khu¹¹_khie³³	kʰ u kʰ i e	k u k i e	K V K V V	K Y K I E	tooth:599	599
7027	Written Tibetan	tibe1272	tooth		so	s o	s o	S V	S U	tooth:510	510
7029	Batang Tibetan	kham1282	tooth		so⁵³	s o	s o	S V	S U	tooth:510	510
7031	Gurung	guru1261	tooth		sa¹	s a	s a	S V	S A	tooth:510	510
7032	Lhasa Tibetan	tibe1272	tooth		so⁵⁵	s o	s o	S V	S U	tooth:510	510
7033	Garo	garo1247	tooth		wa	w a	w a	W V	W A	tooth:510	510
7034	Hill-Miri	nyis1236	tooth		ei	e i	e i	V V	E I	tooth:510	510
7035	Limbu	limb1266	tooth		ha	h a	h a	H V	H A	tooth:510	510
7038	Hakka	hakk1236	tooth		ŋa²	ŋ a	N a	N V	N A	tooth:635	635
7039	Motuo-M	dakp1242	tooth		śa	sʲ a	s a	S V	S A	tooth:510	510
7040	Tujia	nort2732	tooth		si¹_si¹	s i s i	s i s i	S V S V	S I S I	tooth:1283	1283
7041	Beijing	mand1415	tooth		yá	y a	i a	V V	Y A	tooth:635	635
7042	Zhaba	zhab1238	tooth		cui⁵¹	ts u i	C u i	K V V	C Y I	tooth:251	251
7043	Kaike	kaik1246	tooth		swɔ	s w ɔ	s w o	S W V	S W U	tooth:510	510
7044	Yintale	yint1235	tooth		tə¹¹_khɛ⁵⁵	t ə kʰ ɛ	t I k E	T V K V	T E K E	tooth:599	599
7045	Jinuo	youl1235	tooth		ći⁵⁵	tsʲ i	t i	T V	T I	tooth:251	251
7046	Serdukpen	sher1257	tooth		nuthuŋ	n u tʰ u ŋ	n u t u N	N V T V N	N Y T Y N	tooth:806	806
7047	Namuzi	namu1246	tooth		xə³³	x ə	x I	K V	G E	tooth:599	599
7048	Xiaxe Tibetan	amdo1237	tooth		sho	sʰ o	s o	S V	S U	tooth:510	510
7049	Lüsu	lisu1250	tooth		fu³⁵	f u	f u	P V	B Y	tooth:599	599
7051	Liangmai	lian1251	tooth		chahiu	tsʰ a h i u	C a h i u	K V H V V	C A H I Y	tooth:510	510
7052	Dimasa	dima1251	tooth		hathai	h a tʰ a i	h a t a i	H V T V V	H A T A I	tooth:510	510
7053	Yeinbaw	yinb1236	tooth		θɨ¹¹_khɨ⁵⁵	θ ɨ kʰ ɨ	8 I k I	T V K V	D I K I	tooth:599	599
7054	N-Qiang	nort2722	tooth		ṣə	ʂ ə	S I	S V	S E	tooth:510	510
7055	Lijiang-Naxi	lich1241	tooth		su²¹	s u	s u	S V	S Y	tooth:510	510
7056	Zeme	zeme1240	tooth		migeu	m i g e u	m i g e u	M V K V V	M I K E Y	tooth:1162	1162
7057	Jingpo	kach1280	tooth		wa³³	w a	w a	W V	W A	tooth:510	510
7058	Bodo	bodo1269	tooth		hataj	h a t a j	h a t a y	H V T V J	H A T A J	tooth:510	510
7059	Fuzhou	mind1253	tooth		ŋai³³	ŋ a i	N a i	N V V	N A I	tooth:635	635
7060	Burmese	nucl1310	tooth		swaː	s w aː	s w a	S W V	S W A	tooth:510	510
7061	Horpa	horp1239	tooth		ćə	tsʲ ə	t I	T V	T E	tooth:510	510
7062	Ao-Chungli	chon1286	tooth		tepo	t e p o	t e p o	T V P V	T E P U	tooth:1064	1064
7063	Padam	pada1257	tooth		i-paŋ	i p a ŋ	i p a N	V P V N	I P A N	tooth:867	867
7064	Bola	pela1242	tooth		tui⁵⁵	t u i	t u i	T V V	T Y I	tooth:251	251
7065	Guiqiong	guiq1238	tooth		xui⁵³	x u i	x u i	K V V	G Y I	tooth:599	599
7068	Geker	geko1235	tooth		ṭo⁴⁴_ṭɛ⁴⁴	ʈ o ʈ ɛ	t o t E	T V T V	T U T E	tooth:510	510
7069	Bokar	bori1243	tooth		yiː_ćuŋ	y iː tsʲ u ŋ	i i t u N	V V T V N	Y I T Y N	tooth:1097	1097
7070	Beijing	mand1415	tooth		chǐ	tsʰ i	C i	K V	C I	tooth:806	806
7071	Dimasa	dima1251	tooth		hathai	h a tʰ a i	h a t a i	H V T V V	H A T A I	tooth:806	806
7072	Yeinbaw	yinb1236	tooth		θɨ¹¹_khɨ⁵⁵	θ ɨ kʰ ɨ	8 I k I	T V K V	D I K I	tooth:510	510
7073	Bodo	bodo1269	tooth		hataj	h a t a j	h a t a y	H V T V J	H A T A J	tooth:806	806
7074	Padam	pada1257	tooth		a-ye	a y e	a i e	V V V	A Y E	tooth:510	510
7075	Quueyu	quey1238	tree		se⁵⁵	s e	s e	S V	S E	tree:303	303
7076	Dhimal	dhim1246	tree		sute	s u t e	s u t e	S V T V	S Y T E	tree:303	303
7077	Apatari	apat1240	tree		sànɨ	s a n ɨ	s a n I	S V N V	S A N I	tree:303	303
7079	Jirel	jire1238	tree		doŋ_L²bo_L¹	d o ŋ b o	d o N b o	T V N P V	T U N P U	tree:129	129
7080	Old Chinese	oldc1244	tree		mhōk	mʰ oː k	m o k	M V K	M U K	tree:807	807
7081	Idu	idum1241	tree		ma¹_seŋ¹_boŋ	m a s e ŋ b o ŋ	m a s e N b o N	M V S V N P V N	M A S E N P U N	tree:303	303
7082	Lhota	loth1237	tree		oːtoːŋ	oː t oː ŋ	o t o N	V T V N	U T U N	tree:129	129
7083	Lushai	lush1249	tree		thiŋ	tʰ i ŋ	t i N	T V N	T I N	tree:303	303
7084	Lepcha	lepc1244	tree		kuŋ	k u ŋ	k u N	K V N	K Y N	tree:559	559
7085	Sgaw	sgaw1245	tree		ṭẽʔ⁵³	ʈ ẽ ∼ ʔ	t e n 7	T V N H	T E 9 H	tree:303	303
7086	Rourou	nusu1239	tree		sæ⁴²_cẽ³³	s æ ts ẽ ∼	s E C e n	S V K V N	S E C E 9	tree:303	303
7089	Dulong	drun1238	tree		śiːŋ⁵⁵	sʲ iː ŋ	s i N	S V N	S I N	tree:303	303
7090	Tangkul	tang1336	tree		thiŋroŋ	tʰ i ŋ r o ŋ	t i N r o N	T V N R V N	T I N R U N	tree:303	303
7091	Pa'O	paok1235	tree		seŋ⁴⁴⁵⁵_mɨ⁵⁵	s e ŋ m ɨ	s e N m I	S V N M V	S E N M I	tree:303	303
7093	Kulung	kulu1253	tree		siːchɔ	s iː tsʰ ɔ	s i C o	S V K V	S I C U	tree:303	303
7094	Geker	geko1235	tree		ṭəɨʔ⁵³	ʈ ə ɨ ʔ	t I I 7	T V V H	T E I H	tree:303	303
7095	Ersu	ersu1241	tree		si⁵⁵_pu⁵⁵	s i p u	s i p u	S V P V	S I P Y	tree:605	605
7097	Ao-Mongsen	mong1332	tree		asuŋ	a s u ŋ	a s u N	V S V N	A S Y N	tree:303	303
7098	Sherpa	sher1255	tree		doŋbu_LF	d o ŋ b u	d o N b u	T V N P V	T U N P Y	tree:129	129
7099	Rawang	rawa1265	tree		šiŋ	ʃ i ŋ	S i N	S V N	S I N	tree:303	303
7101	Bokar	bori1243	tree		ɨ_šɨŋ	ɨ ʃ ɨ ŋ	I S I N	V S V N	I S I N	tree:303	303
7103	Hmar	hmar1241	tree		thiŋ	tʰ i ŋ	t i N	T V N	T I N	tree:303	303
7104	Nusu	nusu1239	tree		si⁵³_ʒə̃³⁵_a	s i ʒ ə̃ ∼ a	s i Z I n a	S V S V N V	S I S E 9 A	tree:303	303
7105	Geba	geba1237	tree		ṭoʔ⁵³	ʈ o ʔ	t o 7	T V H	T U H	tree:303	303
7106	Manu	manu1255	tree		sø⁴⁴⁵⁵	s ø	s e	S V	S U	tree:303	303
7107	Alike Tibetan	amdo1237	tree		ɣdoŋ_ŋo	ɣ d o ŋ ŋ o	x d o N N o	K T V N N V	G T U N N U	tree:129	129
7108	Shixing	shix1238	tree		sa⁵⁵_zə̃⁵⁵	s a z ə̃ ∼	s a z I n	S V S V N	S A S E 9	tree:303	303
7111	Ninglang-Naxi	naxi1245	tree		sɨ⁵⁵_ʒɨ³³	s ɨ ʒ ɨ	s I Z I	S V S V	S I S I	tree:303	303
7112	Khaling	khal1275	tree		saŋ_L	s a ŋ	s a N	S V N	S A N	tree:303	303
